Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
14,0.01331144,0.04687102,0.019574348,0.13961934,0.0061468817,0.09636384,0.031398498,0.07980123,0.06774476,0.03568771,0.01838739,0.066470146,0.047560133,0.01653145,0.032474957,0.026437696,0.032471597,0.010324136,0.04151045,0.034494877,0.07842997,0.08053709,0.09341772,0.013737919,0.013280889,0.034140285,0.017703172,0.005639373,0.10345086,0.022233127,0.024732832,0.0687306,0.014711225,0.021852635,0.0014968049,0.050414994,0.016152006,0.02138475,0.009565882,0.0051998077,0.01836663,0.0704033
15,0.023292737,0.008412346,0.018281417,0.12826255,0.032207653,0.030505171,0.0276764,0.0073752077,0.018668607,0.036453903,0.105951965,0.06498042,0.07270281,0.010565294,0.007132718,0.0056797224,0.034258895,0.022685856,0.022557057,0.0246086,0.016853437,0.020161955,0.0042745993,0.025625154,0.019725852,0.012900523,0.04155886,0.006444064,0.031049237,0.008098576,0.021949042,0.043019824,0.002182993,0.00439295,0.034359258,0.12781076,0.010592399,0.03970368,0.017358463,0.03463,0.03093207,0.04569493
16,0.02295541,0.012646762,0.0048647546,0.011255642,0.14963606,0.0041210996,0.01959591,0.015441952,0.0084918365,0.0572794,0.009848152,0.036108095,0.009013984,0.0044621583,0.015933987,0.015086045,0.013257687,0.045496862,0.014350904,0.033386882,0.06067189,0.009035023,0.05923528,0.041943334,0.13862379,0.14483698,0.08236602,0.08905817,0.022169821,0.017414313,0.030891696,0.0030561718,0.05224241,0.117032565,0.025427748,0.017719436,0.08754791,0.08535969,0.018083613,0.014055173,0.050880652,0.020945244
17,0.038808905,0.015988033,0.005124867,0.024950614,0.01349652,0.0130733615,0.063013986,0.008248745,0.0038798652,0.01755511,0.01721998,0.0090073375,0.0072491723,0.005744111,0.011987679,0.028880429,0.022663962,0.23946168,0.0091787595,0.024761943,0.0060519315,0.049311098,0.028714066,0.05001438,0.04619638,0.017881189,0.015233198,0.019582553,0.012617354,0.07122814,0.023676137,0.015680566,0.016980369,0.088209435,0.032216176,0.012446954,0.0077456934,0.007590007,0.031096846,0.013669012,0.013129201,0.0021007694
18,0.014609479,0.019333344,0.009231096,0.016114844,0.18014121,0.036598608,0.008673571,0.008479948,0.0048908023,0.012894534,0.014270466,0.014207918,0.03590652,0.018692737,0.011750144,0.016020216,0.012538481,0.0025436964,0.009589244,0.017502682,0.004366154,0.00861411,0.032879777,0.013262957,0.020429535,0.047611285,0.0017784403,0.0111000445,0.0020382938,0.0035260895,0.027260592,0.0063055125,0.024384353,0.009004268,0.035479113,0.009168616,0.06233734,0.015849806,0.05977045,0.037762076,0.019449215,0.04257753
19,0.0036359977,0.00095355435,0.042326305,0.036871288,0.034520637,0.04738659,0.18541786,0.014304518,0.016814116,0.03010898,0.038415074,0.02818791,0.009601351,0.019228335,0.03780269,0.012616999,0.024284827,0.01811726,0.013185496,0.003525197,0.0088039655,0.027423246,0.011164206,0.008806862,0.018766161,0.022459788,0.011353184,0.0271818,0.0067417608,0.040938176,0.038547065,0.05180924,0.03513851,0.08584115,0.058913242,0.20972176,0.072751276,0.047661357,0.008479556,0.01083507,0.015236402,0.06632754
20,0.06824152,0.01872753,0.0121355355,0.060977396,0.0047798455,0.063051164,0.049055137,0.045340944,0.02270412,0.057541043,0.0045635253,0.014987322,0.035525516,0.04945654,0.020570803,0.0237341,0.019794837,0.011407087,0.010968932,0.18078087,0.01754712,0.012488348,0.0011496078,0.0051569664,0.017183395,0.021524975,0.027934624,0.008866226,0.014108367,0.032565664,0.0041702962,0.009621616,0.013552986,0.0070988173,0.00204154,0.0021742005,0.009819026,0.0053965114,0.014734042,0.0021276644,0.009189242,0.01148472
21,0.013728777,0.0033042438,0.17211653,0.007119844,0.03780497,0.0022734138,0.011925564,0.0047305003,0.00017505186,0.0070691174,0.014556039,0.002673915,0.039525073,0.011115238,0.008592766,0.013151543,0.0070132734,0.0028566872,0.0018603615,0.006471255,0.011385804,0.020818274,0.00419403,0.007851567,0.015809242,0.0076693455,0.0032153823,0.00082825625,0.009214918,0.002971341,0.015482122,0.025578776,0.015013656,0.011150405,0.0010073296,0.0068622106,0.046030995,0.06535418,0.015513597,0.004385495,0.003765806,0.011255607
22,0.041020177,0.01524286,0.021319723,0.013946999,0.011085267,0.0077446084,0.008670036,0.005839002,0.0013506375,0.010226551,0.0044858386,0.0041024443,0.008057211,0.0028918695,0.008069207,0.0020992765,0.003608517,0.0020079964,0.008535841,0.011140396,0.014104352,0.016039332,0.00034527315,0.0073561408,0.012880836,0.008658731,0.015490796,0.005379631,0.001248128,0.011672201,0.024275705,0.0057336567,0.009640287,0.011331035,0.01068259,0.0063667647,0.007315549,0.08933108,0.0065476457,0.020195251,0.011787967,0.009027039
23,0.006383094,0.0011179082,0.0050700502,0.0017882166,0.009553714,0.035526875,0.009113967,0.027055148,0.008716256,0.0094579365,0.091178946,0.0131929945,0.027981214,0.04826441,0.003166601,0.010828255,0.009114619,0.015951617,0.0016095978,0.016856506,0.0045203986,0.004267854,0.020726554,0.011877096,0.014755872,0.012116142,0.010349402,0.0043371716,0.008100049,0.0027370143,0.014302412,0.046614707,0.031409986,0.0023781694,0.00034383868,0.011436726,0.0063579157,0.00949914,0.0055423523,0.016009826,0.0026292843,0.004548298
24,0.0019219843,0.005386046,0.004980297,0.0018322424,0.0006953132,0.0026418406,0.0016988956,0.005125937,0.005286659,0.20130205,0.0095061315,0.014645258,0.010449152,0.0053980616,0.002490305,0.0020055315,0.0032439805,0.006085044,0.0057309065,0.022834633,0.008225767,0.013156254,0.020903846,0.026590254,0.043534525,0.04016961,0.019074045,0.013634699,0.0047674086,0.020588994,0.0051541943,0.024874043,0.012887944,0.016489252,0.009955368,0.00694633,0.0012438013,0.0015623011,0.0020923798,0.0128222015,0.031884365,0.0046516685
25,0.014166864,0.011994377,0.0011036196,0.003926258,0.019026836,0.014938232,0.009310979,0.0058097253,0.0072604073,0.004195567,0.0050191823,0.012195247,0.0037194255,0.009494547,0.016570885,0.02019919,0.005972635,0.009825055,0.0033795834,0.012668102,0.010342896,0.0033475577,0.0023980327,0.002955389,0.0044284426,0.0020210908,0.20092118,0.010779289,0.0009574483,0.015239128,0.008799223,0.0010864452,0.0076818485,0.00848396,0.01793279,0.0016208207,0.003118891,0.0018645742,0.011231462,0.004372815,0.016676592,0.0027161748
26,0.01398278,0.0036479933,0.005072288,0.00960945,0.0021283613,0.008186709,0.0043261433,0.0036775062,0.0063152993,0.004181792,0.0040147025,0.06803241,0.0045626536,0.0071288887,0.0077136005,0.000967776,0.0047131144,0.0038405582,0.008707434,0.041761294,0.015869336,0.005094887,0.00980296,0.014657143,0.028185325,0.004899822,0.016439136,0.017482666,0.08179941,0.000533203,0.0045377724,0.003193334,0.1424046,0.017604738,0.020040713,0.010577538,0.0022818656,0.009633116,0.0012265122,0.017142761,0.017937263,0.055037137
27,0.011853976,0.027027603,0.010218287,0.010492617,0.010221388,0.02665746,0.022036083,0.0020808137,0.0119114155,0.015398393,0.015088074,0.030795949,0.01091568,0.012614842,0.004803652,0.004798527,0.110545196,0.023734419,0.019743983,0.015690733,0.009876772,0.011087089,0.0054713394,0.028423002,0.02363281,0.015730653,0.010985533,0.003518615,0.0060746092,0.006321335,0.022945285,0.0061222934,0.0028032246,0.009284768,0.0019981435,0.003444674,0.005173586,0.0077213286,0.021635149,0.005207804,0.0025103826,0.014827246
28,0.006592123,0.005214049,0.009193968,0.0033419053,0.004050459,0.018064503,0.0020861551,0.008923732,0.014137118,0.00461705,0.008095131,0.0015255071,0.0091481935,0.003328455,0.0038281363,0.017919542,0.023143806,0.006376684,0.0028952255,0.013979924,0.010277578,0.020144863,0.014029999,0.0023222747,0.0064670406,0.0010864896,0.008405004,0.0047582877,0.0040219985,0.007137604,0.005342612,0.002316595,0.0019182415,0.0076266164,0.004261622,0.00075848773,0.0034117096,0.13416868,0.0139683075,0.016392626,0.016084744,0.004780158
29,0.0038757985,0.0030253115,0.0048498753,0.0031553872,0.006077493,0.014529226,0.00313802,0.007614461,0.003664439,0.0026222023,0.0050548958,0.011415894,0.005141015,0.0023300033,0.0045052897,0.013927187,0.020662114,0.0042133285,0.0023131128,0.001647401,0.017938845,0.0030782078,0.025610264,0.008697754,0.0032996365,0.005956099,0.17263417,0.051222824,0.007354791,0.003391722,0.0050936514,0.005967629,0.006618886,0.0029684263,0.003862832,0.003411835,0.0054614865,0.0007063688,0.005006359,0.0039531104,0.0013160002,0.014945529
