Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
15,0.0075788344,0.009160383,0.03261164,0.024531925,0.035749756,0.004952496,0.025598697,0.026646672,0.0053190794,0.006411454,0.009334852,0.011186181,0.013991822,0.037008796,0.0110868625,0.02267662,0.06035321,0.0037157587,0.022034286,0.011200803,0.03994389,0.0072501726,0.035677157,0.061005346,0.032965366,0.02382361,0.030567467,0.003877988,0.019490018,0.0063037025,0.00952971,0.021406531,0.12309597,0.021424662,0.011510447,0.014518787,0.0031613938,0.053218294,0.0630116,0.097712725,0.019269394,0.015072472,0.058112457,0.014337167,0.01576931,0.07376969,0.01043034,0.017690478,0.014834964,0.054020002,0.009302353,0.020691637,0.005277871,0.022691928,0.01886914,0.0028739718,0.0023377587
16,0.033849977,0.009255803,0.026493914,0.01566747,0.043897357,0.0569683,0.0113058435,0.0027374788,0.004693936,0.023192696,0.058812194,0.022949958,0.012146713,0.009175539,0.0051933187,0.017395893,0.06343552,0.018137716,0.03610398,0.02844908,0.0022326442,0.001957497,0.026448831,0.048821088,0.03284522,0.057698287,0.011319066,0.020986732,0.051306274,0.0778098,0.06464065,0.04824099,0.008063406,0.010722541,0.012480976,0.062104784,0.049746282,0.11229219,0.1434217,0.06573287,0.003547017,0.04260515,0.02465917,0.013608219,0.0192203,0.008171122,0.02051185,0.07391702,0.00608009,0.0051117116,0.011895661,0.034789197,0.020161819,0.022211228,0.03506458,0.048740383,0.033746514
17,0.0061006537,0.09329164,0.0110129155,0.011529854,0.0021774152,0.0072220154,0.0049133813,0.003964538,0.02889796,0.033351537,0.0627031,0.021543695,0.031060323,0.029620837,0.014475687,0.003117967,0.004525964,0.014608087,0.0051193805,0.080038786,0.0071473597,0.002140278,0.034815777,0.019449573,0.0062949434,0.0076499465,0.0072181365,0.016897112,0.15956876,0.09042116,0.05374519,0.0018532086,0.04467718,0.045335226,0.06891687,0.011733308,0.018897476,0.046167154,0.0053542266,0.01562621,0.0073797684,0.012560843,0.018435283,0.021308815,0.024327476,0.021789558,0.0056313276,0.0020733755,0.009788729,0.030310405,0.048163176,0.033325903,0.05570897,0.021758916,0.02341678,0.024051078,0.041090213
18,0.022095267,0.012131581,0.0069804443,0.04998345,0.019568164,0.0076094912,0.010088971,0.006876541,0.13224588,0.0046604387,0.02446373,0.014610957,0.004533317,0.006097185,0.006332877,0.006046965,0.016035099,0.012111342,0.004606725,0.023608357,0.0057169963,0.004112791,0.0058703236,0.011495131,0.006795454,0.013128577,0.008062906,0.012669323,0.064263284,0.017457083,0.028352102,0.04062701,0.022608804,0.04394894,0.033919394,0.03106942,0.017704312,0.01612103,0.011791005,0.012313764,0.011251202,0.008012879,0.0076720556,0.015649803,0.021560406,0.03132204,0.028168334,0.015910052,0.0080889715,0.040086947,0.035381056,0.0014501442,0.012642235,0.025598679,0.0029559205,0.01006592,0.0023078676
19,0.050343934,0.020569872,0.0065214243,0.00044858607,0.010849544,0.0046695536,0.01826766,0.0056255595,0.0035517295,0.0014290004,0.006536613,0.006002059,0.02102565,0.03573005,0.066125415,0.008207211,0.030243207,0.034922227,0.037969418,0.007513378,0.00915398,0.003023943,0.0076572215,0.0045020333,0.023854483,0.025081245,0.010725964,0.018240549,0.025640164,0.046227615,0.023533247,0.003575347,0.01814143,0.008160127,0.10844476,0.035067905,0.02277586,0.009865835,0.038733896,0.024051122,0.007207462,0.008190562,0.009387393,0.013169922,0.004850886,0.0025622093,0.009274855,0.0070856884,0.004108606,0.08222019,0.007828272,0.042269394,0.014632997,0.017275352,0.017697591,0.00824899,0.0015259334
20,0.029853696,0.098992035,0.006857855,0.015541911,0.0138131045,0.012921588,0.010321507,0.0034076795,0.0024102647,0.016751975,0.010144326,0.011695031,0.009097786,0.015454253,0.013211936,0.0014886487,0.013819144,0.0055075083,0.017039761,0.021429721,0.031652473,0.0042768233,0.10865855,0.0065436154,0.039128788,0.037489705,0.021419711,0.0008990169,0.0063082925,0.0035892585,0.0067697167,0.009062689,0.006463091,0.0040403553,0.01723869,0.036112957,0.002580308,0.01897646,0.017490262,0.15748599,0.033434376,0.029775167,0.089018136,0.05302555,0.093580544,0.055017825,0.05119478,0.018656936,0.009822416,0.04949259,0.052224956,0.018158386,0.03774941,0.072473764,0.0111015625,0.0082752975,0.035082947
21,0.015943423,0.0025404382,0.020351224,0.038758695,0.008512249,0.019778999,0.01659195,0.003287979,0.020087687,0.006352923,0.04327585,0.008529458,0.012911418,0.008465187,0.0060806377,0.005558769,0.013839471,0.0366092,0.017774865,0.014022832,0.011235673,0.02506776,0.0060661696,0.016093677,0.009968743,0.002288762,0.01614068,0.07380201,0.016444895,0.022092663,0.0032000183,0.04368213,0.14927945,0.0038996525,0.025860298,0.014782587,0.0032132424,0.017095525,0.056973394,0.02948447,0.008519955,0.010958364,0.009450532,0.016621849,0.0085958345,0.01432527,0.01146655,0.009803163,0.0059852917,0.02716912,0.021577155,0.0053598066,0.02449729,0.02452596,0.004910236,0.009499939,0.0044652577
22,0.013970688,0.022498611,0.0035977461,0.0060549066,0.021546049,0.011029576,0.024290524,0.011701653,0.017863875,0.0035799055,0.0026630652,0.0011162787,0.008206313,0.011216829,0.04715545,0.0155267175,0.0885278,0.023772039,0.10969362,0.030266983,0.020794282,0.008054782,0.024153354,0.019484328,0.016007746,0.0022082273,0.0043598185,0.011666382,0.011012076,0.0037763657,0.0075205816,0.017386265,0.004669969,0.007480473,0.008426818,0.003453328,0.007456691,0.005413703,0.0044546044,0.0030189774,0.001090295,0.0135040805,0.005976051,0.010322797,0.008139641,0.0061564734,0.023103874,0.012052346,0.012399845,0.06586262,0.032304022,0.0050765476,0.01658579,0.009336961,0.0023038567,0.0071315207,0.022136046
23,0.007080998,0.004816795,0.00536528,0.01532144,0.012236666,0.020198565,0.011737799,0.005139317,0.0016559039,0.009831373,0.00615896,0.003931101,0.0032349091,0.0043400936,0.015137974,0.012748608,0.016077967,0.0066383453,0.0016754293,0.035460915,0.031069174,0.003703858,0.03045995,0.04054067,0.015596362,0.018899769,0.010538187,0.0075265253,0.0006435475,0.030254923,0.03514127,0.035538897,0.004146609,0.011147856,0.087128215,0.03390386,0.022862889,0.028106883,0.020289168,0.04559815,0.0004524164,0.0058588046,0.028922511,0.010638989,0.021130657,0.021270929,0.016399471,0.0027253698,0.02944646,0.0816825,0.05711437,0.03462077,0.003704695,0.008211173,0.017312799,0.0058353487,0.007575514
24,0.0047185286,0.0015884792,0.008070802,0.013678693,0.008870019,0.013926361,0.0011052915,0.006874228,0.010826167,0.01484419,0.011163967,0.0043691155,0.014946564,0.015225284,0.011546617,0.0066164644,0.013393066,0.0067571364,0.016448744,0.0031200668,0.012046621,0.019855276,0.0033959437,0.009315934,0.008254453,0.0033616687,0.0070534535,0.013534581,0.022006059,0.004974543,0.024591196,0.023576988,0.0058057657,0.0035205958,0.00433403,0.0044844784,0.0024354744,0.0052279155,0.0094613265,0.0147378985,0.021569489,0.0119413845,0.0072018136,0.065836474,0.008350699,0.0020278546,0.016409656,0.008335456,0.032242037,0.015997335,0.00679275,0.004860983,0.009768675,0.02478801,0.011649789,0.007121417,0.018574229
25,0.007905672,0.0023349859,0.0017410889,0.006228639,0.027675238,0.017683638,0.02246927,0.009240625,0.0004068241,0.01427643,0.063831024,0.02001601,0.013018344,0.054564748,0.044352308,0.017093047,0.058092717,0.030187767,0.03198275,0.020873569,0.039371796,0.018671704,0.0070443964,0.008428355,0.022900838,0.03674802,0.0882798,0.0013107815,0.030423045,0.02068568,0.011071309,0.020812534,0.029017238,0.007501567,0.0043778163,0.024579765,0.030305667,0.02355396,0.008582532,0.0065991064,0.0033232388,0.003092608,0.005722873,0.0052452954,0.00266167,0.009525696,0.004868702,0.010105495,0.0025263508,0.11683761,0.030727284,0.059378162,0.005636656,0.026027132,0.0068731755,0.0145371985,0.004690787
26,0.006919067,0.004101876,0.0010507507,0.042176485,0.022587975,0.0020837039,0.009704969,0.00070017466,0.004833574,0.0032392377,0.0075280108,0.0025122953,0.009532832,0.012914905,0.0057605286,0.052493416,0.053227887,0.011200234,0.026812635,0.007230063,0.0087118205,0.015804172,0.018802416,0.010073982,0.010454692,0.002912168,0.015310649,0.019224085,0.020447072,0.04068581,0.055358417,0.0061003333,0.0031360297,0.015115906,0.012821985,0.020178571,0.004897145,0.00047464835,0.0332689,0.011497537,0.020162782,0.02071544,0.0064382027,0.010139629,0.0065638884,0.0036479267,0.007772946,0.0051266374,0.009246423,0.00038744207,0.001727998,0.016053576,0.01571553,0.0026630335,0.0073392075,0.011864834,0.003002556
27,0.007580454,0.012839429,0.028913405,0.017011482,0.009257281,0.0059432676,0.026495516,0.0019281375,0.0010242154,0.007773532,0.011322381,0.00436876,0.008029821,0.002941392,0.017356722,0.0016420437,0.1293642,0.002452449,0.0065547726,0.013931982,0.005831629,0.007610089,0.018835787,0.030125642,0.013331488,0.0017770821,0.006161473,0.014283232,0.034200456,0.010426097,0.026469557,0.013929535,0.014820164,0.011617944,0.0075079543,0.010191992,0.019134125,0.019833826,0.013299832,0.0060638185,0.007153361,0.0013544358,0.0052454653,0.001047621,0.0023091752,0.005431263,0.0055982163,0.009780738,0.0034857774,0.011300333,0.0064945817,0.0031121746,0.0049376413,0.007164186,0.0026261765,0.003469963,0.0031944157
28,0.001127541,0.0015364229,0.0807468,0.0012344914,0.00078477606,0.004753188,0.020621086,0.002070916,0.0026956429,0.010100557,0.00071674644,0.0082535595,0.0023118127,0.0013705344,0.0037747195,0.0028875023,0.006973373,0.002889284,0.020620845,0.0023365314,0.0032727541,0.0011613641,0.017045086,0.0051258923,0.012081935,0.0058702594,0.0033642454,0.0026582384,0.0044645984,0.019679334,0.0016617953,0.0104655195,0.0006230674,0.006127823,0.00043370732,0.0018643147,0.0007451724,0.0057354523,0.017865563,0.01521113,0.0033584042,0.0027430244,0.0058741933,0.009987084,0.0056818277,0.0019650897,0.0018508006,0.011072244,0.0046185404,0.0069540692,0.014563073,0.008030125,0.0028965194,0.0054700486,0.011111154,0.0021061643,0.027977703
29,0.0045080977,0.006893751,0.018360771,0.029782448,0.014902326,0.007927716,0.09844899,0.009558116,0.00518108,0.0035884713,0.019689884,0.012524222,0.0031821812,0.004528394,0.004876419,0.004304131,0.013565306,0.00313855,0.0028057145,0.0007015379,0.010488527,0.0059345625,0.0058750203,0.0031937822,7.423059e-05,0.005027793,0.0048847534,0.0077592945,0.0003777474,0.0025643765,0.0065187705,0.031924542,0.009207894,0.022117773,0.017058238,0.051569372,0.0058538415,0.017715193,0.02909727,0.003122524,0.019986024,0.0052371174,0.016042497,0.007545421,0.022246467,0.018306056,0.004855511,0.013740674,0.0017969859,0.0013779836,0.005938113,0.0045304843,0.0063136555,0.0026093076,0.007949317,0.0038466787,0.008154667
