Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.54044056,0.6551224,0.75592446,0.552961,0.7056259,0.55432326,0.5521716,0.3496515,0.36386794,0.17543736,0.709237,0.45957738,0.283645,1.5711545,0.2585145,1.1609362,0.61910284,0.32071677,0.26290226,0.20035608,0.80966175,0.2894207,0.464871,0.06402846,0.5568372,0.38188142,0.31602323,0.59324145,0.5706623,0.08031648,0.10423546,0.29295948,0.28338835,0.39316872,0.29177353,0.21058083,0.41941935,0.33457398,0.21053559,0.38713357,0.06882939
1,0.08494852,0.11731354,0.043842327,0.31927598,0.111563385,0.06145264,0.12879398,0.026877245,0.08771007,0.029275894,0.6355807,0.0635281,0.053912062,0.2069923,0.31018162,0.09519343,0.09995601,0.30989453,0.5177082,0.43009177,0.34039026,0.117765985,0.33187288,0.2734029,0.17548014,0.12682958,0.30238485,0.22704633,0.10284748,0.06452161,0.030236933,0.520746,0.17634116,0.21833538,0.5986008,0.17901582,0.02635356,0.15197207,0.082608044,0.19978099,0.19181097
2,0.17353001,0.11697509,0.36733514,0.13707492,0.20614123,0.08694926,0.5569668,0.06128948,0.005836998,0.050223663,0.041983068,0.018287389,0.04817598,0.097945295,0.42674917,0.07684456,0.16236994,0.11072432,0.035005756,0.33809265,0.017557664,0.02872248,0.21258879,0.023564808,0.4266765,0.20294344,0.09488404,0.15753259,0.39928588,0.10732755,0.059805237,0.36227486,0.10376832,0.0730432,0.27070796,0.035599574,0.1526406,0.09643286,0.1278102,0.18896818,0.055123366
3,0.23581089,0.04745882,0.022449246,0.14052899,0.04991927,0.12995595,0.3667821,0.07701412,0.15303957,0.02098016,0.07444738,0.014967838,0.016212527,0.030636447,0.055287838,0.097378105,0.14384566,0.030750114,0.018748226,0.01774787,0.015065446,0.0152512435,0.042405173,0.11932215,0.0069555305,0.015488138,0.010795302,0.048796512,0.008549405,0.46965384,0.15382473,0.013233515,0.0575146,0.06677338,0.045643162,0.016024517,0.2949192,0.05346261,0.021862108,0.12157257,0.0017997521
4,0.007016611,0.03084725,0.08858973,0.12243954,0.016437799,0.028271455,0.03236618,0.0013588703,0.01443271,0.24264747,0.030961404,0.077216946,0.046137735,0.001139774,0.013347313,0.1782822,0.032939494,0.010684004,0.025980707,0.035245378,0.024617236,0.035395555,0.03859167,0.0025091753,0.025666296,0.048749875,0.013145037,0.048913494,0.105985925,0.06081754,0.30955085,0.065172136,0.027653776,0.08035449,0.09530718,0.01581562,0.053984027,0.15446968,0.037609868,0.12516919,0.068627276
5,0.008592883,0.27157667,0.004616528,0.003425802,0.044229656,0.050287925,0.10301139,0.055514418,0.009282677,0.046494033,0.019559987,0.09225075,0.06370683,0.033743475,0.019309945,0.010439857,0.02429843,0.01854498,0.044281356,0.040595375,0.007168066,0.024668897,0.0066888565,0.027436579,0.0057107056,0.015042051,0.017599866,0.03643082,0.08523213,0.073966965,0.05015984,0.022065949,0.034412578,0.01650914,0.03625867,0.058083467,0.055344958,0.061362848,0.008933286,0.019635942,0.021873146
6,0.0017705607,0.02627262,0.0064759306,0.0027898888,0.0078297425,0.012385737,0.02928223,0.010765072,0.02005923,0.0110359825,0.0059606414,0.007339751,0.028803581,0.023046602,0.011276944,0.01227354,0.020434236,0.011718218,0.06345442,0.030870419,0.031375818,0.01542759,0.004167946,0.016752077,0.01125568,0.018026862,0.05315835,0.010246662,0.05997087,0.006312382,0.028448809,0.04296615,0.19099069,0.036796328,0.020684276,0.015673343,0.06121314,0.035775103,0.07519042,0.051732898,0.42074877
7,0.024498207,0.12482937,0.11867693,0.09814383,0.07482003,0.008585485,0.025550654,0.030078022,0.06558707,0.13935918,0.15016565,0.022332773,0.036584184,0.019927029,0.054937184,0.0391265,0.010894524,0.012669167,0.010155977,0.013402782,0.017436758,0.013462197,0.008079491,0.06051663,0.009943587,0.012656579,0.0045753876,0.020328179,0.017121075,0.031107236,0.03184627,0.044145927,0.034172274,0.11413573,0.021087093,0.044908576,0.09803318,0.0284362,0.0048891576,0.026807714,0.06236642
8,0.043544717,0.044289943,0.0238525,0.008336239,0.0174028,0.031021055,0.011390873,0.009727067,0.005863915,0.012005388,0.08240362,0.009119174,0.026244044,0.005055782,0.041223235,0.013078099,0.009579065,0.052327987,0.05702532,0.01052473,0.030090105,0.01870459,0.02654104,0.031151975,0.028403545,0.015658272,0.036175694,0.012919675,0.020262908,0.019500395,0.04082194,0.0038363128,0.014822041,0.15710562,0.006816377,0.0031890185,0.014791448,0.008775303,0.0028693553,0.011528329,0.0029006398
9,0.046124075,0.043301873,0.0742763,0.01928414,0.15887651,0.05303944,0.07367225,0.03404276,0.03717702,0.0218805,0.0143801365,0.018986616,0.028685834,0.033712137,0.10401447,0.082778715,0.047612496,0.045011587,0.029803043,0.022098823,0.012450223,0.09644269,0.06005609,0.08591688,0.08177954,0.038001277,0.010540491,0.020702539,0.03254831,0.10461938,0.061119948,0.010111986,0.010487691,0.010696172,0.13891621,0.010009596,0.0036916053,0.012308682,0.0068451907,0.024229946,0.005226455
