Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.10813458,0.69351184,1.3974766,0.33079854,0.13656743,0.18773514,0.57966626,0.91492,0.58360046,0.08027887,0.10075502,0.69188863,0.09502293,0.20202406,0.3996441,0.19774693,0.096178174,0.041178297,0.01442694,0.26068527,0.4052194,0.08867103,0.97885114,0.032913476,0.07045984,0.14005572,0.3205512,0.114547454,0.021292632,0.07060086,0.06485799,0.05602718,0.5760431,0.54600173,0.35123655,0.30846643,0.2827699,0.022498684,0.014618495,0.033276174,0.35624358
1,0.53433764,0.046291627,0.059257396,0.15377307,0.039767064,0.72048354,0.017248863,0.1069088,0.15762062,0.05783275,0.17705359,0.47907177,0.038349587,0.09663765,0.08292793,0.2591916,0.08294134,0.022038626,0.11484912,0.23733541,0.14714257,0.14614996,0.2280801,0.5445641,0.38001344,0.04461757,0.026768388,0.45815456,0.029019613,0.059722047,0.17319351,0.0065429294,0.013346646,0.16299883,0.27962258,0.0076186014,0.22214605,0.087933,0.17509788,0.34571874,0.23793621
2,0.084726915,0.046160392,0.27669597,0.013994688,0.08156564,0.005719479,0.1917409,0.042901598,0.4854862,0.26571792,0.4336512,0.21045028,0.006658468,0.12039617,0.044141825,0.0099463435,0.02651081,0.041299503,0.17053285,0.013070442,0.07504833,0.020538041,0.03239903,0.03036719,0.087397724,0.13967128,0.9715011,0.3692658,0.1196395,0.36663514,0.02492345,0.048888303,0.055400066,0.040147927,0.008337736,0.034750417,0.040039122,0.04789932,0.24956843,0.06417971,0.027593285
3,0.015669914,0.13358593,0.14099209,0.010119012,0.029705089,0.038942296,0.031847715,0.115415804,0.01802968,0.06920331,0.05567514,0.3482858,0.16244748,0.14026864,0.021448245,0.08620902,0.022330921,0.026822047,0.009813045,0.033074185,0.006908809,0.17919087,0.20100415,0.03836049,0.09295312,0.112238646,0.0725186,0.03410801,0.035685692,0.13072878,0.03736636,0.037915118,0.35571358,0.0057593025,0.006878306,0.040079586,0.032465655,0.05890359,0.116048604,0.078967765,0.018663067
4,0.21220167,0.06515747,0.054718155,0.0058265496,0.043096088,0.004269597,0.01953703,0.16139044,0.04824944,0.039398942,0.051871993,0.14733604,0.023147685,0.015602369,0.029735181,0.030554915,0.069717094,0.0067126015,0.06444436,0.06664696,0.024567515,0.18292731,0.035510797,0.011942819,0.085783735,0.016530134,0.042280797,0.014625357,0.017163413,0.058424857,0.0049038497,0.03209099,0.0057943733,0.115223266,0.014471416,0.1742841,0.085807756,0.31836218,0.028325172,0.004088972,0.032031067
5,0.055619057,0.034873396,0.029324243,0.019435536,0.023886085,0.012727873,0.0059584896,0.056131545,0.0376811,0.05969249,0.011298036,0.027606025,0.013252465,0.00043200495,0.15295756,0.005900705,0.025045145,0.0064163255,0.0051104547,0.02743236,0.029463371,0.06861323,0.046623975,0.05841623,0.029675197,0.015845396,0.0060084355,0.067508735,0.07807263,0.026126157,0.36072236,0.04380413,0.09109235,0.030582413,0.1437024,0.013948691,0.016200304,0.074120924,0.029300878,0.008934744,0.12902799
6,0.027900659,0.041119613,0.029581973,0.008877497,0.032772493,0.020824982,0.03397077,0.046543896,0.019234294,0.008006761,0.021743461,0.03313318,0.031224262,0.03314466,0.0038330224,0.025489356,0.088687815,0.093002684,0.091279894,0.07823819,0.049868494,0.014538823,0.0008062805,0.090474166,0.12364922,0.18181244,0.09608503,0.039967485,0.1767169,0.019472966,0.021823492,0.05415053,0.06558775,0.052976105,0.06053878,0.07973364,0.00826948,0.03343275,0.023624644,0.15422255,0.039580245
7,0.055129915,0.013459602,0.019901749,0.009009683,0.16100845,0.014911082,0.023315512,0.0013405296,0.038357392,0.10713318,0.13981572,0.08674222,0.08048002,0.01711774,0.010435069,0.022032343,0.041922566,0.0076008523,0.017010506,0.030669505,0.0022550006,0.0028499272,0.0051245065,0.0055867624,0.023274364,0.007201718,0.011407634,0.024429364,0.008661874,0.04893703,0.07071339,0.039338592,0.054208435,0.010291029,0.054687455,0.010836128,0.007355891,0.08562119,0.13960914,0.19541578,0.13247192
8,0.10484912,0.16037345,0.0043829,0.05151477,0.0125244185,0.029333595,0.11040124,0.004355939,0.033123534,0.06886172,0.014610952,0.0046598064,0.008884739,0.06761403,0.041183226,0.004630688,0.009963014,0.018290829,0.013089173,0.05785384,0.0049501057,0.010649517,0.09661361,0.00135201,0.0049699293,0.009832951,0.023476463,0.045331843,0.1296473,0.03837998,0.0060420963,0.0048528686,0.15840125,0.07173375,0.09513612,0.2175705,0.09333795,0.047315814,0.0104178805,0.024097856,0.059096873
9,0.032788478,0.018642731,0.046034068,0.007487543,0.018394373,0.007601102,0.21946183,0.056815416,0.045575768,0.02765565,0.024977539,0.04228667,0.015643086,0.016796898,0.009771737,0.032601744,0.004934461,0.038583264,0.042731244,0.016723244,0.021387286,0.019694567,0.028377112,0.027153907,0.0036013848,0.103696465,0.0020522783,0.013308943,0.020487117,0.07232536,0.004410217,0.13708778,0.057813756,0.0029430264,0.008245948,0.0014106762,0.09168397,0.03965311,0.015212107,0.031458907,0.04336786
10,0.079240814,0.047173478,0.0108413035,0.004137275,0.0032592248,0.12609655,0.022791728,0.018588923,0.054928657,0.008828083,0.11202493,0.0063716643,0.026213463,0.028034251,0.0058071427,0.0848698,0.06424734,0.14474802,0.023502944,0.014507164,0.011133128,0.046342306,0.051098652,0.10656011,0.07413116,0.016903244,0.0015642672,0.00893732,0.00901618,0.015022628,0.011824912,0.010822458,0.0036132284,0.012267652,0.07280494,0.09856166,0.032561652,0.008535992,0.050465338,0.05072453,0.10549396
11,0.07708592,0.08627742,0.018732395,0.044117037,0.08458172,0.04952825,0.0030130488,0.025401,0.11199062,0.039207492,0.014850655,0.04537363,0.0049429545,0.002133907,0.029046616,0.016812988,0.21210617,0.05573573,0.04175184,0.06646076,0.020701062,0.0023816975,0.023332112,0.112996824,0.053244933,0.0078008603,0.0033527662,0.027784282,0.16244431,0.02821187,0.017778566,0.05544611,0.0073274663,0.023650296,0.013317012,0.002416778,0.0037455535,0.018342026,0.122581385,0.0663189,0.037676226
