Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.9181602,0.27848095,0.24326473,0.14766367,0.14836067,0.32774514,0.41871646,0.30931532,0.24659005,0.038277686,0.41104177,0.060178854,0.17386496,0.20152031,0.30918866,0.019679658,0.10968959,0.09228513,0.3670691,0.03760721,0.29161566,0.03583638,0.027851995,0.02744864,0.19293311,0.26130185,0.6785028,0.01761405,0.4018816,0.02319431,0.0279878,0.32695428,0.04753754,0.32271877,0.24482527,0.37002108,0.061285608,0.044958707,0.19240043,0.26116043,0.021706728
1,0.3203109,0.31218755,0.06465741,0.13799761,0.011276403,0.00477794,0.0022204584,0.05154177,0.20181528,0.030082813,0.01053101,0.69003654,0.1913546,0.019631939,0.07090139,0.56344205,0.17492588,0.07482769,0.31037027,0.19571495,0.66912395,0.20717093,0.05122977,0.19984128,0.0727009,0.026468424,0.029573902,0.060636975,0.029589768,0.010961946,0.043719437,0.20744202,0.013467772,0.16136596,0.52952707,0.089599594,0.090607926,0.035074577,0.32286555,0.06086795,0.03320573
2,0.13277122,0.10533985,0.080445446,0.07407117,0.075068116,0.20248632,0.26843488,0.08654231,0.17494303,0.037313975,0.18587331,0.039337397,0.05283335,0.058968198,0.07017122,0.26400486,0.108216636,0.043699227,0.0040450096,0.08367342,0.018760905,0.13741918,0.050320316,0.008679537,0.34415573,0.52019644,0.3916206,0.00844587,0.0011148271,0.0107195545,0.03439621,0.16243237,0.10991029,0.024060305,0.4557164,0.30585957,0.035668775,0.09944551,0.035647728,0.011781244,0.009836175
3,0.015922707,0.003959793,0.017336985,0.054305997,0.12930444,0.024069443,0.026611261,0.06950647,0.007718877,0.026403517,0.043347158,0.027898567,0.032682978,0.045343637,0.013848975,0.16814695,0.021897584,0.014350192,0.022224158,0.015793528,0.026849488,0.1986228,0.5572339,0.028135609,0.1784066,0.16061136,0.058014482,0.037813313,0.06135684,0.05119633,0.004307978,0.0048152944,0.016145034,0.41843015,0.032537993,0.03738318,0.02859428,0.12140913,0.1718892,0.39817265,0.009995935
4,0.033606295,0.067693785,0.11739806,0.18809777,0.18926722,0.049802158,0.008419738,0.013957148,0.00465006,0.062409572,0.0442912,0.0054066936,0.18068866,0.05385544,0.36487427,0.016772028,0.012828872,0.013748617,0.07112837,0.07702586,0.044803873,0.40903258,0.053290114,0.042377047,0.032512452,0.016202949,0.042767856,0.013768578,0.045731343,0.07175351,0.029044498,0.013486891,0.02918265,0.009168243,0.0146045135,0.15905185,0.34228885,0.0139301475,0.010500878,0.096427746,0.014133488
5,0.04615543,0.037983447,0.10994919,0.040388484,0.027296856,0.052985653,0.015169883,0.081251204,0.06030325,0.06957601,0.5856559,0.016470456,0.020459887,0.012541905,0.008304507,0.02108205,0.0055746012,0.014435604,0.023911389,0.012718786,0.020390447,0.08275767,0.032325532,0.009600809,0.017769082,0.015857883,0.010132439,0.013321972,0.028205028,0.04210098,0.020898588,0.07743141,0.005265399,0.0025897373,0.009104598,0.23933415,0.05709412,0.029502086,0.020184081,0.03930833,0.018105661
6,0.01186966,0.014248036,0.043366592,0.035427026,0.0112362,0.07150039,0.030814487,0.012162967,0.04114888,0.02201845,0.28058544,0.20541278,0.05351144,0.1545351,0.20627205,0.0815185,0.057850532,0.013919849,0.04450557,0.004031199,0.0027350849,0.0178517,0.010766231,0.031514004,0.0060558785,0.004036254,0.0078303395,0.0047727036,0.0078105265,0.044654332,0.0021421767,0.010278076,0.08634933,0.027471267,0.02807739,0.019680016,0.022695156,0.012838532,0.031667646,0.005547667,0.008076503
7,0.009386731,0.015310082,0.02013708,0.0034448982,0.091845565,0.024866024,0.005273627,0.007974578,0.016857307,0.015135503,0.018150756,0.0017334146,0.2526453,0.056560025,0.049301405,0.041870452,0.018479142,0.016937193,0.007951296,0.17425583,0.01262065,0.018935002,0.057875182,0.00886738,0.038733043,0.043346986,0.075314984,0.028038852,0.057400763,0.034662195,0.0081259245,0.011396176,0.012648771,0.06957156,0.023544772,0.05370912,0.011439897,0.0068557193,0.02069529,0.013196049,0.004528876
8,0.019494303,0.029004402,0.045161873,0.019993566,0.018794227,0.026987169,0.016283609,0.05210486,0.066067144,0.0531136,0.022976223,0.003935229,0.012744924,0.0055310815,0.0049921577,0.036390323,0.007022576,0.0074496544,0.0059072636,0.018460376,0.006837994,0.012556738,0.013817469,0.023919232,0.026612885,0.028943883,0.0819211,0.02011315,0.035260916,0.027894527,0.016486155,0.025046874,0.050012358,0.01840282,0.00630888,0.010499033,0.2319288,0.01598836,0.012155944,0.06547879,0.015020941
9,0.009073605,0.03719929,0.0029329215,0.1457993,0.036110535,0.027289458,0.014388461,0.0074702683,0.023120556,0.01723053,0.056292556,0.02326359,0.016327513,0.0031949813,0.006314154,0.008149539,0.019838195,0.017280325,0.07911762,0.024895143,0.017971212,0.0011366904,0.013961587,0.040789075,0.020912426,0.02109335,0.015793331,0.00325033,0.004121459,0.07225597,0.04731521,0.024384493,0.037386205,0.022600915,0.04500486,0.059168436,0.047190312,0.030894335,0.27115703,0.07234299,0.05123465
10,0.027382502,0.09386539,0.07222571,0.044085745,0.050902,0.017027665,0.032537878,0.011159653,0.03420967,0.05709066,0.100915745,0.028250497,0.010974275,0.015488529,0.01674604,0.02949813,0.03255029,0.032626916,0.018623002,0.024701135,0.06658186,0.0019187846,0.013034544,0.008568395,0.018316709,0.0069895135,0.057757385,0.0036820627,0.1604365,0.005431415,0.018125094,0.044098966,0.0076477495,0.013101793,0.0088457465,0.017695863,0.03684504,0.07355787,0.004554614,0.008987533,0.008032068
11,0.0073752683,0.03561132,0.00543617,0.0085338615,0.0115041975,0.0029157747,0.004151869,0.0040378543,0.054323312,0.02301016,0.024522442,0.04604204,0.030870806,0.039075725,0.008264773,0.0062075085,0.014515802,0.027488394,0.006403517,0.017940646,0.028509315,0.05836786,0.14007191,0.059113078,0.036396503,0.031849176,0.017797861,0.028805636,0.06283885,0.03603531,0.07116234,0.053760946,0.0047808317,0.005416882,0.0145469755,0.00588084,0.007636072,0.016166711,0.20135386,0.0022410501,0.014861976
12,0.017788956,0.0154368,0.0032171872,0.023690768,0.019939477,0.027067171,0.03515879,0.06632851,0.038345397,0.008888065,0.0096364375,0.0069569894,0.015326887,0.083254814,0.0138882,0.01293863,0.006276652,0.118286125,0.010150794,0.0747146,0.09140078,0.02164791,0.07379068,0.0057952674,0.0017165681,0.006217023,0.0067149685,0.00837194,0.01495951,0.006329648,0.037992198,0.0031134356,0.006005043,0.031858873,0.007805608,0.005250632,0.043093897,0.003000746,0.0118621085,0.012892787,0.005299757
13,0.020804437,0.007326423,0.026160084,0.023086814,0.037842963,0.068707064,0.031331327,0.0129479505,0.03783769,0.0158225,0.016507648,0.0079731215,0.06505493,0.009752721,0.015983082,0.0050176065,0.044308864,0.07259427,0.12719642,0.071606,0.040035836,0.035972077,0.060764577,0.00247158,0.013731314,0.14293052,0.08007155,0.05550099,0.111310154,0.10821807,0.045304544,0.003095768,0.003915323,0.04081949,0.0549778,0.05108617,0.06796896,0.030776685,0.019390095,0.019006025,0.016299382
14,0.026167996,0.035053827,0.025719801,0.04287236,0.029488906,0.002018953,0.013411102,0.052916758,0.062320437,0.043249045,0.031069212,0.008098325,0.007872231,0.054674346,0.01935546,0.02308468,0.0051605916,0.006763452,0.019182755,0.024681257,0.036756605,0.010169926,0.0106479,0.014669785,0.010683409,0.029274825,0.0175859,0.03084129,0.01785922,0.026398987,0.013377184,0.008404771,0.012763387,0.018867746,0.018913839,0.0017810101,0.0036226208,0.00029942833,0.015988898,0.018346246,0.005996721
