meeting_date,sentiment_score
1993-03-23,0.27591252
1993-05-18,-0.14157793
1993-07-07,-0.23987542
1993-08-17,-0.1346445
1993-09-21,-0.0961516
1993-11-16,0.42031503
1993-12-21,0.5320676
1994-02-04,0.65086454
1994-03-22,0.7922345
1994-05-17,1.0356174
1994-07-06,0.90742266
1994-08-16,1.1001467
1994-09-27,0.9803625
1994-11-15,0.9029051
1994-12-20,0.64978415
1995-02-01,0.36993697
1995-03-28,0.13609558
1995-05-23,-0.06432585
1995-07-06,-0.25486812
1995-08-22,-0.27384198
1995-09-26,-0.34202975
1995-11-15,-0.28041372
1995-12-19,-0.18819526
1996-01-31,-0.14006098
1996-03-26,-0.15008579
1996-05-21,0.012596371
1996-07-03,-0.095186286
1996-08-20,-0.19408756
1996-09-24,-0.014779951
1996-11-13,-0.04540399
1996-12-17,0.049934722
1997-02-05,0.093109764
1997-03-25,0.079711825
1997-05-20,-0.024788115
1997-07-02,0.015474126
1997-08-19,-0.022329368
1997-09-30,-0.13744421
1997-11-12,-0.120753236
1997-12-16,-0.08535083
1998-02-04,0.029612463
1998-03-31,-0.16738449
1998-05-19,-0.24992308
1998-07-01,-0.37933797
1998-08-18,-0.4663023
1998-09-29,-0.46917447
1998-11-17,-0.32947096
1998-12-22,-0.28183746
1999-02-03,0.017551765
1999-03-30,0.3503156
1999-05-18,0.34044105
1999-06-30,0.19116569
1999-08-24,0.47138488
1999-10-05,0.4961319
1999-11-16,0.59515715
1999-12-21,0.62853646
2000-02-02,0.6121776
2000-03-21,0.6700261
2000-05-16,0.5985652
2000-06-28,0.18029815
2000-08-22,-0.18474591
2000-10-03,-0.6102928
2000-11-15,-0.6644578
2000-12-19,-0.8079999
2001-01-31,-0.6234023
2001-03-20,-1.0523237
2001-05-15,-0.94207793
2001-06-27,-0.8616815
2001-08-21,-0.7832128
2001-10-02,-0.5324474
2001-11-06,-0.6122429
2001-12-11,-0.5121237
2002-01-30,-0.19282338
2002-03-19,0.099771895
2002-05-07,-0.10699831
2002-06-26,-0.16691057
2002-08-13,-0.32056105
2002-09-24,-0.36184636
2002-11-06,-0.28850934
2002-12-10,-0.31114116
2003-01-29,-0.15922958
2003-03-18,-0.11725348
2003-05-06,-0.20280825
2003-06-25,-0.10813484
2003-08-12,-0.14458188
2003-09-16,-0.086226024
2003-10-28,-0.16178297
2003-12-09,-0.06554473
2004-01-28,-0.062129725
2004-03-16,0.15492707
2004-05-04,0.38184622
2004-06-30,0.5726075
2004-08-10,0.78342915
2004-09-21,0.8766584
2004-11-10,0.68880415
2004-12-14,0.6181153
2005-02-02,0.6711982
2005-03-22,0.8890556
2005-05-03,0.8056416
2005-06-30,0.9142206
2005-08-09,0.89432734
2005-09-20,0.9346659
2005-11-01,0.8380101
2005-12-13,0.76290464
2006-01-31,0.7130971
2006-03-28,0.6363381
2006-05-10,0.41148078
2006-06-29,0.30070725
2006-08-08,0.05606101
2006-09-20,-0.10460956
2006-10-25,-0.022840165
2006-12-12,-0.12347198
2007-01-31,0.015694305
2007-03-21,0.42415917
2007-05-09,0.1829043
2007-06-28,0.3310916
2007-08-07,0.23290421
2007-09-18,0.35650373
2007-10-31,0.20993192
2007-12-11,0.30008927
2008-01-30,-0.062129725
2008-03-18,0.23020786
2008-04-30,0.12763217
2008-06-25,0.18221103
2008-08-05,0.19443747
2008-09-16,0.09297845
