Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.5354364,0.19110626,0.34094387,1.3685867,0.40533447,0.8125395,1.4172885,1.2089982,0.35130596,1.3551235,0.3959522,0.8549523,0.55658925,0.334776,0.5397019,0.3151478,0.33874,0.8613465,0.11204705,0.6464365,0.17912984,0.25053778,0.07188198,0.33553672,0.06560692,0.31651223,0.06337835,0.050954428,0.019796003,0.13862483,0.5018801,0.18832003,0.27045703,0.051354077,0.21292976,0.19016805,0.09315614,0.021421498,0.29268718,0.347944,0.21368125,0.018488659
1,0.15762585,0.11035996,0.06054795,0.4241183,0.7792791,0.029930262,0.1583589,0.36728528,0.27536926,0.43380618,0.37844077,0.056694068,0.010292393,0.28534073,0.32264367,0.09392909,0.045034587,0.01778927,0.23836027,0.4138814,0.10546638,0.005484563,0.06260564,0.042711344,0.416211,0.059781045,0.13736421,0.037380166,0.015493218,0.5030366,0.18350503,0.16673818,0.19911522,0.04567748,0.056023166,0.053253163,0.1383341,0.91661024,0.052339718,0.24939686,0.13558926,0.025082856
2,0.39132363,0.019465556,0.10666281,0.08448643,0.72567075,0.06047577,0.04434139,0.18843266,0.17304394,0.30052847,0.091323055,0.17817977,0.013588501,0.067924544,0.4398341,0.29232696,0.1606994,0.35291517,0.372675,0.04419247,0.022668615,0.22309053,0.037956133,0.30553478,0.46044925,0.03067246,0.05861543,0.0066144494,0.021431101,0.2352648,0.022023654,0.11491383,0.57092726,0.1255068,0.30271238,0.16248006,0.1391971,0.23182137,0.026162831,0.16987672,0.054469734,0.0043980917
3,0.24808921,0.1639681,0.080095835,0.031481374,0.2298551,0.1627395,0.2602052,0.034383684,0.13743861,0.14413695,0.36088097,0.23560081,0.11269366,0.16133907,0.12304756,0.03615597,0.067618854,0.02680742,0.019178791,0.11785046,0.014875179,0.0024243703,0.025201106,0.12276152,0.19569978,0.34451544,0.090112396,0.15546969,0.28975105,0.06943691,0.036541793,0.15759356,0.13660918,0.27881098,0.005825578,0.037996452,0.22840196,0.40502828,0.10904724,0.15086122,0.23763512,0.03403471
4,0.047926355,0.008518565,0.045968022,0.32961473,0.01869336,0.187897,0.03288673,0.036921047,0.20093778,0.22706616,0.095788375,0.4312089,0.19629109,0.031180117,0.012379811,0.19849479,0.060219698,0.06554873,0.006716745,0.038255993,0.0049214056,0.009088347,0.39322415,0.13852064,0.07375212,0.028837401,0.21786174,0.027505605,0.10591738,0.20176557,0.14209013,0.0055615776,0.1498082,0.01803823,0.12808675,0.11082469,0.031629648,0.11276951,0.17850564,0.030831166,0.028954329,0.018357888
5,0.030866228,0.24349278,0.018059557,0.13837585,0.14837652,0.08804804,0.24794991,0.011602241,0.13903505,0.020617696,0.10860802,0.14036366,0.071755424,0.14524508,0.10058989,0.6891432,0.13403682,0.13939917,0.038497005,0.031118367,0.04603099,0.053777203,0.5101391,0.20128363,0.04060226,0.053227827,0.009203136,0.045475688,0.24573585,0.08087557,0.09540094,0.094156116,0.08559458,0.07205901,0.055436213,0.02653131,0.035061635,0.073638484,0.001930431,0.039482173,0.10152997,0.013935165
6,0.06781925,0.013821902,0.009719782,0.021074386,0.04840579,0.08955741,0.060748927,0.081220426,0.08560127,0.14338312,0.081390746,0.04587944,0.0847254,0.0891889,0.036046885,0.01210648,0.0515959,0.112188846,0.024615118,0.02777348,0.04339909,0.02611316,0.18160543,0.026434544,0.046972398,0.14950272,0.014165317,0.37531286,0.009658925,0.014685129,0.12311006,0.025962004,0.104842514,0.017258054,0.034014385,0.02031085,0.039992355,0.027943846,0.022687912,0.095492825,0.0236905,0.3380353
7,0.019289216,0.027828116,0.015922695,0.01640744,0.0042593544,0.020141244,0.07405226,0.078806214,0.033880033,0.104668595,0.0317883,0.07687228,0.103597715,0.058667906,0.018799722,0.023869518,0.012777332,0.06215304,0.043169305,0.023243181,0.016680289,0.012579203,0.066986926,0.02722665,0.05187531,0.036975823,0.008889586,0.008438094,0.023585288,0.09855699,0.048849024,0.010943167,0.019746348,0.014639292,0.24039765,0.5860733,0.0024481048,0.07257192,0.0066350773,0.034227476,0.035589114,0.009015501
8,0.009600704,0.008491908,0.0036121653,0.040278986,0.41378376,0.021544881,0.038013138,0.08026209,0.01273707,0.023937747,0.022760982,0.024124548,0.05778083,0.016959986,0.06746879,0.032049604,0.040056404,0.015199886,0.0065020667,0.01679343,0.06320321,0.090655625,0.025995007,0.099115305,0.0163722,0.037095036,0.10696279,0.071154945,0.1087369,0.02711028,0.03829884,0.025266072,0.014748117,0.029373348,0.06385383,0.010177684,0.033941742,0.03257563,0.053852748,0.055041518,0.033540532,0.00081805035
9,0.08687702,0.00959526,0.061362706,0.025068186,0.020155732,0.012504356,0.005683433,0.00850263,0.0087883845,0.0020119566,0.03697701,0.017887458,0.01916305,0.012554922,0.015265115,0.02517136,0.012238409,0.0116260955,0.006300318,0.048510056,0.02633264,0.03351916,0.08720595,0.041250944,0.0073269876,0.14837892,0.09705821,0.07639862,0.015687637,0.026064858,0.027154885,0.008952038,0.0067674946,0.0077693705,0.055961303,0.00072746834,0.018599372,0.0077562253,0.0011369927,0.01097726,0.028868731,0.7335103
