Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
14,0.017543206,0.010224554,0.0037033148,0.010667412,0.025230987,0.007015443,0.0045583304,0.034822404,0.01608872,0.0016965859,0.004112272,0.069145195,0.005051201,0.02870692,0.045967586,0.0065558073,0.0010315165,0.0036150848,0.031945683,0.013515545,0.0028097655,0.002868185,0.0086249355,0.006909734,0.063125856,0.02626576,0.0074597006,0.005618366,0.010499251,0.06597996,0.079536565,0.016605955,0.002266182,0.014056082,0.017853685,0.001641365,0.0057233474,0.01923757,0.09883053,0.005348094
15,0.0037342515,0.0075481283,0.009207324,0.021680322,0.033821266,0.007124377,0.0038656332,0.005964869,0.015760833,0.011317453,0.007399194,0.009265226,0.031269666,0.043815456,0.0035816887,0.0077135526,0.0059023127,0.020292724,0.007588052,0.017766006,0.013769148,0.010983538,0.0012038251,0.005469058,0.0076107956,0.007918228,0.004909355,0.004095291,0.0054341867,0.016334586,0.024878915,0.006539113,0.009646382,0.0016796188,0.0025395895,0.032009546,0.02309211,0.0030781806,0.0035211293,0.016652638
16,0.024319105,0.010329144,0.043752354,0.009085149,0.0011600587,0.007603409,0.004808859,0.037365094,0.054381453,0.008456481,0.005010853,0.017418096,0.057419807,0.028985724,0.049102277,0.027794331,0.017613333,0.010772839,0.040783584,0.01154411,0.0579168,0.046081938,0.045306556,0.0035455725,0.008104789,0.015875792,0.030519735,0.080567,0.09969453,0.0016789748,0.028043672,0.008295173,0.025495155,0.034049295,0.010727555,0.006973247,0.0030050843,0.0028685816,0.00121325,0.0057576317
17,0.018520607,0.0038788873,0.02715771,0.0031833104,0.008771295,0.019242711,0.012274283,0.005879131,0.013530659,0.030819401,0.05408711,0.05105111,0.028778821,0.020452064,0.004116006,0.03775259,0.03030223,0.0785363,0.0592565,0.08498756,0.04632417,0.014297305,0.008752628,0.021437496,0.020127404,0.03194507,0.016301226,0.0081287045,0.021095516,0.012683928,0.016992167,0.023015821,0.013139039,0.009199407,0.0050411634,0.013537485,0.0037056336,0.0050589195,0.0063312994,0.012432361
18,0.021082662,0.0041563325,0.002282341,0.00017726517,0.03461782,0.023052871,0.023017883,0.00489699,0.0020472107,0.0021711744,0.012466224,0.007369182,0.0019718665,0.0006303831,0.007411395,0.019954681,0.016185952,0.01751127,0.015044808,0.00523671,0.015404604,0.021718256,0.019460842,0.0061127245,0.0035980367,0.0044191005,0.00616142,0.0219801,0.052719936,0.04840377,0.0036618423,0.01541952,0.009901629,0.016879944,0.02109063,0.028664771,0.008940459,0.010092696,0.010405524,0.008258762
19,0.008231377,0.0119372085,0.013507506,0.0014409022,0.01706979,0.013637744,0.031467132,0.011053361,0.026194343,0.007218636,0.0032859368,0.0028093345,0.0023558703,0.015421741,0.011413534,0.0050807446,0.00035861967,0.010569312,0.011589302,0.014078801,0.0060757617,0.0036230516,0.00060688297,0.000500344,0.0008446668,0.008889277,0.0017859173,0.00067936175,0.0062493426,0.0044750576,0.0016641528,0.004575266,0.0014267312,0.0006785299,0.0011230358,0.009499735,0.0010407323,0.014256927,0.02058462,0.0119401775
20,0.03632768,0.012480978,0.0051851366,0.007813871,0.002062649,0.012938139,0.0063342634,0.012460681,0.0056797033,0.006837615,0.0017495251,0.0075918874,0.00036802853,0.001390804,0.009419477,0.024149727,0.03500603,0.0016876687,0.0059114993,0.00029421493,0.0031176736,0.0025136445,0.0064074313,0.0058560073,0.012180137,0.032074925,0.007288845,0.0033715044,0.00738173,0.0007169536,0.013529855,0.008294594,0.0038016427,0.04932017,0.0018401231,0.013552153,0.01309075,0.001173496,0.0048246467,0.034684423
21,0.017714586,0.029678551,0.04037579,0.032447122,0.0075791497,0.010772827,0.0016499176,0.022642046,0.01189191,0.0026560621,0.0011379982,0.009371259,0.016411383,0.011946375,0.023329575,0.026019944,0.0153781595,0.0005320827,0.008243972,0.0016542188,0.0032805856,0.0025337138,0.0031427802,0.00344091,0.005174373,0.0016202311,0.008884279,0.0100985365,0.01734446,0.007837309,0.0018441523,0.008337407,0.0046130214,0.0030980268,0.06332215,0.0011000551,0.0223951,0.0077581396,0.013024563,0.0025564646
22,0.004384245,0.0076024476,0.0046068416,0.00093101896,0.004774218,0.0046515516,0.004701724,0.0015493649,0.0011267238,0.000687589,0.008937955,0.009723331,0.00533568,0.0057772114,0.0013983911,0.006711309,0.0093761515,0.0069900667,0.012330613,0.0070401668,0.015927581,0.013771062,0.030678408,0.006828504,0.0068807118,0.009124772,0.0102133285,0.021849416,0.03308067,0.010167516,0.005106611,0.010110746,0.024976999,0.00031145147,0.008476662,0.022602523,0.022317091,0.0065214364,0.012771189,0.006368043
23,0.0017598842,0.0017340211,0.002701164,0.0015855551,0.0040096296,0.006577937,0.0017786362,0.010095887,0.0067784516,0.003500802,0.0034188568,0.007837811,0.012967831,0.009316416,0.005091882,0.002488525,0.0060086995,0.0068302755,0.0027361177,0.017829854,0.0029607427,0.0072018807,0.014786626,0.009804359,0.0052486397,0.002366843,0.00029494794,0.0036299801,0.0034606215,0.004279796,0.0055107353,0.008750046,0.007275493,0.019848663,0.014704322,0.010991983,0.0026407433,0.00707583,0.009541115,0.004188311
24,0.0016163494,0.00551144,0.0037895022,0.005616937,0.004711002,0.0007201775,0.0018348645,0.011541718,0.0075109047,0.0004313452,0.0029310426,0.0008097456,0.0016826969,0.00080171594,0.0020379024,0.0003597141,0.0031501856,0.0044556796,0.0031124414,0.008303646,0.00035244238,0.0014600605,0.018639583,0.010724492,0.0074805412,0.005942259,0.0050833495,0.007957172,0.006655574,0.0052023483,0.0013689622,0.004259896,0.003144389,0.007925834,0.005835899,0.0029599397,0.0076746764,0.003307838,0.0077424697,0.00039510784
25,0.0066829734,0.0006868156,0.0036807803,0.005945945,0.010418442,0.010107508,0.002801284,0.0101664,0.004995126,0.0006101942,0.0013508007,0.0021179337,0.009044995,0.00072088616,0.0011249576,0.0002631204,0.0011869174,0.0023507588,0.0006039339,0.0017949354,0.0065459,0.0019080506,9.347565e-05,0.01842242,0.00027437744,0.0017900341,0.0026422355,0.0030185224,0.0020144456,0.0009270201,0.00042755628,0.011632544,0.0044608144,0.007005725,0.0037461298,0.0010293747,0.0019245973,0.0068007433,0.008308129,0.0032626647
26,0.004918528,0.007651572,0.012052782,0.00418907,0.004370362,0.0042520766,0.006095792,0.002694727,0.0010379314,0.00089378294,0.0038945177,0.010781433,0.0020794463,0.00034914468,0.0034063677,0.0022688194,0.001918077,0.024472196,0.00072773674,0.003479261,0.008230991,0.005185864,0.008675685,0.010224968,0.0011740362,0.006694387,0.0065062875,0.0060508596,0.0041769817,0.004216605,0.0018808793,0.0023121722,0.0063135466,0.002129537,0.002148889,0.0019038399,0.002366889,0.0102413315,0.0032829365,0.0018287435
27,0.009324092,0.002528015,0.0006888716,0.0014261779,0.0030329127,0.0014105574,0.0006885355,0.0006679422,0.0009817191,0.0074302587,0.00095795735,0.0060417387,0.0023408078,0.007820023,0.0075795962,0.001902432,0.0007929804,0.0023833122,0.0018624241,0.0035030616,0.021334842,0.0077416976,0.0012818495,0.0020280327,0.011415292,0.0047867876,0.0033710767,0.0012914488,0.004498182,0.004513302,0.0060776304,0.00041389198,0.0031343647,0.007744414,0.010420624,0.004275808,0.0020040097,0.0045632534,0.003674913,0.011428362
28,0.0031631193,0.0033585923,0.0023732204,0.006781492,0.0021753034,0.004559049,0.0053349943,0.003391264,0.0048367116,0.009358756,0.009806877,0.009107502,0.009634502,0.008685373,0.008162988,0.008484438,0.013098437,0.015951369,0.01033423,0.0019424502,0.0009556091,0.0035857293,0.006059457,0.016618924,0.008997615,0.0033770837,0.0019135686,0.00042375101,0.006962517,0.014442977,0.01317312,0.012416817,0.0023139473,0.0012855085,0.009416427,0.017353998,0.006630742,0.0031328702,0.002716166,0.0020109797
29,0.011715868,0.0077745207,0.015800267,0.016438495,0.003865787,0.006383177,0.0018737392,0.018449536,0.017587157,0.00066835526,0.0017184438,0.012610955,0.0056494363,0.0346279,0.018850112,0.011650245,0.0077134506,0.0020171765,0.0018123719,0.011077393,0.008590865,0.004631009,0.002166748,0.0018284691,0.018949853,0.0017646474,0.003582386,0.0062969094,0.0030244086,0.0006259633,0.0013384882,0.008664493,0.003794607,0.0005591593,0.0016863259,0.008313919,0.0025185086,0.006134232,0.0049264524,0.005170096
