meeting_date,sentiment_score
1993-03-23,-0.2811442
1993-05-18,-0.20602015
1993-07-07,-0.10686438
1993-08-17,-0.1342731
1993-09-21,-0.16826628
1993-11-16,-0.23946655
1993-12-21,-0.24112748
1994-02-04,0.07112804
1994-03-22,-0.29286793
1994-05-17,-0.07145954
1994-07-06,-0.27004
1994-08-16,-0.29122648
1994-09-27,-0.19950005
1994-11-15,-0.2080311
1994-12-20,-0.1384682
1995-02-01,-0.13859355
1995-03-28,0.019087315
1995-05-23,-0.13515478
1995-07-06,-0.258136
1995-08-22,-0.21760853
1995-09-26,-0.21667312
1995-11-15,-0.29898536
1995-12-19,-0.17339271
1996-01-31,0.13866617
1996-03-26,-0.13815421
1996-05-21,0.006720791
1996-07-03,-0.09167111
1996-08-20,-0.24018534
1996-09-24,-0.06734147
1996-11-13,-0.27023867
1996-12-17,0.031802353
1997-02-05,0.18373
1997-03-25,-0.044393037
1997-05-20,-0.06726604
1997-07-02,-0.08727595
1997-08-19,0.008931808
1997-09-30,-0.19011861
1997-11-12,-0.05342838
1997-12-16,0.052958112
1998-02-04,-0.004018587
1998-03-31,0.0419551
1998-05-19,-0.13339774
1998-07-01,-0.25721765
1998-08-18,0.055868838
1998-09-29,-0.30047557
1998-11-17,-0.10423255
1998-12-22,-0.0050816
1999-02-03,0.09599326
1999-03-30,-0.08958807
1999-05-18,-0.06722702
1999-06-30,-0.09608774
1999-08-24,0.068605624
1999-10-05,0.09000429
1999-11-16,0.07276529
1999-12-21,0.21318322
2000-02-02,0.082258016
2000-03-21,0.046710055
2000-05-16,0.018223194
2000-06-28,0.00042040562
2000-08-22,-0.13075195
2000-10-03,-0.09608901
2000-11-15,-0.41105217
2000-12-19,-0.7752952
2001-01-31,-0.8022629
2001-03-20,-1.1156642
2001-05-15,-0.47426495
2001-06-27,-0.42207298
2001-08-21,-0.7242753
2001-10-02,-0.7476097
2001-11-06,-0.40237832
2001-12-11,-0.041504238
2002-01-30,-0.0067501683
2002-03-19,0.08946148
2002-05-07,-0.0005056544
2002-06-26,-0.09168786
2002-08-13,-0.17341997
2002-09-24,-0.31255496
2002-11-06,-0.18890378
2002-12-10,0.21880993
2003-01-29,0.06477205
2003-03-18,-0.030765582
2003-05-06,-0.113211185
2003-06-25,-0.016228162
2003-08-12,-0.09952438
2003-09-16,-0.06434048
2003-10-28,0.026923997
2003-12-09,-0.075560376
2004-01-28,-0.05657156
2004-03-16,0.01394451
2004-05-04,0.50102043
2004-06-30,0.88142204
2004-08-10,0.6778504
2004-09-21,0.97615933
2004-11-10,1.1317157
2004-12-14,0.6213137
2005-02-02,0.9406635
2005-03-22,0.8242469
2005-05-03,1.0826355
2005-06-30,0.7874088
2005-08-09,0.92323685
2005-09-20,1.0845076
2005-11-01,0.7381157
2005-12-13,0.88032144
2006-01-31,0.41917795
2006-03-28,0.5050334
2006-05-10,0.68872494
2006-06-29,0.18192305
2006-08-08,-0.037719943
2006-09-20,0.08264029
2006-10-25,-0.01291358
2006-12-12,-0.038584564
2007-01-31,-0.011679362
2007-03-21,0.026272235
2007-05-09,0.05244357
2007-06-28,0.1930226
2007-08-07,-0.40189585
2007-09-18,-0.64944696
2007-10-31,-0.8965907
2007-12-11,-0.9458944
2008-01-30,-0.05657156
2008-03-18,-0.465145
2008-04-30,-0.1293734
2008-06-25,1.0358205
2008-08-05,-0.9408188
2008-09-16,-0.8554373
2008-10-29,-0.37028086
2008-12-16,-0.01766605
2009-01-28,-0.05657156
2009-03-18,0.025641529
2009-04-29,-0.019290455
2009-06-24,-0.036076132
2009-08-12,-0.031315394
2009-09-23,-0.019708222
2009-11-04,0.017077997
2009-12-16,0.07178881
2010-01-27,0.13035554
2010-03-16,-0.12529284
2010-04-28,0.066072516
2010-06-23,0.08849329
2010-08-10,0.04099421
2010-09-21,-0.012041922
2010-11-03,-0.05512758
2010-12-14,-0.030380923
2011-01-26,0.004616114
2011-03-15,-0.055016894
2011-04-27,0.019261492
2011-06-22,-0.019831112
2011-08-09,-0.0054980717
2011-09-21,-0.01568153
2011-11-02,0.004374537
2011-12-13,0.08503316
2012-01-25,0.06477205
2012-03-13,0.10048529
2012-04-25,0.10156683
2012-06-20,-0.00790669
2012-09-13,0.018388806
2012-10-24,0.025146628
2012-12-12,0.06497046
2013-01-30,0.015598285
2013-03-20,0.003955489
2013-05-01,0.0012889032
2013-06-19,-0.048591066
2013-07-31,-0.006044466
2013-09-18,0.0031783846
2013-10-30,0.020031884
2013-12-18,0.016150832
2014-01-29,0.053032294
2014-03-19,-0.011907931
2014-04-30,0.045915857
2014-06-18,0.01083464
2014-07-30,0.027166272
2014-09-17,0.075144485
2014-10-29,0.0076313843
2014-12-17,-0.055831406
2015-01-28,-0.02781313
2015-03-18,0.021432817
2015-04-29,0.009521297
2015-06-17,-0.022560515
2015-07-29,0.033677235
2015-09-17,0.02863714
2015-10-28,0.37978327
2015-12-16,0.3866388
2016-01-27,-0.0017910426
2016-03-16,0.04084116
2016-04-27,0.04089722
2016-06-15,0.024529409
2016-07-27,0.0028274658
2016-09-21,-0.017154463
2016-11-02,0.2955272
2016-12-14,0.3330011
2017-02-01,0.54084915
2017-03-15,0.39040273
2017-05-03,0.38525584
2017-06-14,0.37394953
2017-07-26,-0.044827856
2017-09-20,0.044834644
2017-11-01,0.5822919
2017-12-13,0.380856
2018-01-31,0.4644662
2018-03-21,0.38588017
2018-05-02,0.3131491
2018-06-13,0.27220073
2018-08-01,0.47076592
2018-09-26,0.42200503
2018-11-08,0.26519996
2018-12-19,0.29988807
2019-01-30,0.041611925
2019-03-20,-0.0246283
2019-05-01,-0.06338021
2019-06-19,-0.02586354
2019-07-31,-0.3893598
2019-09-18,-0.6749341
2019-10-30,-0.15368906
2019-12-11,-0.24813674
2020-01-29,-0.89789295
2020-03-16,-0.64730483
2020-04-29,0.041239202
2020-06-10,0.05487097
2020-07-29,0.024957906
2020-09-16,-0.04181573
2020-11-05,-0.02462845
2020-12-16,-0.04207252
2021-01-27,0.039978098
2021-03-17,0.024029728
2021-04-28,0.05907838
2021-06-16,-0.0043597845
2021-07-28,0.050726246
2021-09-22,-0.04297711
2021-11-03,0.104127556
2021-12-15,-0.07454869
2022-01-26,0.03380714
2022-03-16,-0.020214044
