Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.012092167,0.028533086,0.007234931,0.012220604,0.016228162,0.028350133,0.015430196,0.00041994976,0.01921883,0.009225416,0.049164124,0.002129062,0.0030229096,0.026396833,0.012070565,0.009256205,0.012197655,0.010148544,0.010950936,0.030404484,0.004908396,0.01947243,0.07149855,0.002330006,0.009059975,0.002608566,0.0062004933,0.0064179664,0.022144988,0.020091772,0.022618067,0.0019238555,0.0017892728,0.025215294,0.018766766,0.11597978,0.08825484,0.008668042,0.01097986,0.0076355427
11,0.013745487,0.034505125,0.007602364,0.043289162,0.051731605,0.037960455,0.016616669,0.012175417,0.027018765,0.0065143453,0.008578086,0.013842478,0.0094577195,0.0047104526,0.04121267,0.073217295,0.054054074,0.06810106,0.01483196,0.033206634,0.045676194,0.0248264,0.099029005,0.008163469,0.033588596,0.035703145,0.0816596,0.011166373,0.059058405,0.039772987,0.023166863,0.009479921,0.028008902,0.0066591324,0.056087196,0.030595895,0.03656807,0.005073857,0.012569182,0.065778896
12,0.05936255,0.020613259,0.011312271,0.003715311,0.01035846,0.013677685,0.006907168,0.0032555002,0.021989688,0.046497386,0.012898203,0.013317883,0.007886855,0.013092947,0.06003742,0.05115296,0.041534193,0.036495715,0.022408316,0.0010805242,0.032973785,0.012113096,0.01932375,0.02193235,0.037050337,0.0094497185,0.007455474,0.008603597,0.023829099,0.023551129,0.10907676,0.05766638,0.006590315,0.007021418,0.07319148,0.127197,0.006213389,0.0114403125,0.012305387,0.011584789
13,0.042992175,0.012083059,0.007899332,0.006288725,0.014101024,0.031855445,0.025617484,0.0011660652,0.020209653,0.015322769,0.010622435,0.06473079,0.06485174,0.090866834,0.08668886,0.015538959,0.014430018,0.010283501,0.008047068,0.008365023,0.0031518475,0.027907033,0.031168353,0.038461745,0.0059348335,0.006686036,0.064320505,0.021104557,0.030459505,0.00693953,0.009080148,0.028371846,0.010691982,0.052650675,0.021025375,0.005100022,0.0053542536,0.016146187,0.008831123,0.049384054
14,0.013957432,0.011787486,0.026087258,0.010903107,0.019423347,0.018536497,0.03736715,0.045338817,0.050853807,0.015284421,0.011795424,0.025582284,0.031842627,0.027624398,0.009705813,0.014890799,0.001975459,0.0020670523,0.023682091,0.0045866314,0.07863151,0.01199452,0.015308881,0.046468984,0.00966293,0.0065591843,0.0019045591,0.016966831,0.014557119,0.023259863,0.0059007704,0.0045333947,0.014853099,0.012707805,0.0051212823,0.001979696,0.008292046,0.034233578,0.07014155,0.0681343
15,0.09583247,0.03746621,0.015142511,0.027834,0.03546416,0.16816054,0.016372278,0.022458185,0.024194688,0.03541793,0.01961125,0.043086104,0.054558367,0.02977352,0.027327448,0.007498889,0.0036469772,0.08237031,0.03555136,0.030808777,0.007343253,0.0016814074,0.0035871014,0.028688919,0.004417097,0.019373186,0.005622977,0.034908343,0.008788347,0.010702246,0.025438854,0.0057896636,0.026676623,0.0046596797,0.022527667,0.009082898,0.0016459983,0.0054334155,0.0047570793,0.003332072
16,0.00078194606,0.007189409,0.0052727307,0.0069521386,0.015200949,0.009995235,0.008721426,0.009623689,0.005902602,0.008744036,0.030614836,0.022093186,0.03657774,0.009461796,0.0056459196,0.0050814897,0.009898224,0.006395647,0.0062953397,0.002705249,0.016721547,0.0059339823,0.013472432,0.009831288,0.0051333285,0.0060312785,0.014713703,0.006312306,0.003693326,0.018214261,0.020087302,0.004563623,0.030420993,0.0026879732,0.015556343,0.0025460804,0.112939246,0.0025612097,0.006832516,0.0021530625
17,0.003748936,0.0052214926,0.0008485122,0.0037798488,0.0033477745,0.025872337,0.02174867,0.09350844,0.0059361425,0.009231648,0.051034216,0.012513163,0.022445802,0.01862733,0.055969518,0.007056887,0.0010365597,0.0045723165,0.010784682,0.010431856,0.005204399,0.0096318405,0.015523575,0.011835357,0.022622269,0.0034462372,0.005974102,0.0062350784,0.050212037,0.002298659,0.011189728,0.00078848243,0.019770244,0.035162836,0.011320928,0.0052848123,0.005462017,0.0033344813,0.014545326,0.011781625
18,0.032152805,0.019302819,0.01343882,0.012713923,0.0041990057,0.005464418,0.053957026,0.0047757793,0.0032199407,0.0050053857,0.012936274,0.00057844154,0.051583063,0.009007107,0.0020368642,0.0063640755,0.044536024,0.007150354,0.011792276,0.0075470754,0.03242033,0.025692668,0.04399839,0.01180551,0.011623265,0.010951061,0.04214602,0.06432926,0.05360594,0.050353743,0.045162994,0.036993973,0.0065573035,0.0038827076,0.030247802,0.02591994,0.017206997,0.043085642,0.024164801,0.023487166
19,0.016149782,0.019224161,0.038359053,0.012997144,0.012194815,0.0043447716,0.015359004,0.03564317,0.015056082,0.01487834,0.010834533,0.010026393,0.0053574713,0.0044156965,0.014624279,0.035984345,0.01760067,0.021486457,0.02464242,0.0027627696,0.017655078,0.03177414,0.026261536,0.021969022,0.01211567,0.034595057,0.005216539,0.021596964,0.02807621,0.0048283655,0.013937998,0.0057593915,0.012350313,0.004280603,0.007700379,0.0037293942,0.0033986694,0.0014503307,0.0001924374,0.0012806468
20,0.0023845667,0.005519473,0.02955943,0.0016528692,0.0019119366,0.0011703977,0.003335515,0.0037857643,0.0033278319,0.0061125183,0.0019757284,0.012698917,0.008247468,0.0030638678,0.00468261,0.0032501149,0.0029307776,0.009535422,0.0011865823,0.0004836396,0.02140228,0.028958967,0.010998674,0.023773354,0.014642776,0.016499586,0.039504655,0.0044216285,0.01400415,0.011532055,0.017662853,0.0068930835,0.00052711973,0.003910721,0.0006590239,0.0009890769,0.011108447,0.0026793205,0.004365598,0.0011294959
21,0.007175711,0.006801406,0.00057028694,0.002690373,0.005579067,0.0261291,0.0087661445,0.018511469,0.0010832563,0.004173666,0.0049952623,0.008601214,0.00793428,0.00953418,0.002813905,0.0019315984,0.012739584,0.023322538,0.010532681,0.03361666,0.01624916,0.0017268981,0.0008616894,0.009226103,0.00812593,0.0006201181,0.00069164194,0.010993526,0.01962876,0.018564537,0.021169156,0.009047291,0.11192877,0.0044595893,0.0022625637,0.00027334737,0.0061264085,0.0043330807,0.004041683,0.0031030765
22,0.007719616,0.0034530037,0.0043097455,0.0034513643,0.003807967,0.00477501,0.021434866,0.010334602,0.00045770785,0.02349018,0.0020629046,0.0070804157,0.01059502,0.006296832,0.002959606,0.0076011596,0.0062568104,0.015924893,0.011538579,0.0070348885,0.004528644,0.0017689505,0.004054165,0.01204593,0.019780498,0.0057557914,0.00828964,0.006028818,0.00032661948,0.006380395,0.0030784598,0.0026535296,0.004773006,0.01757709,0.0027846736,0.006399991,0.051641274,0.022084316,0.031132352,0.025295876
23,0.007334234,0.0033635376,0.008641142,0.0012753027,0.00031230893,0.0063720127,0.0038721408,0.0020612832,0.02664632,0.008786433,0.0011939949,0.0053567966,0.0005571664,0.0036773728,0.0069966544,0.006974506,0.005103583,0.00021180058,0.017279284,0.005737068,0.014323451,0.005206853,0.0023044243,0.012246596,0.03727344,0.0025753533,0.006305413,0.0027064553,0.0019715775,0.0017546447,0.0023192805,0.010583976,0.0018720143,0.018352157,0.005016216,0.0001192045,0.001871615,0.0039016819,0.004762303,0.0012967519
24,0.00040838378,0.0015042141,0.0006477277,0.0014401845,0.009153459,0.0023952639,0.023726821,0.00085600745,0.0075412374,0.026475081,0.005013524,0.0009865931,0.0012728684,0.001152986,0.0006057194,0.0045643505,0.0014874707,0.0010000274,0.0033643846,0.00056828663,0.016248265,0.008947402,0.00039251026,0.017840417,0.012543186,0.0011844549,0.0028248609,0.00066537317,0.0017304015,0.0012978588,0.0010101662,0.0002884657,0.0059527103,0.00019592706,0.0014530392,0.004746205,0.0024411394,0.0020957855,0.0012601117,0.0007760074
25,4.9677255e-05,0.014218424,0.0014721148,0.0029533433,0.0019916918,0.0038445995,0.0063126916,0.0054712705,0.0032348,0.004778383,0.003049805,0.00061711983,0.0041214665,0.0020926166,0.0018992914,0.017357444,0.0025802949,0.0043997336,0.0017818644,0.009981608,0.01483771,0.0017521363,0.0011271418,0.010007787,0.019494414,0.0069244616,0.0045202114,0.008526828,0.0020947307,0.009226289,0.0038795688,0.00064404996,0.00053950737,0.0022840546,0.007844005,0.008740512,0.0089065265,0.0070643523,0.0019673263,0.007340951
26,0.008457873,0.0037268263,0.0064428905,0.0027232766,0.0017005741,0.007505301,0.0063574235,0.0023125713,0.016126381,0.008053612,0.005066532,0.0028565591,0.0011961624,0.014482495,0.012110032,0.0024399096,0.0019417094,0.001357226,0.0077827172,0.0077290786,0.0076731043,0.0037932184,0.0071601192,0.004068692,0.010579564,0.005301703,0.0074158,0.009918407,0.0010766458,0.010914827,0.009512819,0.020187572,0.009141311,0.0068141716,0.014342367,0.012350621,0.02129816,0.01616365,0.016763324,0.013403664
27,0.0036260555,0.0025308828,0.011373498,0.002661731,0.0020573868,0.004434418,0.0059982412,0.0051972894,0.0031729795,0.0029193477,0.0056756455,0.0035895447,0.0019989004,0.0035874164,0.00057388196,0.0101123145,0.04224746,0.02699318,0.0076787453,0.00223637,0.0010265495,0.0038106223,0.002343901,0.0033457133,0.0036407914,0.010114183,0.0028235973,0.001340552,0.004343393,0.00058879616,0.00096038776,0.039533574,0.0033648764,0.007520175,0.03216497,0.0013971215,0.0087683955,0.0019346565,0.0018518972,0.0038492158
28,0.0040955655,0.001582961,0.0122856535,0.00683602,0.009491665,0.011865929,0.008504299,0.008174428,0.007471811,0.012020519,0.017160345,0.015111253,0.018372783,0.006941378,0.002398832,0.0011035934,0.0045554927,0.0061238226,0.0003554424,0.0014681732,0.007930761,0.0018643835,0.0029918845,0.003499678,0.004293602,0.0007949015,0.0015415563,0.0040785754,0.00072492997,0.0017809363,0.015029684,0.0012853873,0.0012571705,0.009492626,0.0051143547,0.0038557565,0.0021071453,0.0021619936,0.046661343,0.0037972494
29,0.0022621646,0.0011459939,0.0009943674,0.00030319204,0.00566252,0.0033892265,0.009421365,0.0013914322,0.0028594737,0.006240488,0.002453645,0.0012156471,0.0014345956,0.0007744688,0.0009347795,0.044535313,0.0040793917,0.0016657085,0.0005447939,0.00028034445,0.0022578365,0.003304496,0.0016595002,0.0007844084,0.007108801,0.010833187,0.010712802,0.0106699765,0.0013475039,0.0016968071,0.0018509785,0.0013642337,0.0039536576,0.0010207896,0.003172943,0.0036669387,0.010101179,0.0318297,0.010783447,0.008562376
