meeting_date,sentiment_score
1997-03-25,-0.049074885
1997-07-02,-0.2899416
1997-09-30,-0.14883675
1997-11-12,-0.3157215
1998-09-29,-0.30712962
1998-11-17,-0.12323126
1999-05-18,-0.055891275
1999-06-30,0.1409322
1999-08-24,0.113562755
1999-10-05,0.025473487
1999-11-16,0.021840762
1999-12-21,-0.038812943
2000-02-02,0.1280677
2000-03-21,0.14602694
2000-05-16,-0.029934082
2000-06-28,-0.32640502
2000-08-22,-0.35558027
2000-10-03,-0.15380792
2000-11-15,0.24251251
2000-12-19,-0.70606625
2001-01-31,-0.8917626
2001-03-20,-0.7008731
2001-05-15,-0.9510711
2001-06-27,-0.4405896
2001-08-21,-0.97150487
2001-10-02,0.8497572
2001-11-06,-0.5162023
2001-12-11,-0.5017605
2002-01-30,0.29842865
2002-03-19,0.27900168
2003-01-29,0.17767985
2003-03-18,0.11140877
2003-05-06,-0.2335131
2003-06-25,-0.38752666
2003-08-12,-0.3749929
2003-09-16,-0.30014378
2003-10-28,-0.20838362
2003-12-09,-0.13983275
2004-01-28,0.01482925
2004-03-16,-0.022833362
2004-05-04,0.10407289
2004-06-30,0.4798305
2004-08-10,0.39049318
2004-09-21,0.8787979
2004-11-10,0.53906626
2004-12-14,0.5476063
2005-02-02,0.81554633
2005-03-22,0.7167103
2005-05-03,0.6938493
2005-06-30,0.6881654
2005-08-09,0.88521373
2005-09-20,0.70278615
2005-11-01,0.9105681
2005-12-13,0.5876546
2006-01-31,0.8354686
2006-03-28,0.6247206
2006-05-10,0.33387917
2006-06-29,0.5108564
2006-08-08,0.27955863
2006-09-20,0.16552378
2006-10-25,-0.08569307
2006-12-12,-0.104478665
2007-01-31,0.3041303
2007-03-21,-0.18060432
2007-05-09,-0.09967792
2007-08-07,-0.5238475
2007-09-18,-0.60602075
2007-10-31,-0.5403249
2007-12-11,-1.0244688
2008-01-30,-1.05225
2008-03-18,-0.7239274
2008-04-30,-0.5270611
2008-06-25,0.8579219
2008-08-05,0.94220227
2008-09-16,-1.0245502
2008-10-29,-1.0624058
2008-12-16,-0.36402893
2009-01-28,0.12416811
2009-03-18,-0.1366028
2009-04-29,0.066147655
2009-06-24,-0.14273328
2009-08-12,-0.09562236
2009-09-23,-0.117127575
2009-11-04,0.035809807
2009-12-16,-0.10674255
2010-01-27,0.104015335
2010-03-16,-0.12898634
2010-04-28,0.07071771
2010-06-23,-0.1297911
2010-08-10,0.08267353
2010-09-21,-0.035832245
2010-11-03,-0.0032347185
2010-12-14,-0.0873451
2011-01-26,-0.13755353
2011-03-15,-0.15062682
2011-04-27,-0.12293218
2011-06-22,0.014531134
2011-08-09,-0.100050375
2011-09-21,-0.090669565
2011-11-02,-0.030519078
2011-12-13,-0.08437885
2012-01-25,0.046786007
2012-03-13,0.013051167
2012-04-25,0.034206565
2012-06-20,-0.118566364
2012-09-13,-0.071748786
2012-10-24,0.045158662
2012-12-12,-0.053590525
2013-01-30,0.048700113
2013-03-20,-0.12083229
2013-05-01,-0.10948495
2013-06-19,-0.10414642
2013-07-31,-0.089942
2013-09-18,0.013623664
2013-10-30,-0.030881481
2013-12-18,-0.014517841
2014-01-29,-0.028762838
2014-03-19,-0.011629985
2014-04-30,-0.014994717
2014-06-18,-0.038323496
2014-07-30,-0.05928021
2014-09-17,-0.060300983
2014-10-29,-0.023569021
2014-12-17,-0.112550154
2015-01-28,-0.093457155
2015-03-18,0.018382646
2015-04-29,0.04199213
2015-06-17,0.009150372
2015-07-29,0.0054652854
2015-09-17,-0.11007721
2015-10-28,0.03027717
2015-12-16,0.32360777
2016-01-27,0.18688159
2016-03-16,-0.08222846
2016-04-27,0.120754525
2016-06-15,0.15723655
2016-07-27,-0.09572458
2016-09-21,-0.07302932
2016-11-02,0.06554735
2016-12-14,0.39105967
2017-02-01,0.093959905
2017-03-15,0.4772012
2017-05-03,0.08753303
2017-06-14,0.44013906
2017-07-26,0.06337456
2017-09-20,-0.07256201
2017-11-01,0.12621024
2017-12-13,0.52017534
2018-01-31,0.08343842
2018-03-21,0.5062251
2018-05-02,-0.013744566
2018-06-13,0.2141216
2018-08-01,-0.05338296
2018-09-26,0.3298666
2018-11-08,-0.032743827
2018-12-19,0.2325674
2019-01-30,-0.057326484
2019-03-20,0.047621172
2019-05-01,-0.077603124
2019-06-19,0.0058621312
2019-07-31,-0.21666923
2019-09-18,-0.31114322
2019-10-30,-0.24440877
2019-12-11,-0.21335669
2020-01-29,-0.25924793
2020-03-16,-0.058483146
2020-04-29,-0.16322032
2020-06-10,-0.008094155
2020-07-29,-0.033077847
2020-09-16,-0.05223191
2020-11-05,-0.073244974
2020-12-16,-0.073244974
2021-01-27,-0.098221086
2021-03-17,-0.081328206
2021-04-28,-0.105219744
2021-06-16,-0.05067318
2021-07-28,-0.074182905
2021-09-22,-0.07147802
2021-11-03,-0.0587511
2021-12-15,0.06521308
2022-01-26,0.13019224
2022-03-16,0.17541882
2022-05-04,0.06812332
