Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,0.06225147,0.053151496,0.018637316,0.019609153,0.014166454,0.0034695491,0.025223173,0.10408343,0.021051072,0.17434894,0.0034596205,0.015569048,0.09973963,0.13638957,0.02018957,0.04042709,0.0039570704,0.03695048,0.011655112,0.015738795,0.01728696,0.010666955,0.0144836325,0.05165753,0.04755168,0.010622122,0.022204125,0.10067426,0.01549424,0.07160275,0.0012619446,0.015489737,0.0041396096,0.014844407,0.007831182,0.017776027,0.09185768,0.067568414,0.09713438,0.05518025,0.0022725305,0.00024967483
11,0.011406576,0.050843295,0.019043025,0.016106244,0.010509497,0.08050322,0.022361739,0.065457106,0.037222333,0.0077478616,0.030353563,0.011261382,0.022683509,0.032859072,0.021706924,0.041269723,0.039337575,0.0088129155,0.026845982,0.0062892996,0.025146503,0.049937923,0.0172283,0.012279684,0.04416113,0.046851903,0.015335701,0.01976869,0.08823902,0.006857289,0.030146886,0.025723461,0.026875358,0.06479531,0.059450675,0.032735746,0.024315171,0.03180748,0.019882658,0.010399483,0.03900347,0.010903915
12,0.004195568,0.028205348,0.064515725,0.04796595,0.02229728,0.022892259,0.012850583,0.03213055,0.011023015,0.019832106,0.033312567,0.012551838,0.004981337,0.028715616,0.089260496,0.03742607,0.016912306,0.006745073,0.0026175617,0.0031068525,0.0034263914,0.0016148183,0.0048343623,0.03241738,0.015231531,0.013469365,0.009100937,0.007876956,0.016949091,0.032314762,0.023857454,0.06911525,0.0011985988,0.019507207,0.035414666,0.016990973,0.004934441,0.027858008,0.010597466,0.023186663,0.053098164,0.039196003
13,0.07295694,0.04344775,0.06711839,0.028484808,0.08833686,0.06691192,0.036550865,0.0475151,0.0026269157,0.0065454245,0.015363797,0.015897606,0.048115764,0.0647006,0.014501265,0.004732367,0.0048012165,0.0033234574,0.00779075,0.008915551,0.018974407,0.01843609,0.022649169,0.0039747115,0.04891857,0.010570677,0.010197978,0.024896216,0.009593244,0.0068930583,0.0040117577,0.061847597,0.014080585,0.047104057,0.0141108185,0.0034764335,0.018704925,0.07871432,0.020215917,0.02321368,0.038038194,0.0021222674
14,0.010739265,0.0026109878,0.010907473,0.0016462376,0.0026062327,0.004287744,0.008359076,0.028402094,0.0129710045,0.042428713,0.036583494,0.028851947,0.01605647,0.041615736,0.033156827,0.05063299,0.0116222985,0.02420624,0.05527989,0.038639937,0.011793052,0.004119608,0.084282145,0.085869126,0.005713528,0.0035707145,0.020048216,0.037660327,0.07710752,0.02865332,0.035639163,0.021430781,0.15006644,0.0166917,0.0064309184,0.032744534,0.004820271,0.05224455,0.025664093,0.028089235,0.028806033,0.18848757
15,0.008305234,0.028792934,0.026389157,0.0385231,0.012012636,0.007475032,0.0035003563,0.00976165,0.008416502,0.027121693,0.03098537,0.020503879,0.004833618,0.10143967,0.018289434,0.0059153144,0.009197579,0.023015337,0.03061141,0.004229267,0.010141795,0.019873705,0.007193505,0.009566339,0.004505822,0.0076647145,0.009581547,0.029101582,0.013287553,0.03844215,0.11309138,0.016052824,0.0054448843,0.0033944026,0.0050480952,0.06281813,0.017959036,0.0060013253,0.012100144,0.0013824174,0.036844917,0.00036290605
16,0.017826179,0.004619355,0.011144339,0.03375936,0.011192553,0.023193695,0.0014621749,0.06135855,0.006062837,0.004725976,0.0107017765,0.011610141,0.017550357,0.012449395,0.013806892,0.018855933,0.025979131,0.0028467337,0.01734505,0.0020658893,0.023231948,0.009037154,0.06336321,0.03257464,0.024616,0.011179034,0.010554409,0.005668531,0.0072665205,0.05724518,0.02038898,0.032496013,0.024918571,0.0135381,0.0040006805,0.015069578,0.022625063,0.009931763,0.044994656,0.01723155,0.0014361579,0.002191843
17,0.025308989,0.014962836,0.009580055,0.000696199,0.071228504,0.076876774,0.004886211,0.0067204763,0.0010388497,0.012336677,0.005281242,0.07582549,0.0049978653,0.056385018,0.005237023,0.009029862,0.0019315814,0.014417956,0.04462628,0.023824433,0.012522038,0.016809981,0.014294313,0.0058434303,0.01706534,0.003373475,0.001395945,0.00033878023,0.0026307234,0.0022189629,0.0049293665,0.06302752,0.04117205,0.0012997154,0.009313881,0.003198794,0.006383437,0.015438231,0.019870244,0.0016023244,0.01437068,0.01178068
18,0.021576973,0.007440163,0.004762492,0.1148026,0.0052492046,0.018543415,0.0067276526,0.017311871,0.00845229,0.00602089,0.019262718,0.012842378,0.008061714,0.015645212,0.00593514,0.029235492,0.015358219,0.013798955,0.03891067,0.017403834,0.02220197,0.015137529,0.018187933,0.017515605,0.023625866,0.007946666,0.0073467125,0.008989212,0.015532943,0.011829907,0.0080228,0.0012907592,0.0025557512,0.001520145,0.0062172096,0.05672406,0.004987463,0.018031508,0.022562267,0.026599124,0.014060307,0.0085832635
19,0.00712635,0.0046137297,0.0028066866,0.01675808,0.0052715954,0.0016165498,0.011263145,0.0012184812,0.0026906645,0.0049385494,0.041509718,0.003807416,0.0075709876,0.0030362667,0.023705041,0.008351623,0.003938418,0.004612865,0.003302078,0.014881091,0.004853773,0.0007451374,0.0032252604,0.0016319404,0.0074428627,0.014217497,0.012251484,0.003888853,0.008232684,0.009677659,0.018855859,0.004664315,0.003585685,0.009939641,0.016371235,0.018550456,0.010481307,0.033354014,0.0018721838,0.0085735535,0.0030508295,0.02188484
20,0.0026545562,0.0010099395,0.0017943155,0.007876825,0.013200255,0.0050661783,0.004464783,0.004152881,0.0011950317,0.0054644467,0.0019074084,0.001405586,0.0010691469,0.003024383,0.0031605805,0.012227242,0.0087316595,0.0054722424,0.014846022,0.008564426,0.0018884498,0.005188508,0.011365263,0.0041255667,0.0006169084,0.028612362,0.017689344,0.0043986635,0.0065842927,0.008156117,0.010224216,0.0038401375,0.009768993,0.008356058,0.008443851,0.00426725,0.038975567,0.0037987297,0.008135318,0.004955236,0.0071390653,0.00019743803
21,0.0022143743,0.006398249,0.0047777295,0.004595519,0.0021539987,0.0014994359,0.0023072371,0.0034487364,0.020404574,0.0067978646,0.0015229555,0.005746117,0.011316925,0.006583742,0.002224192,0.0009012044,0.003128389,0.028152248,0.0055840216,0.008316016,0.00036758228,0.0066340184,0.010359553,0.006886613,0.0019627195,0.004083064,0.016328067,0.019998645,0.018831493,0.022048257,0.016163465,0.0024598804,0.015461937,0.015755463,0.018975727,0.036280796,0.016162913,0.033615112,0.014008765,0.020931095,0.015543483,0.0020618604
22,0.0033935267,0.00685823,0.0029983844,0.0009558225,0.00036745,0.0011366911,0.02021053,0.0037260328,0.015372466,0.029988483,0.00062138104,0.007102425,0.0024499123,0.0028625668,0.00134284,0.0013748868,0.0033772774,0.009341332,0.005981705,0.019669952,0.0014243879,0.004878164,0.002266142,0.0037962436,0.0007761141,0.0038098772,0.0006642165,0.00266794,0.018310715,0.025176179,0.012021416,0.0025199861,0.0009738163,0.003334869,0.001569872,0.0069659376,0.003496482,0.0027694695,0.012753662,0.017094806,0.007880248,0.009688026
23,0.0040164776,0.0052664857,0.0047440873,0.009591742,0.017365618,0.0013704796,0.0020680858,0.020163413,0.008694477,0.007873212,0.0027093731,0.0047812853,0.008668686,0.005172661,0.0015637879,0.0026755424,0.0057708593,0.0036605743,0.012143856,0.026915332,0.013600673,0.003145351,0.0009894532,0.003884987,0.0050364174,0.009933809,0.0020392027,0.00022927922,0.017232377,0.015693877,0.009270947,0.010366572,0.00039832684,0.0026902843,0.001591952,0.012539459,0.005236853,0.0072292993,0.0011556017,0.0010255978,0.0021193563,0.0003063235
24,0.0028553721,0.0056442004,0.0014153889,0.0006105482,0.0017133097,0.01176874,0.0051870467,0.0004082661,0.0065680565,0.0028605969,0.012573181,0.0027078604,0.001851346,0.0018569787,0.010748769,0.013341267,0.014416334,0.0013291959,0.00044278288,0.009580146,0.01405064,0.0029144795,0.0020454433,0.0012189614,0.005687387,0.0061534857,0.013698419,0.0050159963,0.0007309878,0.0023145778,0.0013733779,0.0015517792,0.0006683898,0.003278148,0.0017762873,0.0040101567,0.0026456437,0.014428105,0.017136874,0.01867515,0.0014918132,0.010477828
25,0.0051833177,0.0038017049,0.0026593157,0.007360192,0.0005934525,0.023108888,0.005381177,0.0065341652,0.016394317,0.010353058,0.014898842,0.0045681824,0.013367163,0.0014001451,0.0024240331,0.008434114,0.011833657,0.0077171735,0.0016242615,0.011382529,0.0113244625,0.0030902545,0.025967248,0.0005735674,0.009417609,0.0055551333,0.015722746,0.0012618278,0.0047720186,0.00800946,0.008818634,0.001817999,0.008272555,0.0037012557,0.0054770913,6.9068185e-05,0.0027507988,0.010939025,0.00795795,0.0005285099,0.0013519982,0.0024114074
26,0.002550014,0.01537523,0.0011390891,0.004233069,0.00295639,0.0040893736,0.0008611425,0.0033335965,0.024200879,0.022750258,0.019611344,0.006019697,0.004560855,0.0022941716,0.0068136817,0.0027266399,0.014346277,0.0057352986,0.020425214,0.0021690028,0.005225748,0.023633255,0.015637875,0.01622179,0.00044365693,0.008927576,0.0065672607,0.0029143328,0.0027103731,0.0042345845,0.0069205016,0.012825185,0.004747592,0.023135258,0.0014352029,0.0015353339,0.007780182,0.001144999,0.0057897978,0.00046549021,0.0068647037,0.00021881789
27,0.0042993426,0.007935087,0.005006245,0.00835268,0.002400289,0.000901024,0.004604539,0.01802637,0.005748134,0.004092549,0.007967003,0.00454033,0.0038816954,0.0011309029,0.009880796,0.00958378,0.015702512,0.0051197466,0.01127412,0.0032999224,0.0027787483,0.00087268837,0.0010444697,0.012818651,0.003883894,0.0076973215,0.010352333,0.010306228,0.012536475,0.0033817687,0.004998681,0.016726227,0.0024218666,0.0102638565,0.006705908,0.0010271606,0.0049609654,0.0061142044,0.006190509,0.0025392023,0.0004827118,0.00021971417
28,0.0031623007,0.0028440268,0.005395694,0.005007283,0.00010337311,0.0066565564,0.0021263082,0.0023548682,0.00076937705,0.0031649084,0.0034879665,0.0038658872,0.004861733,0.0016144636,0.005732951,0.0054623163,0.0099272095,0.0036059637,0.002350813,0.0016434209,0.0033276547,0.002098317,0.0034878668,0.0018737437,0.006802849,0.0035433033,9.178699e-05,0.0012446175,0.0010909843,0.0015248808,0.0015507637,0.0046265163,0.008408487,0.0011873648,0.0013921014,0.00049226667,0.03707638,0.002088522,0.0032940004,0.0009848431,0.001055526,0.00094883
29,0.00069986586,0.014731579,0.0015589343,0.011200848,0.009870877,0.008613581,0.007822387,0.0018838327,0.0018039318,0.006524048,0.00031020874,0.007627999,0.0008771293,0.0052399887,0.0024091236,0.004291384,0.004052835,0.011081036,0.0153547935,0.008829327,0.002121042,0.00085542875,0.00051141926,0.002155634,0.0014605445,0.0030928084,0.0028066547,0.0027624802,1.7258912e-05,0.00093316846,0.008472763,0.0011865965,0.0007105024,0.0046747066,0.048972297,0.015405107,0.0034518484,0.0057140277,0.0020265556,0.00714547,0.0007242429,0.006958485
