Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.081024855,0.009287855,0.02263069,0.14444469,0.18794408,0.06811485,0.21873492,0.2613216,0.24517588,0.004842367,0.22600769,0.023460096,0.24289447,0.2837275,0.17138904,0.24335523,0.45059526,0.25666767,0.110351846,0.53911453,0.43008643,0.35690504,0.28682008,0.20003878,0.133807,0.017409317,0.1760034,0.07033325,0.04454808,0.309569,0.009877897,0.079943396,0.07813241,0.032346338,0.018463304,0.17477623,0.13644786,0.12465928,0.018175088,0.1321471,5.8036985e-05
1,0.37513787,0.10793451,0.02412413,0.1250161,0.4378853,0.1814044,0.3387825,0.020596478,0.23043318,0.0052787806,0.180023,0.0071705817,0.1133978,0.54428416,0.22871199,0.123568,0.03034114,0.016648697,0.04220623,0.062715985,0.06355022,0.10016909,0.07439683,0.39255443,0.106091835,0.01721266,0.024503313,0.3321514,0.16358237,0.07716377,0.23728707,0.11479975,0.12730943,0.26220924,0.09950358,0.113444105,0.13666117,0.021549284,0.029546462,0.14509888,0.10003223
2,0.14007805,0.10772312,0.086267345,0.06112473,0.19787511,0.112970665,0.038130157,0.07318878,0.3937255,0.12080121,0.24849167,0.28241667,0.19560988,0.07078655,0.38757098,0.020679265,0.021158537,0.008616867,0.093247935,0.13665557,0.07247939,0.36206335,0.113133475,0.22041118,0.07550676,0.098741196,0.0058863666,0.03850969,0.2338212,0.40044695,0.12671167,0.07202353,0.33018452,0.032757126,0.10722198,0.014477394,0.008435006,0.01877398,0.09652954,0.009130834,0.18958244
3,0.07622989,0.022190679,0.027275793,0.2707386,0.09525834,0.40274543,0.12856103,0.0069244504,0.13558334,0.19369636,0.12554258,0.068978734,0.088350624,0.24452424,0.07720238,0.066160075,0.09042683,0.041953087,0.0027088001,0.25970563,0.042056657,0.11293849,0.106756225,0.039947122,0.0986874,0.041170023,0.07615118,0.085337125,0.0119982585,0.1467238,0.58106124,0.3356134,0.17609264,0.023677265,0.033845652,0.0047357166,0.061550446,0.19994162,0.074431285,0.031061545,0.084022574
4,0.02425329,0.01727296,0.23025604,0.19997248,0.04003395,0.05888756,0.06281604,0.07595694,0.056360625,0.08573666,0.016333643,0.18262863,0.04173979,0.18598026,0.24780011,0.21355747,0.053180918,0.081326135,0.17446744,0.32231358,0.0063414006,0.06284224,0.07336843,0.12542008,0.17262775,0.035358056,0.017188055,0.05810644,0.07434474,0.026040167,0.008201492,0.023346087,0.11542387,0.0049035726,0.004069781,0.09406925,0.039254513,0.04977469,0.023876145,0.0846588,0.0073563987
5,0.05884829,0.050261993,0.0392064,0.02350748,0.028557483,0.079626426,0.051226333,0.02162941,0.04875669,0.04064714,0.022607587,0.02063571,0.31603506,0.046809833,0.023664352,0.006524599,0.006123006,0.048511136,0.11324465,0.09561976,0.005084795,0.014072198,0.031357776,0.054656778,0.24071719,0.11068758,0.14778799,0.115963556,0.12073694,0.0524036,0.042305782,0.0038105035,0.06811283,0.07489108,0.122321986,0.2941554,0.1993163,0.091069594,0.06905671,0.041499175,0.031150986
6,0.022295946,0.009451976,0.21522625,0.084725104,0.01615384,0.0038472987,0.02850388,0.036358014,0.0027358904,0.014054333,0.008006722,0.02249358,0.08608296,0.052632004,0.059026092,0.06228033,0.033908606,0.24459231,0.08468824,0.015427895,0.017737947,0.07215937,0.016724516,0.21199313,0.042102654,0.08254526,0.018038131,0.023295533,0.005039107,0.03227285,0.042596094,0.04572227,0.04447298,0.018281998,0.069509126,0.0454329,0.026422098,0.033894382,0.055890203,0.029092403,0.04273795
7,0.021933623,0.0059837927,0.0069582956,0.0016188985,0.21912448,0.011026811,0.0047922092,0.0035274094,0.021968069,0.012819361,0.11882189,0.014726689,0.023549318,0.00251822,0.033843745,0.024988532,0.020302225,0.010630434,0.05063966,0.04942279,0.071507305,0.030054081,0.029132247,0.041576564,0.015961204,0.03467709,0.036787845,0.025582964,0.021102572,0.109229624,0.032922704,0.023452375,0.0043346174,0.021922166,0.047366202,0.01568487,0.228627,0.028328918,0.01559593,0.26710814,0.004761696
8,0.011661616,0.01138177,0.009368934,0.040587455,0.08923301,0.014443099,0.0040965327,0.0019276687,0.053431246,0.0036773318,0.11988025,0.0051710643,0.059698552,0.018201146,0.03785646,0.03186143,0.057137594,0.03263605,0.049766682,0.0060525984,0.24236098,0.020217916,0.05038528,0.017250694,0.0077270595,0.018004078,0.034373723,0.008045602,0.038556356,0.012935952,0.029359339,0.040327527,0.014411114,0.08173875,0.007439915,0.026420034,0.008919077,0.026086405,0.044138096,0.087575294,0.0065040286
9,0.02194055,0.011199366,0.0037565576,0.001811232,0.0035249707,0.022804312,0.07848579,0.005567659,0.012514683,0.022066101,0.039020866,0.043166697,0.005756922,0.0015659684,0.02518326,0.008817019,0.021718329,0.009431754,0.0057928073,0.16887051,0.011480855,0.025706239,0.0045477487,0.010836985,0.024415612,0.082449555,0.008559625,0.04838563,0.124377415,0.046070095,0.007806196,0.048207734,0.032393288,0.014822356,0.009393674,0.02197104,0.006269869,0.010628071,0.055322617,0.042355753,0.02290438
