meeting_date,sentiment_score
1993-03-23,-0.3753317
1993-05-18,-0.44143507
1993-07-07,-0.27709502
1993-08-17,-0.5638151
1993-09-21,-0.5214768
1993-11-16,-0.31738257
1993-12-21,-0.44871798
1994-02-04,0.01145478
1994-03-22,-0.63841474
1994-05-17,-0.59686756
1994-07-06,-0.5571516
1994-08-16,-0.4586262
1994-09-27,-0.4426764
1994-11-15,-0.30097172
1994-12-20,-0.4118382
1995-02-01,-0.37363818
1995-03-28,-0.09227839
1995-05-23,-0.55876875
1995-07-06,-0.37789977
1995-08-22,-0.5067445
1995-09-26,-0.48962826
1995-11-15,-0.4915181
1995-12-19,-0.47101483
1996-01-31,0.15876473
1996-03-26,-0.29454982
1996-05-21,-0.16650562
1996-07-03,-0.18598309
1996-08-20,-0.2723187
1996-09-24,-0.2128591
1996-11-13,-0.5846627
1996-12-17,-0.0071192854
1997-02-05,0.057881568
1997-03-25,-0.26309168
1997-05-20,-0.13413708
1997-07-02,-0.24803485
1997-08-19,-0.07454546
1997-09-30,-0.44205698
1997-11-12,-0.111884676
1997-12-16,0.070719935
1998-02-04,-0.16168272
1998-03-31,0.014408828
1998-05-19,-0.3435024
1998-07-01,-0.36881357
1998-08-18,-0.24511273
1998-09-29,-0.39823282
1998-11-17,-0.23752807
1998-12-22,0.24405216
1999-02-03,-0.10802237
1999-03-30,-0.27171966
1999-05-18,-0.51655746
1999-06-30,-0.20785211
1999-08-24,-0.13681813
1999-10-05,0.15457661
1999-11-16,0.041652497
1999-12-21,0.046650674
2000-02-02,-0.010253308
2000-03-21,-0.01909937
2000-05-16,0.11006154
2000-06-28,-0.11781324
2000-08-22,0.04532717
2000-10-03,-0.15751971
2000-11-15,-0.4983403
2000-12-19,-0.8434039
2001-01-31,-1.0301381
2001-03-20,-1.2100589
2001-05-15,-0.70127636
2001-06-27,-0.455097
2001-08-21,-0.8901465
2001-10-02,-0.87985325
2001-11-06,-0.5469411
2001-12-11,-0.16911088
2002-01-30,-0.059078526
2002-03-19,-0.04962283
2002-05-07,-0.0764915
