Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10,0.20986664,0.022937704,0.013060689,0.041722763,0.050700627,0.060112704,0.023567282,0.027478069,0.031021055,0.06915365,0.026350712,0.025976758,0.029358245,0.008860661,0.03260795,0.12211153,0.05004902,0.04186309,0.015410692,0.0055435086,0.076105624,0.09497141,0.22544809,0.17397463,0.13267195,0.05419665,0.011759607,0.028701823,0.068197966,0.10607679,0.22645538,0.19618818,0.14741018,0.118603766,0.0008587035,0.07813514,0.020242704,0.048672773,0.08925854,0.15296714,0.11966799,0.056750633,0.06970241,0.14012256,0.124493346,0.022148225,0.05113407,0.066763766,0.0103584565,0.18559723,0.040051334,0.11193038,0.03082726,0.024740878,0.21270344,0.015763424,0.09054425
11,0.016031697,0.028626837,0.04761174,0.02663888,0.026408833,0.02328201,0.011856718,0.0070567206,0.02604093,0.020534903,0.0075382013,0.024757933,0.020701034,0.054421186,0.00538788,0.018204737,0.036084846,0.0526578,0.020547675,0.05127299,0.02714135,0.050844036,0.087005705,0.05077725,0.047225572,0.028366927,0.06214912,0.009558852,0.036387157,0.118992984,0.027108002,0.040415555,0.014360342,0.033699393,0.0051197475,0.017601108,0.0059352396,0.0050422605,0.06719829,0.077685006,0.013753273,0.038607597,0.11315969,0.10892336,0.00851638,0.07857864,0.0031661002,0.015158558,0.052184716,0.01317244,0.042719454,0.045310345,0.00071681594,0.30637613,0.023404894,0.023729522,0.0100302
12,0.067625634,0.1759288,0.02256465,0.017712083,0.09428514,0.0052053276,0.018101227,0.012396767,0.009990609,0.071449235,0.027677517,0.032444336,0.024763267,0.075033955,0.06660968,0.0057360986,0.008420441,0.014212112,0.15597026,0.23217866,0.07949561,0.066531286,0.07129712,0.032468267,0.029712051,0.018850997,0.05705498,0.11412298,0.22411841,0.055228453,0.06323589,0.09114685,0.035595894,0.043058194,0.022500534,0.06745314,0.11079311,0.058125768,0.03841128,0.04525466,0.10509292,0.028944647,0.018385734,0.18447249,0.033240434,0.005098247,0.034071926,0.023964468,0.055039167,0.04783182,0.030792974,0.030954944,0.025705356,0.1344039,0.035406318,0.18269818,0.25005966
13,0.089737296,0.17864928,0.0711222,0.03489498,0.012338173,0.18139896,0.022447161,0.017041491,0.061189577,0.06457048,0.035885956,0.017145846,0.021958373,0.022376342,0.043100093,0.029049098,0.01576148,0.057689317,0.013160704,0.021126714,0.015648488,0.03031251,0.026882201,0.024407335,0.053211298,0.024925288,0.031735092,0.0563275,0.022495396,0.05882998,0.06780961,0.005182704,0.041763745,0.13409735,0.11204082,0.036460713,0.06831275,0.03222313,0.04135168,0.04090728,0.15246364,0.01973213,0.01455465,0.013407469,0.009983165,0.027248126,0.08841011,0.0073404214,0.014786199,0.045286965,0.016367873,0.06378474,0.054946233,0.02294466,0.019610468,0.013114212,0.0043478007
14,0.011930047,0.016695194,0.24947476,0.002882632,0.0037877609,0.017104343,0.015232228,0.009803306,0.008992141,0.06890265,0.029657427,0.07392886,0.0041517066,0.029214295,0.016306698,0.036287814,0.017371967,0.02825787,0.0093935765,0.033569306,0.05848179,0.025347067,0.020786343,0.0059256963,0.079751626,0.017545868,0.04089811,0.0049067223,0.023894649,0.008255533,0.006407358,0.017085344,0.013673415,0.0020360982,0.09398727,0.021182634,0.06279395,0.031499546,0.057624027,0.010841862,0.033839453,0.004879649,0.057487283,0.048057735,0.022708304,0.0026199734,0.01918871,0.023818405,0.0071171694,0.0024081147,0.009752718,0.006930693,0.029121209,0.0039483495,0.01025367,0.06727494,0.021467969
15,0.014766329,0.015640015,0.02085512,0.008510379,0.0033621457,0.037711293,0.017440537,0.028324977,0.0008367543,0.07144747,0.076334246,0.06794916,0.008634783,0.017008621,0.017287008,0.014546866,0.021760311,0.012559226,0.016809877,0.037737668,0.018706948,0.017753277,0.019366618,0.033538446,0.010231509,0.032828324,0.011674192,0.01766606,0.008620163,0.017432949,0.040256605,0.0074694934,0.037403505,0.009347412,0.09202218,0.00999395,0.074643366,0.03702943,0.012889027,0.037310056,0.038943596,0.020710994,0.009738123,0.017576521,0.047190413,0.17003033,0.06581438,0.14422145,0.012472701,0.0076988647,0.006172493,0.0070192963,0.015079804,0.031147517,0.007113875,0.015971778,0.0058592902
16,0.025245145,0.015098495,0.011637121,0.029579729,0.013425014,0.0048182365,0.01107761,0.027509827,0.05026506,0.020556543,0.045094673,0.014772619,0.011351181,0.0013010617,0.03480362,0.03251715,0.023304757,0.04033137,0.010092882,0.008909778,0.015748974,0.00515232,0.16440931,0.08775614,0.008482298,0.0072987573,0.018818237,0.018615976,0.027241953,0.00607745,0.030585337,0.010029994,0.02701345,0.026060488,0.0073364796,0.007575026,0.012841925,0.004228552,0.008976248,0.016202789,0.03815301,0.023157582,0.0047593387,0.049018294,0.020900702,0.009060809,0.049356744,0.04106427,0.09928011,0.028986543,0.09240939,0.13543546,0.026676793,0.017448999,0.030823078,0.10348963,0.021102592
17,0.10123729,0.069990665,0.010200832,0.012065453,0.029680742,0.036879495,0.048119314,0.015343012,0.0025850998,0.071512796,0.035485208,0.0091845095,0.012555236,0.031199824,0.004883499,0.00846529,0.010386485,0.022100067,0.03498325,0.005975685,0.0042011505,0.059453808,0.010371879,0.06749561,0.026677854,0.015189517,0.0045203683,0.012214629,0.04634112,0.020619676,0.032729257,0.01048371,0.017190885,0.013404654,0.031225197,0.0064199013,0.056873392,0.030897759,0.028334752,0.023050822,0.0087048905,0.009144194,0.041202582,0.042794377,0.0075940327,0.033183385,0.0046318555,0.006711867,0.02610879,0.0055379313,0.06257969,0.038574092,0.02784147,0.12748347,0.0031924886,0.0057851174,0.01213466
18,0.04596051,0.067415416,0.045667928,0.12422387,0.019761676,0.02762248,0.010547149,0.009016816,0.02421599,0.0077927066,0.0060194666,0.013687212,0.022387285,0.010876476,0.02712262,0.002460481,0.03304033,0.09574538,0.021953626,0.008591136,0.041929834,0.040177025,0.004360986,0.0687857,0.11135048,0.1831093,0.07300177,0.035295345,0.025312524,0.026597956,0.027071027,0.0050244248,0.04136797,0.029125376,0.03699248,0.06357876,0.0062776054,0.0075968425,0.0082910415,0.030744597,0.007434471,0.0050998945,0.02119727,0.021892881,0.025846614,0.030798424,0.058669433,0.015632179,0.010295201,0.012727415,0.009381111,0.000750417,0.00072147825,0.0001193591,0.017328115,0.008240264,0.0039924304
19,0.010998093,0.008764481,0.011307504,0.0072128507,0.002005002,0.003469364,0.013019835,0.007215166,0.0049697193,0.005660813,0.031677667,0.008130107,0.0152004715,0.009002049,0.082219735,0.008905003,0.004027873,0.008909756,0.0055674594,0.017288642,0.018713694,0.039699428,0.010093449,0.018373486,0.020104107,0.018305847,0.016097749,0.023011416,0.016574157,0.07306938,0.051964983,0.0017100893,0.02417988,0.008427747,0.016957505,0.0072861877,0.011222728,0.014457505,0.0017505453,0.08220423,0.024438616,0.014405382,0.021675933,0.0019409275,0.0065944293,0.009510814,0.018301366,0.0023138532,0.0014080093,0.007720713,0.031391528,0.08493511,0.007109191,0.028990958,0.003684748,0.010696662,0.0037600016
20,0.005983216,0.004154112,0.0061248215,0.0012913577,0.0028976703,0.05105651,0.0019202731,0.008884798,0.0026576775,0.015398063,0.0048938235,0.022488676,0.0128258895,0.0003572523,0.0013828812,0.015089852,0.053266477,0.0038230538,0.00024988534,0.0033046945,0.018562261,0.0102116335,0.0058005378,0.012543351,0.007982399,0.016628796,0.014475061,0.007678367,0.0057563884,0.014984867,0.011582096,0.006155486,0.014327854,0.006283109,0.0073098233,0.00090686796,0.0075054136,0.011326558,0.01537244,0.0046338257,0.02626155,0.009517754,0.013169188,0.07793564,0.019200211,0.009519547,0.007921952,0.030957323,0.041674748,0.023708753,0.020664586,0.0062384433,0.011453982,0.0021185158,0.0073824367,0.00358585,0.004847507
21,0.012157593,0.01590452,0.030510534,0.0105141,0.017025253,0.005445849,0.041903183,0.00027498032,0.002179464,0.0016895239,0.0012101587,0.0066867108,0.010075977,0.008974757,0.013116218,0.013662525,0.011701817,0.0026598196,0.021426992,0.00917692,0.010850934,0.01824516,0.010538619,0.011226245,0.0073977746,0.004077414,0.001570706,0.008287309,0.022541432,0.002336552,0.0036907922,0.058366563,0.0060385247,0.16967198,0.0066939453,0.0028202166,0.0361394,0.024539348,0.018892491,0.0021017864,0.009265707,0.007892357,0.0029058577,0.007525853,0.0057526296,0.0005897786,0.010890409,0.031688076,0.032743506,0.0114803845,0.011650034,0.014918874,0.0061740186,0.008300841,0.0059896,0.0018177114,0.0022462332
22,0.011994885,0.00029040285,0.0036101302,0.017920017,0.009549462,0.004285817,0.015539855,0.001354794,0.009385174,0.002244286,0.0027127843,0.0023264415,0.0046360684,0.046317752,0.011648053,0.002905474,0.011293657,0.0063531846,0.0019335325,0.009472685,0.0107399635,0.0069112284,0.0028603703,0.0064244308,0.009279186,0.007827507,0.009229931,0.008290402,0.0071718753,0.0059805675,0.0038973119,0.006826133,0.0012273578,0.007520203,0.004901956,0.004349679,0.009617393,0.007557933,0.0006157573,0.015858073,0.0022663013,0.00568851,0.0034871844,0.006826246,0.00798038,0.009630636,0.0015612689,0.003835463,0.0058942805,0.0021681008,0.09512194,0.0011775333,0.008661482,0.0039150836,0.003484447,0.0072279754,0.0056602415
23,0.013632577,0.008065943,0.0032948162,0.002254388,0.011796646,0.002244056,0.006667756,0.006045664,0.008533873,0.00729705,0.005591523,0.0061292537,0.0023710518,0.001662394,0.0061040744,0.0028648234,0.007192012,0.0111176,0.02403288,0.0045276075,0.0054883976,0.001174174,0.013397971,0.009555718,0.011709094,0.004085716,0.0032025191,0.009204354,0.004275174,0.00023464851,0.036636934,0.018772349,0.0031848778,0.0028747679,0.014269036,0.008075518,0.025152963,0.016239198,0.020591095,0.092243046,0.013008028,0.0015553251,0.0051945806,0.0018157247,0.012146942,0.0009899373,0.0048130825,0.0074473293,0.019721203,0.0055505903,0.0048665535,0.004537504,0.041539073,0.006309742,0.028737206,0.002402859,0.0060533388
24,0.004724618,0.0025368698,0.0035070567,0.006917621,0.00074494805,0.00092610705,0.0066313087,0.0009954388,0.013548883,0.0044981353,0.0014388933,0.00035997035,0.003522961,0.001507367,0.016609969,0.012681122,0.0020909118,0.0054984633,0.0025507384,0.0004530936,0.00771079,0.028503178,0.0053003607,0.018707508,0.03694862,0.02365566,0.0132051725,0.014727958,0.025535772,0.03847152,0.008423824,0.011906076,0.019701226,0.027894469,0.0072386023,0.0847329,0.0024763178,0.019556917,0.025427751,0.073672995,0.019374592,0.011257017,0.03705932,0.0028626656,0.0052193725,0.009272815,0.00038603102,0.015756136,0.01611612,0.0048216493,0.0035439325,0.0013792829,0.0022295306,0.0031721261,0.015606723,0.0029668403,0.010568368
25,0.002348713,0.0061063906,0.0046259863,0.010998512,0.00043112691,0.0017566162,0.0076469965,0.035961974,0.0045798086,0.0011478154,0.0056489925,0.0015558375,0.0034869486,0.0024686719,0.0064333384,0.009376109,0.008719275,0.0024320905,0.007904369,0.007822772,0.0057282764,0.008455407,0.00028123203,0.0005008035,0.0065190988,0.013370426,0.002015565,0.0008618466,0.0009540162,0.0030670976,0.0013555944,0.0042107757,0.0067964736,0.0042394726,0.056312952,0.0020809586,0.004676725,0.0048247245,0.0033371404,0.0034146286,0.0011862956,0.0046501253,0.0031559365,0.004171002,0.0022958878,0.0033601213,0.008911392,0.0024235288,0.0013733198,0.0031624164,0.0006627739,0.0033506723,0.00663271,0.005299034,0.020696014,0.0191744,0.012331839
26,0.0050513046,0.0048239045,0.0037797499,0.02991277,0.012543697,0.009243026,0.0027205725,0.0044406047,0.002051249,0.0037458069,0.008590818,0.0048109475,0.0049051046,0.004288961,0.015530158,0.0035858168,0.00670979,0.00077523664,0.00883744,0.01906406,0.03881684,0.019480236,0.014041793,0.009727228,0.0017735191,0.005954128,0.004676536,0.015368631,0.009661176,0.006758677,0.0036417725,0.0057632807,0.0044098105,0.0020318935,0.0055457456,0.0050347107,0.05235652,0.008318001,0.022876475,0.021213027,0.016013538,0.0041382085,0.012295708,0.033844605,0.027147206,0.035929613,0.013453802,0.020102598,0.0095092775,0.0033036396,0.008359322,0.013196407,0.006710793,0.009401705,0.0023507664,0.004786528,0.0042993193
27,0.0017894751,0.0059499117,0.022786472,0.02139275,0.011585439,0.0062497365,0.007038595,0.0032559587,0.0020723795,0.0031468594,0.00057659775,0.002033497,0.0016402705,0.011248779,0.0028068442,0.00060026423,0.008238992,0.004196228,0.014102407,0.0011928394,0.0010992768,0.011338807,0.0043747798,0.005007636,0.00040297938,0.008377121,0.0020859528,0.0039025594,0.0069598225,0.0043667424,0.0074794944,0.0024863344,0.01440648,0.015902989,0.010153303,0.00743993,0.005634646,0.014641127,0.0020568445,0.1336043,0.013514031,0.004605247,0.004520572,0.016175361,0.002467902,0.009761577,0.008101882,0.0036805659,0.007946503,0.013152771,0.008090565,0.0022549424,0.0053166,0.0026638866,0.005585501,0.014161698,0.008483796
28,0.0029387916,0.0037123393,0.03023412,0.004040505,0.0023741245,0.0072180633,0.011969648,0.008690845,0.008262772,0.0019163622,0.022350289,0.0058255624,0.008945566,0.0074271834,0.0024120202,0.0029231897,0.0023562238,0.0050533353,0.0039387266,0.023473904,0.0009881125,0.009599734,0.007906596,0.0005371791,0.0016208293,0.002046673,0.0082326885,0.0065505,0.005822539,0.009897866,0.0073451,0.00058598944,0.0017399841,0.0030544503,0.0072230776,0.0041752607,0.009618905,0.0064064404,0.0025953536,0.004061503,0.0027195138,0.001216738,0.003435086,0.0003908495,0.059943248,0.0023150826,0.00058967754,0.0027509714,0.022059705,0.008340569,0.005731536,0.0034453038,0.024189634,0.0014334609,0.001500063,0.097152136,0.0005107943
29,0.020450454,0.0010497071,0.0030843343,0.0059813177,0.0033304433,0.0013697126,0.0066845557,0.007219666,0.003647147,0.0021297804,0.0036974063,0.0037520588,0.0051948205,0.004495877,0.00215014,0.0033780904,0.0020990921,0.005028048,0.0011258668,0.020788219,0.019081034,0.012965506,0.0069828485,0.0015121577,0.005726802,0.009043184,0.002171361,0.09344194,0.004288433,0.0055103167,0.010976362,0.0010086774,0.0016045134,0.031105427,0.007546815,0.0069054244,0.0030096215,0.008543929,0.018409878,0.03830491,0.0058926805,0.0010869107,0.0034584603,0.0012285342,0.0060009444,0.0040998408,0.005393775,0.019136425,0.009091387,0.003194712,0.012365131,0.00541896,0.0047632726,0.004067252,0.009074439,0.0060522147,0.0036625771
