Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
10,0.04252685,0.029604852,0.03312716,0.023560286,0.022497434,0.11570793,0.11440231,0.42334136,0.040072367,0.060921006,0.05579989,0.013116639,0.0059249587,0.09813332,0.20142266,0.044378728,0.07930941,0.034700204,0.025933063,0.07232657,0.123720944,0.17280747,0.07741104,0.04174096,0.0073974445,0.0040265275,0.035068415,0.020954972,0.011563249,0.010667425,0.028133385,0.021616995,0.033631638,0.012969868,0.05907844,0.059216045,0.021846171,0.0027126,0.017664861,0.10727972,0.02336299,0.029938087,0.000880102
11,0.05037011,0.0585221,0.08016901,0.0596345,0.04568469,0.043332603,0.021166231,0.03927754,0.06948823,0.057576038,0.0156551,0.005024821,0.024299275,0.041506253,0.039507635,0.040812295,0.024469245,0.050200753,0.01677261,0.11395042,0.031915456,0.01559242,0.14554386,0.040637106,0.04218135,0.027742676,0.033190906,0.03070527,0.044547297,0.01759049,0.02546037,0.18302399,0.3413144,0.015737306,0.060350213,0.107145086,0.025383474,0.030140106,0.053059593,0.045840725,0.09361673,0.06393325,0.04655384
12,0.0062782685,0.0077591846,0.033436254,0.023478482,0.015024506,0.109773606,0.008374408,0.026993424,0.032433238,0.052844666,0.067756966,0.039132036,0.026774658,0.004353393,0.014657742,0.046452243,0.0747491,0.025785837,0.0022834016,0.01051211,0.0011032432,0.018234791,0.012604287,0.010211859,0.0026124204,0.014740353,0.0057023317,0.009188134,0.09458031,0.030352172,0.04400166,0.037686072,0.036229722,0.2814726,0.15136576,0.14617208,0.13791814,0.108629815,0.17781785,0.086564764,0.081428505,0.08109029,0.046064775
13,0.15990295,0.09002332,0.041718617,0.043915894,0.022722445,0.059187725,0.20070003,0.067354545,0.057839997,0.11816277,0.078647316,0.16729015,0.088147715,0.0080086365,0.19882277,0.1983664,0.26388752,0.12714896,0.15116274,0.082278475,0.14290176,0.032386728,0.014177255,0.050312564,0.06781293,0.013877921,0.026928224,0.15303333,0.036450345,0.07757684,0.009602424,0.059253912,0.0036712599,0.010769411,0.005637117,0.014122177,0.013793026,0.015952451,0.009926984,0.043238517,0.07502292,0.010823774,0.031535577
14,0.07405046,0.011303154,0.005796729,0.028656008,0.0031499448,0.07379902,0.025059555,0.014703694,0.05420793,0.025612496,0.05148013,0.098344825,0.052923165,0.01954357,0.008098979,0.033033967,0.031111237,0.045000505,0.0053995503,0.024429247,0.015577721,0.02444841,0.08860524,0.006008217,0.0018700096,0.015881052,0.0117974505,0.013955169,0.018656138,0.0032817458,0.012003749,0.0037906705,0.0070341798,0.03661059,0.028812788,0.011450438,0.040460728,0.0047951695,0.02694738,0.36913487,0.008655105,0.008232553,0.013397573
15,0.010783087,0.0058210935,0.018429494,0.005111035,0.00257619,0.004372358,0.0002892745,0.0069792736,0.0038268864,0.0038714355,0.009415935,0.08431809,0.015133628,0.010375503,0.0050259987,0.009919749,0.0108267255,0.0068145585,0.010087907,0.11482362,0.07564385,0.043690853,0.02211506,0.014700932,0.004791319,0.020996787,0.082514614,0.08196182,0.06496583,0.031437315,0.018912653,0.004766259,0.020909958,0.01591044,0.02944244,0.007925631,0.05292649,0.005656315,0.28162578,0.0022339462,0.011910571,0.02684274,0.09449369
16,0.04283974,0.019161254,0.03012776,0.003544821,0.009482311,0.044549532,0.054611094,0.020650001,0.010642868,0.008351851,0.0017817084,0.01066518,0.013412032,0.054674715,0.0053879563,0.008685714,0.014301803,0.29901433,0.0091341175,0.00063494773,0.0073799104,0.018341267,0.0103969425,0.0030147485,0.00333465,0.017973633,0.00897606,0.008555789,0.007903858,0.025150122,0.006811849,0.0065537924,0.012897133,0.030595975,0.06849992,0.06096095,0.049428795,0.042079378,0.043127947,0.005800806,0.03742359,0.032169852,0.068092726
17,0.046590745,0.057499133,0.03121119,0.0009667963,0.0072863167,0.2522839,0.039190836,0.057361543,0.15128939,0.08664969,0.10222433,0.079374894,0.05072895,0.011405271,0.0046410924,0.011780864,0.1320788,0.119530395,0.16750465,0.2295332,0.1683191,0.114606336,0.074748315,0.03158796,0.024808725,0.011573559,0.008638759,0.08003255,0.08601195,0.03271272,0.07067542,0.027057597,0.014288427,0.014395945,0.0048795906,0.022197127,0.038145274,0.04386599,0.027113652,0.01599317,0.01737961,0.0405361,0.016321382
18,0.026323806,0.04687311,0.051258817,0.08293371,0.10424626,0.076597795,0.025321584,0.0028191544,0.005678964,0.014984434,0.015566649,0.02524222,0.009526898,0.013628339,0.015764011,0.02401888,0.008693228,0.016518384,0.030472971,0.0019649016,0.010973472,0.0027980034,0.0072154533,0.011828926,0.04679667,0.0071671484,0.0025912186,0.017237764,0.004288152,0.0065756515,0.059785068,0.0038630818,0.019946655,0.006034872,0.0069806147,0.0034220573,0.0024800762,0.018221382,0.02148364,0.34945524,0.016009875,0.012068696,0.0844868
19,0.0063437745,0.004079276,0.021229912,0.022327432,0.029476292,0.018686045,0.005269563,0.04430568,0.03300497,0.022007752,0.0139321815,0.020794816,0.014231779,0.0010576746,0.005070563,0.008661935,0.041198734,0.008882867,0.00071308046,0.010305784,0.007525826,0.0018453337,0.0060525294,0.002027451,0.006298765,0.007504793,0.039669044,0.0024970674,0.006414915,0.011609096,0.021777209,0.018870674,0.0016833947,0.020711677,0.023084052,0.00787764,0.3060244,0.046108674,0.010142638,0.0038864706,0.026248869,0.0360201,0.022628771
20,0.0018199509,0.009960611,0.019427618,0.005845435,0.008288613,0.004566794,0.0077760033,0.0022533378,0.02184986,0.0057401415,0.0020634995,0.030951502,0.0045817746,0.012596931,0.004587464,0.0014101532,0.021758212,0.020269964,0.022577029,0.024627492,0.022039834,0.020967558,0.03121454,0.0038555486,0.33581987,0.0019759005,0.008880918,0.0046449057,0.028297793,0.014465366,0.025874171,0.007621143,0.018333878,0.0016990659,0.040039305,0.012508145,0.016941287,0.029992836,0.029542916,0.00351771,0.004014405,0.008294899,0.018403659
21,0.005635243,0.0018150064,0.0024427096,0.0030448742,0.023976142,0.0045958646,0.0050672092,0.012183749,0.0061989073,0.010810688,0.007143399,0.0015290063,0.019317746,0.0038432414,0.0029961509,0.24063583,0.009894808,0.02356448,0.032581683,0.0055178357,0.0020205302,0.0018515517,0.009133926,0.007871502,0.0012193652,0.021541117,0.011288984,0.019962702,0.017125275,0.013928475,0.0048657646,0.0053066737,0.00402004,0.062334854,0.028234322,0.0035802939,0.0047656894,0.002365908,0.007836031,0.010984494,0.0021936228,0.021439385,0.007015548
22,0.28741413,0.007838868,0.17041197,0.01472418,0.010110907,0.009223964,0.0052328394,0.005119188,0.0033122273,0.0016450518,0.0024479125,0.018364124,0.004263643,0.0013862906,0.0048943553,0.0041827443,0.040334307,0.012406621,0.019333443,0.0012174338,0.0028515228,0.02228882,0.009221598,0.006562246,0.012854796,0.012305452,0.010315884,0.003542898,0.0038116686,0.0045285188,0.009260092,0.013291923,0.0027671799,0.003919987,0.0025054025,0.0066314004,0.0043585976,0.003709321,0.011479195,0.007370469,0.018479701,0.0108282715,0.0046143853
23,0.005973654,0.0033273532,0.0037643514,0.0032467083,0.016436815,0.29490396,0.0058357464,0.015993506,0.005204723,0.020144273,0.020521287,0.011383033,0.03115252,0.008549113,0.0090001775,0.0026010668,0.0021355767,0.0116736395,0.0077093947,0.014968673,0.017877191,0.003321438,0.00598604,0.0019772828,0.0018062373,0.008180732,0.012295977,0.0134135205,0.015966835,0.0025971818,0.0021352947,0.026218385,0.010024072,0.014520665,0.0149246175,0.0039422847,0.005507337,0.0006797953,0.003971894,0.012085894,0.007883497,0.009171597,0.00012931645
24,0.011233004,0.00299902,0.0029661148,0.0029971255,0.012891922,0.006678894,0.013779967,0.0027683142,0.002738738,0.004308876,0.0020399059,0.2545845,0.0052254195,0.0031247488,0.0028647603,0.025938444,0.019712418,0.02208674,0.005613101,0.00414466,0.0007872505,0.0037669223,0.020869281,0.020462936,0.010933403,0.0015786878,0.0009526018,0.008170155,0.0032152939,0.004463731,0.058429465,0.00493754,0.00920235,0.0043770643,0.008338002,0.010142768,0.0027348797,0.010732517,0.0046065897,0.010814328,0.010640677,0.008570534,1.4041805e-05
25,0.03176676,0.013977259,0.01423811,0.012037013,0.017487602,0.01037983,0.0066491235,0.016272945,0.026898718,0.020394139,0.0094185425,0.00038879664,0.011941829,0.0026016159,0.022104794,0.017038003,0.026272476,0.020314278,0.0017382692,0.0013744668,0.006259826,0.0020565602,0.0018999351,0.006050102,0.0005414084,0.0039163325,0.0067233974,0.0026526172,0.007026426,0.008379911,0.0412996,0.00073759,0.0036017098,0.2514173,0.029091751,0.007242544,0.0010436415,0.00091308355,0.00160433,0.004425129,0.0050002905,0.0012774963,0.008103724
26,0.005820741,0.0069501153,0.0025936326,0.0083316285,0.004972947,0.016437259,0.25332823,0.0038498617,0.0030972185,0.0022566412,0.008660769,0.00058858714,0.001161996,0.002481253,0.002129205,0.014199818,0.0007610889,0.005476026,0.08171207,0.016788328,0.0076282425,0.006836554,0.009791314,0.0034335945,0.006894566,0.013701663,0.0030500882,0.0014852498,0.004212931,0.0011692203,0.0045232344,0.002351666,0.0043253694,0.00922576,0.004157536,0.022232447,0.009369103,0.014627931,0.00046718196,0.0010234127,0.0064733042,0.00407546,0.0033740639
27,0.005586613,0.007562371,0.002637635,0.0027835635,0.008965304,0.0042122034,0.022120975,0.021455858,0.0016959895,0.001659096,0.0050951485,0.0036769076,0.00320161,0.0035989168,0.02140985,0.0057794373,0.0017033573,0.0006510125,0.0039316057,0.0003807599,0.0040071527,0.29991344,0.007325193,0.0048917807,0.003945368,0.0022108424,0.00047993436,0.053915415,0.009785396,0.0018037969,0.0104345875,0.0026270004,0.007858783,0.0038281137,0.0061697075,0.010557925,0.0058688466,0.0014495987,0.008017056,0.0078088315,0.0045226067,0.0040926165,0.023348166
28,0.00070853706,0.007312884,0.0014171316,0.008215094,0.0016854759,0.010029714,0.013631499,0.0026996494,0.0081864195,0.0075205127,0.005403747,0.007224299,0.0021405038,0.008888578,0.0021715795,0.0022867918,0.013715581,0.0040820315,0.29415905,0.0010453467,0.0033499263,0.0054293307,0.00078932085,0.009829427,0.0023866266,0.019187499,0.004526647,0.0078892475,0.018369205,0.01593758,0.011242969,0.010939965,0.0068296,0.0005065982,0.0080868825,0.0028091266,0.006024837,0.0071317106,0.0063405596,0.003288982,0.007452747,0.016376074,0.0044538365
29,0.0024868462,0.0069290753,0.0026819361,0.005985181,0.0060268682,0.00517954,0.00091202883,0.0016119613,0.003068291,0.0018300386,0.0026640042,0.0028903475,0.004417615,0.014664935,0.0010693208,0.0057768123,0.004946169,0.0008469159,0.00785452,0.007934432,0.0027754093,0.010072697,0.23736347,0.003448865,0.0065432605,0.0022893478,0.0021965082,0.0016000529,0.0005669257,0.0068651764,0.020497471,0.005190304,0.019409122,0.010952363,0.009419736,0.00404937,0.0004800213,0.0129833855,0.006329247,0.020423416,0.0047192057,0.0028553908,0.058812063
