Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.842535,0.4173819,1.1993353,0.6002966,0.60579526,1.4654074,0.14675206,0.3072763,0.5001795,0.66326153,0.2936555,0.26033106,1.351562,0.5885265,0.25038892,0.63576895,0.6428783,0.47050118,0.49771655,0.36237445,0.11650501,0.4735139,0.15892623,0.3668774,0.066899106,0.3766885,0.36135283,0.014114348,0.010994314,0.120349936,0.010889567,0.12695368,0.03773085,0.29858968,0.079999626,0.28792527,0.35728136,0.0146137485,0.10890567,0.19554538,0.20481339
1,0.029038336,0.0155750625,0.019187424,0.25208908,0.26610577,0.27767593,0.042409424,0.2655984,0.20425363,0.34153742,0.20096971,0.32676607,0.15812106,0.010920782,0.06718435,0.019269684,0.023307517,0.10593504,0.010765711,0.4155699,0.1332033,0.033435162,0.052497685,0.5692259,0.3717239,0.18854353,0.13315189,0.06529106,0.049231585,0.041946195,0.36528593,0.07518308,0.32532293,0.017229268,0.4532416,0.24695887,0.096431345,0.10813798,0.03996305,0.057701103,0.23268224
2,0.008399144,0.014705965,0.013730438,0.19644167,0.027353738,0.10665545,0.42267242,0.0017876945,0.026744,0.33306307,0.07184527,0.65684605,0.029121283,0.09258437,0.24728052,0.25545993,0.02391019,0.10429027,0.08329687,0.050192863,0.08810479,0.035906088,0.4824611,0.011542549,0.37223944,0.012221316,0.22734055,0.23747379,0.04154538,0.20725946,0.06389145,0.08379144,0.053021125,0.21009302,0.061192423,0.0825184,0.095317125,0.047906924,0.11555374,0.14164902,0.23227628
3,0.20631686,0.052220397,0.5153153,0.04996783,0.20629022,0.059503477,0.32948974,0.05805175,0.058647014,0.13343382,0.09541607,0.069792986,0.15876433,0.018361837,0.033242296,0.21074106,0.15481175,0.020122547,0.042191677,0.009965534,0.007572883,0.11256672,0.014636737,0.011876135,0.055863127,0.015601333,0.023128996,0.010592599,0.029869126,0.38456643,0.029685954,0.1588216,0.29755142,0.04844801,0.06471905,0.04237227,0.0498235,0.02928238,0.0982232,0.12166384,0.38879794
4,0.09308961,0.10535924,0.26767606,0.25152397,0.10568245,0.07171708,0.07002885,0.013364878,0.1319651,0.025233127,0.024733331,0.20566544,0.056192476,0.024285726,0.01058412,0.04480693,0.06023979,0.06355606,0.03849095,0.29171675,0.04663895,0.13955602,0.100328654,0.51504624,0.02201388,0.04314984,0.072476506,0.07574253,0.042359818,0.06290568,0.10159254,0.04802838,0.04054819,0.28504938,0.064572275,0.12445484,0.06183569,0.03114789,0.014913563,0.031241702,0.083517715
5,0.12222983,0.16853026,0.08025686,0.11082121,0.07788551,0.029997267,0.022209875,0.23719141,0.09889353,0.06965319,0.13917139,0.113519646,0.18714896,0.11077159,0.02473668,0.13487971,0.01034871,0.40258884,0.070993185,0.15688002,0.10688606,0.100626424,0.026995638,0.028460462,0.027414069,0.042375334,0.0042382777,0.054617774,0.014488883,0.013430648,0.07215703,0.07298941,0.019794505,0.019206487,0.09673956,0.037768524,0.043690655,0.049046315,0.08842641,0.008494321,0.018777156
6,0.23774067,0.16526863,0.21286622,0.26270196,0.07727528,0.0869876,0.055175066,0.02737794,0.017121978,0.067862645,0.09973129,0.023324776,0.12781401,0.001328448,0.019308578,0.02619727,0.038234275,0.008488393,0.053696733,0.0035944362,0.013913027,0.026464991,0.41043192,0.17663415,0.0538987,0.007866196,0.033503354,0.035982966,0.027658263,0.04805974,0.029739438,0.01105842,0.06283717,0.042933382,0.00418149,0.08260625,0.035902914,0.012725444,0.0387747,0.0060736053,0.005590993
7,0.02949828,0.0229248,0.01650642,0.08330251,0.055969372,0.050530124,0.03065662,0.003965226,0.065015234,0.15096156,0.08440827,0.1374339,0.083558775,0.055521958,0.041239955,0.021252863,0.057480514,0.03147596,0.037204634,0.014661969,0.007838611,0.041518994,0.035915174,0.021408327,0.14916764,0.012351395,0.043084316,0.03489531,0.02655254,0.015399668,0.041543715,0.028131314,0.023373302,0.012427998,0.029127711,0.009043872,0.016075794,0.020339165,0.05168328,0.02766045,0.00012784815
8,0.0057286434,0.08278539,0.055132344,0.0034670313,0.059906445,0.034334492,0.0028237628,0.01389779,0.010513269,0.010247624,0.036543984,0.012246201,0.010956222,0.020631598,0.08996366,0.03674738,0.0066361157,0.049545,0.057999678,0.0077710385,0.0112105785,0.018413946,0.0037173042,0.004703965,0.028178122,0.0015939147,0.22243735,0.0037685824,0.01728991,0.009345683,0.022405352,0.014223543,0.010953866,0.023773797,0.087147415,0.013026748,0.014286758,0.019519271,0.0500618,0.024336264,0.045292523
9,0.10843191,0.011834929,0.01974453,0.014367266,0.03219278,0.023756802,0.010643538,0.044411216,0.0062896833,0.020893373,0.03481184,0.06765716,0.06458919,0.026991282,0.022579055,0.03608553,0.022127103,0.02842428,0.056555174,0.049879365,0.014494203,0.021219224,0.013489744,0.008830956,0.0074480944,0.019271255,0.0024061708,0.0230986,0.006776051,0.032270968,0.01868076,0.007109853,0.0518614,0.029870622,0.017453311,0.07425391,0.041704293,0.028961089,0.05517124,0.0779791,0.0032958728
10,0.04243227,0.028048493,0.020364769,0.029384673,0.045397922,0.024324708,0.0061382847,0.01979588,0.0084491875,0.0177272,0.0036586868,0.032696195,0.0137125235,0.114289984,0.021634072,0.0028578464,0.023916561,0.03137441,0.020399135,0.015349202,0.018435482,0.01656499,0.037693895,0.055587016,0.04411784,0.016391832,0.054671258,0.037122525,0.030403053,0.015008091,0.007228768,0.0050333366,0.027725173,0.004323026,0.013718624,0.044169977,0.017541274,0.019307002,0.0026360385,0.01233754,0.028034924
11,0.019483078,0.020871235,0.06435618,0.016190443,0.03746274,0.027670749,0.014176067,0.008127201,0.008864323,0.0042276797,0.026173325,0.020596389,0.057471924,0.09004279,0.022331752,0.0034628664,0.018328931,0.0081235245,0.02230463,0.04414798,0.018830448,0.0046753665,0.009658137,0.016354539,0.007965443,0.027877143,0.010526047,0.00414408,0.02753773,0.03193462,0.0025003105,0.009446219,0.012135765,0.030584238,0.0071207825,0.054461144,0.0122978,0.04719485,0.014381413,0.0036535587,0.013366612
12,0.007023829,0.002217913,0.0123242205,0.10462055,0.13585663,0.10210466,0.09475436,0.0148522435,0.01228312,0.01217403,0.020413218,0.017752916,0.019392598,0.0011973918,0.0014448493,0.020737907,0.028290235,0.023346744,0.023904873,0.0016596809,0.013667776,0.029183384,0.0056481655,0.011894847,0.027027696,0.029630158,0.016522814,0.027017398,0.0031082276,0.02197877,0.036360707,0.022137005,0.029946277,0.027240086,0.016132645,0.040318355,0.016038924,0.01084742,0.0024123304,0.015736906,0.010086205
13,0.019206308,0.014276086,0.0026225878,0.006604227,0.0043351725,0.0118028885,0.013283552,0.0028402323,0.015683377,0.0024059722,0.0014971076,0.034291882,0.008059529,0.00095141755,0.018869404,0.023070559,0.025907904,0.0014420396,0.0034484044,0.018889898,0.04900628,0.0043514487,0.017276153,0.02162107,0.057158835,0.063884884,0.057523295,0.040928036,0.021344358,0.012245973,0.030278906,0.04012002,0.08265552,0.33953664,0.025587413,0.01812226,0.02431684,0.11717671,0.045808636,0.059908897,0.06866956
14,0.02941576,0.006895195,0.015591569,0.041514896,0.042580415,0.008954073,0.01169819,0.009221204,0.0067943037,0.025193263,0.017643556,0.0057435194,0.0047827987,0.024940614,0.013411711,0.009616739,0.01996278,0.004239958,0.01736023,0.019490985,0.0007251104,0.001125187,0.012034911,0.0148974685,0.02238365,0.010533513,0.012492781,0.0042859903,0.012723748,0.0025143237,0.0077119283,0.01094453,0.018171702,0.14044972,0.03670688,0.024892122,0.011677334,0.0076919002,0.0049505224,0.027145773,0.068090804
15,0.06931594,0.06631102,0.090965785,0.0088548325,0.0068937195,0.07632903,0.104907975,0.08595104,0.069587,0.0347034,0.016307946,0.0117331585,0.014791055,0.031449325,0.027479988,0.016049873,0.024352474,0.0051265205,0.009663658,0.08757809,0.010441978,0.0031544464,0.05298204,0.0067309192,0.028389113,0.008515169,0.0181847,0.0059178276,0.0098598795,0.009180715,0.0109199025,0.0015938744,0.038223255,0.021043342,0.025476381,0.033787064,0.02145949,0.0016432895,0.014444219,0.005083669,0.038654484
16,0.00682986,0.0030335886,0.0034649256,0.0062386636,0.028897414,0.018172117,0.022604536,0.019667871,0.0019306093,0.013511948,0.005625425,0.01016121,0.0021400508,0.0049517206,0.027157687,0.0023153434,0.0016252882,0.007561843,0.010916875,0.009228455,0.010005617,0.0015447701,0.0026843816,0.023824286,0.008470583,0.0051880535,0.00071237003,0.006388792,0.018385187,0.0009519836,0.001567716,0.0033463556,0.0039589433,0.005313418,0.0054584187,0.0034368027,0.006705632,0.0013161828,0.034567226,0.009854332,0.009031814
17,0.0022274887,0.0014245645,0.0031503292,0.011267858,0.0051925224,0.00060456025,0.0036888337,0.037034012,0.005959077,0.0117721455,0.006873669,0.0134073235,0.026639279,0.019551508,0.012095436,0.0055937087,0.019578863,0.01647076,0.009299444,0.012993423,0.0082729,0.019771561,0.015505427,0.045000676,0.0037475459,0.02579984,0.01899891,0.011092775,0.020412039,0.007998814,0.003650384,0.016428197,0.015759062,0.012166863,0.04260407,0.01623422,0.007189235,0.011862577,0.01427404,0.015357507,0.009008678
18,0.0316578,0.015965559,0.0168254,0.018416692,0.013659382,0.018682096,0.01537921,0.012438215,0.0049457634,0.014462486,0.024837315,0.005802612,0.00045906534,0.008065656,0.0036359301,0.02587355,0.013984706,0.06661882,0.012672313,0.00534233,0.011976433,0.008604919,0.0040637697,0.0045158183,0.0041568256,0.002225916,0.0046455613,0.01570706,0.009149307,0.017887443,0.01800721,0.0023251239,0.0046028816,0.026228532,0.008517876,0.012411993,0.07367523,0.007398479,0.006153089,0.008874125,0.00058266
19,0.007705799,0.021237623,0.005379981,0.011843725,0.01798252,0.004697496,0.0014074421,0.0026213196,0.0021169372,0.029127914,0.0057308236,0.019002253,0.008684196,0.009749124,0.016102033,0.02782645,0.0027603493,0.004824357,0.011425152,0.020725125,0.0046004085,0.001736766,0.0027197462,0.045147114,0.0036846683,0.010844758,0.002398658,0.0005077581,0.0127167385,0.024536261,0.052082773,0.012906184,0.02456508,0.010273228,0.026718965,0.033221327,0.021113396,0.015038023,0.010444224,0.007170692,0.036113545
20,0.08702538,0.016915713,0.0032945059,0.0030679933,0.011132351,0.014465332,0.035288054,0.047217865,0.032295853,0.012084448,0.0064151334,0.0060681547,0.012221556,0.009278973,0.011262282,0.018566856,0.0014590778,0.0007799447,0.016366534,0.011305664,0.0074861394,0.0024627913,0.004456563,0.004879662,0.0041985656,0.0028269202,0.018407812,0.013071876,0.008584067,0.000986869,0.005775532,0.0075787017,0.001238771,0.008571,0.04078585,0.008048346,0.0039092815,0.0051973835,0.003302851,0.008103306,0.021656921
