meeting_date,sentiment_score
1997-03-25,-0.09658465
1997-07-02,-0.23596357
1997-09-30,-0.062969685
1997-11-12,-0.12651952
1998-09-29,-0.17635699
1998-11-17,-0.08669026
1999-05-18,-0.04745976
1999-06-30,0.12996742
1999-08-24,-0.080672145
1999-10-05,0.262837
1999-11-16,-0.0038508652
1999-12-21,0.13809013
2000-02-02,0.57968897
2000-03-21,0.37811843
2000-05-16,-0.15967697
2000-06-28,-0.28672928
2000-08-22,-0.35986614
2000-10-03,-0.10516909
2000-11-15,0.3062425
2000-12-19,-0.7152045
2001-01-31,-0.71563625
2001-03-20,-0.5675844
2001-05-15,-0.79298437
2001-06-27,-0.29604188
2001-08-21,-0.9419446
2001-10-02,1.1985817
2001-11-06,-0.59557116
2001-12-11,-0.5185513
2002-01-30,0.50844526
2002-03-19,0.38064793
2003-01-29,0.40305007
2003-03-18,0.2671259
2003-05-06,-0.053952083
2003-06-25,-0.18278046
2003-08-12,-0.2881118
2003-09-16,-0.23978014
2003-10-28,-0.12968753
2003-12-09,0.052122593
2004-01-28,0.25100634
2004-03-16,0.22496393
2004-05-04,0.3145746
2004-06-30,0.6267686
2004-08-10,0.6046031
2004-09-21,0.99792325
2004-11-10,0.71622074
2004-12-14,0.7198866
2005-02-02,1.0237504
2005-03-22,0.8204915
2005-05-03,0.7897827
2005-06-30,0.7973356
2005-08-09,0.9507854
2005-09-20,0.7946329
2005-11-01,0.9625702
2005-12-13,0.7282514
2006-01-31,0.90733075
2006-03-28,0.74444044
2006-05-10,0.51294017
2006-06-29,0.57563704
2006-08-08,0.49214
2006-09-20,0.2576475
2006-10-25,0.0056889285
2006-12-12,0.021508854
2007-01-31,0.4039107
2007-03-21,-0.04381618
2007-05-09,-0.007025568
2007-08-07,-0.39973193
2007-09-18,-0.46351662
2007-10-31,-0.49478397
2007-12-11,-0.8706676
2008-01-30,-1.009662
2008-03-18,-0.67964315
2008-04-30,-0.38248393
2008-06-25,1.0944635
2008-08-05,1.2235997
2008-09-16,-0.78108555
2008-10-29,-0.9760159
2008-12-16,-0.33256
2009-01-28,0.34399202
2009-03-18,0.08758567
2009-04-29,0.2489546
2009-06-24,0.03520815
2009-08-12,0.04328898
2009-09-23,0.036449105
2009-11-04,0.18304586
2009-12-16,0.05442213
2010-01-27,0.26631284
2010-03-16,0.04434861
2010-04-28,0.25184438
2010-06-23,0.007236909
2010-08-10,0.24593034
2010-09-21,0.0919764
2010-11-03,0.13300228
2010-12-14,0.034769688
2011-01-26,0.04786527
2011-03-15,0.07480478
2011-04-27,0.109915026
2011-06-22,0.16463822
2011-08-09,0.06357033
2011-09-21,0.085399866
2011-11-02,0.14075477
2011-12-13,0.07516585
2012-01-25,0.13738675
2012-03-13,0.17584094
2012-04-25,0.19165751
2012-06-20,0.018752167
2012-09-13,0.024622291
2012-10-24,0.13698229
2012-12-12,0.0229968
2013-01-30,0.20723408
2013-03-20,0.10603975
2013-05-01,0.091957614
2013-06-19,0.086543776
2013-07-31,0.09930417
2013-09-18,0.15342379
2013-10-30,0.08777859
2013-12-18,0.13400851
2014-01-29,0.11150079
2014-03-19,0.15894318
2014-04-30,0.17767362
2014-06-18,0.12964581
2014-07-30,0.094550826
2014-09-17,0.116545856
2014-10-29,0.1845374
2014-12-17,0.07221869
2015-01-28,0.07238485
2015-03-18,0.18681128
2015-04-29,0.18492647
2015-06-17,0.2058265
2015-07-29,0.21197014
2015-09-17,0.115168534
2015-10-28,0.23903102
2015-12-16,0.4395244
2016-01-27,0.363373
2016-03-16,0.05014491
2016-04-27,0.22261463
2016-06-15,0.22474642
2016-07-27,0.022896348
2016-09-21,0.07628941
2016-11-02,0.28505266
2016-12-14,0.5165101
2017-02-01,0.23258287
2017-03-15,0.5007009
2017-05-03,0.1757182
2017-06-14,0.47208893
2017-07-26,0.21487127
2017-09-20,0.06874942
2017-11-01,0.23330122
2017-12-13,0.46924612
2018-01-31,0.24463491
2018-03-21,0.49707067
2018-05-02,0.11965282
2018-06-13,0.35239
2018-08-01,0.1460722
2018-09-26,0.40261528
2018-11-08,0.10776076
2018-12-19,0.31776813
2019-01-30,0.13482627
2019-03-20,0.15181416
2019-05-01,0.076619186
2019-06-19,0.14010656
2019-07-31,-0.09909654
2019-09-18,-0.16885099
2019-10-30,-0.10732372
2019-12-11,-0.015101745
2020-01-29,-0.063621044
2020-03-16,0.04092141
2020-04-29,-0.012536907
2020-06-10,0.14483163
2020-07-29,0.12394969
2020-09-16,0.08851415
2020-11-05,0.10040858
2020-12-16,0.10040858
2021-01-27,0.0925791
2021-03-17,0.09001519
2021-04-28,0.069676496
2021-06-16,0.12288643
2021-07-28,0.07222012
2021-09-22,0.06474212
2021-11-03,0.106939934
2021-12-15,0.19009168
2022-01-26,0.1291591
2022-03-16,0.25183442
2022-05-04,0.072926804
