Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.010371332,0.0073843463,0.0031523337,0.02402382,0.029471604,0.022582592,0.00107125,0.041095965,0.07667102,0.10716686,0.047200218,0.015915109,0.02424325,0.010324517,0.033604287,0.03213241,0.02590874,0.029016223,0.021367243,0.009964177,0.008763327,0.0038162952,0.012537724,0.03037291,0.017213436,0.009935895,0.028289914,0.025183188,0.10032171,0.06893277,0.040917598,0.031584032,0.114826575,0.028165199,0.1518557,0.02280803,0.022359738,0.14018767,0.012650276,0.008209611
11,0.010419611,0.03349712,0.01681605,0.0065009533,0.011767648,0.008009798,0.0040691057,0.02884224,0.008410567,0.0110870795,0.0038918047,0.012310385,0.014794188,0.020107523,0.008470897,0.0025132415,0.006711927,0.03187196,0.03228839,0.10515574,0.042979233,0.0041711153,0.012861616,0.011696073,0.03166837,0.014458768,0.022081358,0.022949556,0.0022397307,0.017720213,0.013845584,0.0075644036,0.0040473556,0.16978125,0.0067862263,0.0030841047,0.053987578,0.012430007,0.02592555,0.0024018798
12,0.0029939204,0.006596502,0.0055975216,0.0643809,0.01806447,0.042842336,0.03670739,0.026990514,0.004993257,0.004388327,0.0032299252,0.044639666,0.007769231,0.00744626,0.06511367,0.044965863,0.018137204,0.02915221,0.0010996382,0.0003874722,0.0041909846,0.012956511,0.0082197,0.0091584,0.01339045,0.008518498,0.013661866,0.060421392,0.025342828,0.0052150497,0.0039210524,0.03828671,0.016716916,0.0021501046,0.0040396387,0.00061364874,0.005161873,0.0079357885,0.051025935,0.04795651
13,0.0027274583,0.0030570414,0.013196339,0.004584498,0.016364533,0.0103018,0.012221485,0.009613221,0.0026091733,0.014921705,0.03980722,0.031505693,0.05220089,0.013110379,0.0023412688,0.008273286,0.01998826,0.07915605,0.09944247,0.03846652,0.0066180932,0.009924836,0.016497046,0.020912793,0.0071158633,0.0020355138,0.004099545,0.0024206995,0.018771455,0.020300485,0.024697617,0.0046287663,0.014612426,0.047293846,0.0018949315,0.017308068,0.009696327,0.0060374355,0.024463043,0.031531695
14,0.008748218,0.01901179,0.005151026,0.01675329,0.0007343354,0.00222792,0.0043874206,0.004878785,0.009098424,0.04150165,0.0069421916,0.017267741,0.034754463,0.005757075,0.009949035,0.005171908,0.0045261635,0.008975439,0.005829783,0.00088107865,0.015005335,0.016374212,0.017228428,0.014969114,0.004817833,0.0071319905,0.0111797815,0.033183146,0.015612321,0.008314718,0.008415885,0.020176599,0.025945231,0.0080554085,0.007953293,0.012217025,0.04330999,0.012667317,0.021590613,0.004226423
15,0.017671984,0.0017015969,0.005347361,0.0147655625,0.005989409,0.009626961,0.009517549,0.0056538363,0.010061605,0.003104097,0.0029790457,0.001004172,0.0088303685,0.00586804,0.0044088103,0.010640765,0.013096213,0.014689928,0.037070245,0.01238385,0.003406614,0.029105306,0.010330627,0.002385315,0.007438431,0.005703199,0.00012537595,0.0016618608,0.0076164603,0.029950429,0.0129312165,0.026166331,0.004144303,0.06548031,0.006621275,0.0024731136,0.0056324755,0.0060874615,0.019988174,0.004506394
16,0.005540472,0.0019060726,0.013826035,0.0076168953,0.0024423404,0.003955457,0.0005758709,0.0011683085,0.0020008048,0.0015798005,0.010308921,0.037195347,0.019975366,0.0008065333,0.008744484,0.04938438,0.004289666,0.014887175,0.009985831,0.00884852,0.011761639,0.0050645843,0.004618409,0.0022199159,0.003771845,0.03115939,0.036121078,0.010858592,0.0054037822,0.008994622,0.011169024,0.0066492166,0.0038877148,0.024720017,0.010809971,0.0051963255,0.0023376087,0.02648316,0.0089743715,0.022467269
17,0.006432233,0.002336259,0.020583903,0.019645,0.009840757,0.009495806,0.0115468865,0.004717485,0.012323653,0.023467442,0.015769018,0.0030633525,0.018206432,0.039719667,0.0063647367,0.0037747305,0.012573238,0.008674929,0.006356829,0.00041870223,0.0010910198,0.012051315,0.004519838,0.006603311,0.0072143455,0.009114625,0.03134045,0.017486922,0.025571767,0.020423248,0.033630524,0.00591213,0.029448286,0.025867242,0.0015025097,0.040709216,0.0010225136,0.0031182277,0.0192288,0.012070661
18,0.026346171,0.015820468,0.017620213,0.00075341016,0.010715292,0.030694991,0.014029976,0.006875128,0.007973575,0.016269293,0.012910351,0.02997014,0.0036327501,0.004505159,0.0009785788,0.011425953,0.006535415,0.0092798555,0.06539382,0.0367794,0.005263027,0.022245554,0.008752336,0.00059105136,0.0047470266,0.0043714554,0.008477515,0.002552006,0.0020399208,0.0038185334,0.010887791,0.00603127,0.0052704085,0.010575906,0.013108126,0.004263797,0.0008902382,0.00022400051,0.0030785105,0.0128813805
19,0.006352109,0.0022258465,0.007208178,0.008830045,0.005007084,0.010272836,0.022521485,0.016497077,0.005917765,0.0003561091,0.017649837,0.026568621,0.02949595,0.015979052,0.027343577,0.0065527637,0.04015687,0.005806894,0.020306984,0.009764124,0.001753904,0.0036549142,0.008087716,0.01525647,0.016030144,0.0019454316,0.023971526,0.012383169,0.0032838872,0.0055819256,0.028088992,0.0053993403,0.0005996622,0.008127196,0.0045603896,0.0073865666,0.0076105325,0.0067243045,0.0040913993,0.0075017647
20,0.0036117127,0.0023941782,0.007410918,0.010569627,0.0020841612,0.0028753444,0.0077619143,0.013908776,0.0085180765,0.0214084,0.017231952,0.007779033,0.0023279754,0.0055958973,0.006511572,0.024164632,0.006262261,0.008772898,0.017542496,0.008218571,0.02204892,0.010647835,0.030247074,0.0019791764,0.014634386,0.021121483,0.011618018,0.02727905,0.01467549,0.0029367753,0.0061997212,0.02873816,0.027428668,0.020266805,0.04225407,0.009773211,0.0046380665,0.030297935,0.04539915,0.09137297
21,0.06588945,0.082841486,0.016040979,0.006155176,0.00336222,0.01452926,0.012235423,0.018385857,0.010096539,0.0016634737,0.011684185,0.008269554,0.017032612,0.020127956,0.014848536,0.020465238,0.0017687555,0.0010044745,0.0059586596,0.011663174,0.009004509,0.009012658,0.004886761,0.002574239,0.011052181,0.03456323,0.028516449,0.022517411,0.012047786,0.0017622731,0.004211495,0.008161821,0.010840018,0.014069685,0.0032525186,0.0021321103,0.007981654,0.0048519373,0.0029035932,0.01814524
22,0.0038794733,0.009001102,0.005631916,0.010969926,0.0077403355,0.003782784,0.0022632515,0.0048902202,0.0034058362,0.016116217,0.04917367,0.019421007,0.00253293,0.07079289,0.0022060513,0.0027189138,0.016864678,0.0010555468,0.00058129773,0.00449959,0.0050518964,0.014088884,0.00355964,0.0062476103,0.0030060494,0.0035666167,0.006548646,0.011637689,0.0126162665,0.002311189,0.0006895582,0.000806244,0.002175588,0.009883908,0.001972626,0.007867475,0.0018984656,0.0077576856,0.0023648783,0.0020663154
23,0.015097735,0.0022513638,0.011036334,0.0089149885,0.00035518745,0.0076840357,0.0078075025,0.007742443,0.023667637,0.00401802,0.0045005153,0.0053106574,0.0068519795,0.0036580595,0.001066448,0.0014210986,0.008152398,0.009571632,0.013643937,0.004464465,0.013692724,0.008962641,0.020112589,0.015401562,0.051611215,0.005492921,0.0054173605,0.0003225524,0.010813838,0.0215201,0.035480693,0.019852875,0.014656492,0.063120365,0.0008132906,0.004204133,0.0071307737,0.00904583,0.013145769,0.00870466
24,0.004506069,0.0045433193,0.007638768,0.013571134,0.015166141,0.0069325943,0.0012131024,0.0010040501,0.030359244,0.027631726,0.022357184,0.03520119,0.029635383,0.0089830365,0.0030664774,0.0067381244,0.013680154,0.0034319167,0.0074647474,0.0021961357,0.0008624911,0.014094305,0.0028140782,0.004917809,0.0066695525,0.004287743,0.00410879,0.011461001,0.013918964,0.0006202593,0.0027309149,0.0031782375,0.0013106165,0.0024895794,0.0010123561,0.01030016,0.0016033112,0.0025634654,0.008553394,0.0009115472
25,0.0039089685,0.005672829,0.006527134,0.00020106821,0.036450904,0.0032416726,0.0012391203,0.0035261777,0.031212542,0.0043354086,0.0012606503,0.00039796255,0.0018676784,0.001581064,0.002555774,0.0083987,0.019660885,0.021102523,0.0009701965,0.0033706995,0.001368302,0.002538901,0.006340251,0.0055417125,0.007989114,0.0053352313,0.0024036898,0.0037926165,0.0012618855,0.007978647,0.0062425886,0.006401347,0.003917276,0.00788991,0.0037413682,0.0012105143,0.005655246,0.007552757,0.0033023704,0.0047964137
26,0.011893636,0.003955727,0.00089998514,0.002590876,0.010308467,0.0025727213,0.0010718601,0.0022516963,0.0018322271,0.010626592,0.0027447755,0.0019108425,0.0010817356,0.0020110372,0.00044811913,0.0012613526,0.0009096708,0.0023303148,0.021822833,0.00154754,0.006814916,0.0020943768,0.0042630704,0.0045692404,0.0017886946,0.005011875,0.0016158952,0.006508677,0.0020189974,0.009597322,0.011541659,0.008997403,0.0010547446,0.0024425418,0.0059216605,0.010928608,0.0072863176,0.0050907177,0.0036258784,0.003278646
27,0.0040620277,0.0035437034,0.0012625037,0.0013072243,0.0012761311,0.00086530834,0.0022648696,0.0033078552,0.003230545,0.012966918,0.009793049,0.00045219564,0.00990282,0.010428327,0.014759986,0.009069279,0.0019722073,0.0027398816,0.00948674,0.010292078,0.006113344,0.0023898778,0.003745416,0.00300305,0.0027167625,0.0003550302,0.0016878436,0.012762422,0.0033297695,0.0064748703,0.007406422,0.004113118,0.0014805854,0.00813077,0.0032600092,0.00092230143,0.0035837947,0.00055963255,0.0076660374,0.0017434799
28,0.0038262955,0.0028450456,0.0014652007,0.008092359,0.00018585214,0.0015259334,0.00061311433,0.0078411065,0.00046043255,0.003962127,0.0007359222,0.0017877339,0.0008058422,0.0039176345,0.0029795407,0.006113925,0.011599263,0.010066712,0.0002966513,0.0008918126,0.0039333827,0.010064213,0.0033554346,0.0048558414,0.0010430447,0.000571856,0.0032136273,0.0024100682,0.0004885596,0.0013543935,0.0040942603,0.0025191547,0.0038984886,0.007320871,0.0008192418,0.0016616166,0.00086117844,0.0016960397,0.0022135421,0.005346018
29,0.0055017257,0.0010786667,0.0043564453,0.0010903985,0.006970461,0.002427315,0.001112991,0.003985318,0.0032826276,0.0023870664,0.0005833067,0.0005881599,0.0030109305,0.00411768,0.0030246181,0.0003418806,7.535639e-05,0.017431099,0.0059806276,0.005131184,0.0032184564,0.0017372703,0.0011373346,0.0011669521,0.0033582277,0.00023304932,0.002890708,0.0031393848,0.00033542875,0.0026804947,0.000980681,0.007127127,0.0057662884,0.0018169088,0.0015712997,0.00035301736,0.0020224242,0.0143442135,0.008910123,0.016360376
