Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
10,0.16195008,0.122817576,0.18739976,0.077539116,0.005828944,0.025124863,0.046163976,0.025848716,0.041706815,0.010373604,0.014074213,0.15107231,0.22721323,0.22853991,0.23516703,0.14990228,0.090312034,0.03184675,0.06910029,0.033669095,0.05272318,0.10492556,0.09658431,0.009050848,0.011763837,0.01048435,0.008003231,0.019743048,0.022921607,0.0073429914,0.018833768,0.014983507,0.032726996,0.024614032,0.016291648,0.009809595,0.0062924866,0.02706913,0.03706787,0.013542881,0.012507575,0.008629863,0.059398267,0.054854304,0.0532981
11,0.010122048,0.0052967947,0.047410168,0.037252646,0.06451549,0.007074039,0.036034346,0.0064757844,0.01916368,0.041004702,0.013163183,0.02418632,0.046170004,0.047871143,0.0151310805,0.005110454,0.045147598,0.025858132,0.02400061,0.033360213,0.016644351,0.039129645,0.010777,0.02504937,0.062793456,0.07007711,0.03888736,0.01455335,0.024349224,0.031326085,0.033621546,0.014797584,0.05403545,0.03117306,0.027702888,0.065829106,0.01655572,0.04979622,0.036232177,0.14706413,0.05934737,0.07188215,0.063034825,0.009818881,0.056580707
12,0.013924615,0.026609737,0.0060255984,0.023774516,0.023524752,0.049802892,0.015201301,0.0077672573,0.040139332,0.019795578,0.009585407,0.007799237,0.009463929,0.04879053,0.00554182,0.01575944,0.01924644,0.021233572,0.0148599595,0.024273342,0.014975785,0.025719322,0.037609532,0.036702145,0.0068632523,0.09989317,0.035548028,0.10526574,0.04182565,0.059919193,0.019379003,0.04118777,0.01735709,0.013367335,0.006059367,0.004077756,0.035128046,0.013091305,0.00016063174,0.0042142617,0.005820737,0.012437236,0.013206312,0.0021713716,0.039101444
13,0.028061116,0.0017094866,0.022623802,0.0008564474,0.0036249054,0.00181788,0.0115750665,0.010237692,0.049997687,0.01852744,0.0248617,0.025620881,0.040919688,0.009972585,0.017952723,0.0069802925,0.05757144,0.0078979395,0.035775356,0.015298906,0.007130911,0.027124748,0.021925759,0.011967077,0.008888893,0.01656195,0.031957768,0.032700766,0.00404607,0.025634883,0.02632526,0.009425936,0.011535655,0.020634487,0.021985471,0.018054236,0.012590773,0.0068145823,0.011970417,0.0025357497,0.0015959796,0.006333297,0.0072979135,0.018054051,0.016944455
14,0.01905427,0.0007876373,0.011192553,0.043846454,0.009711777,0.011829421,0.006573435,0.008977077,0.012525843,0.023863055,0.012276918,0.0057200254,0.004438642,0.009980964,0.019219156,0.009640755,0.016277751,0.010128163,0.004900523,0.011171445,0.003909241,0.0033204225,0.0041181347,0.00048155567,0.011664032,0.009907544,0.01555735,0.012931082,0.018060759,0.01257428,0.010210408,0.010461522,0.025304656,0.0037145468,0.013213166,0.015898108,0.036981657,0.028914213,0.015625324,0.020057391,0.00590125,0.017458236,0.0029748068,0.0049428954,0.01072861
15,0.0014030964,0.004229073,0.0007582445,0.022858594,0.0067729703,0.00500637,0.008251043,0.011540772,0.018835656,0.012330886,0.028456394,0.008664425,0.046053387,0.022160457,0.017218111,0.007849962,0.008500146,0.016320268,0.07744989,0.091101274,0.015835255,0.0027414658,0.0034778658,0.07791613,0.06009135,0.06487253,0.039955884,0.009744758,0.04579451,0.004340755,0.005077691,0.029277857,0.05224625,0.01548155,0.011639476,0.016122919,0.022508198,0.044876475,0.031626534,0.071047015,0.014810618,0.010420974,0.0077477833,0.011982447,0.012836315
16,0.019307915,0.0044442555,0.014435842,0.0190174,0.002037054,0.027091624,0.028048422,0.019317338,0.032011546,0.038914874,0.036136482,0.011054902,0.00481903,0.02163372,0.026499528,0.0050396547,0.0028663953,0.007360416,0.0031656413,0.0027274142,0.014882816,0.04177282,0.05303359,0.030105837,0.009713324,0.018693822,0.0026673675,0.0097672455,0.029698301,0.007989351,0.00592556,0.012223808,0.014239702,0.0022739775,0.020615965,0.010638823,0.046870872,0.02888972,0.016411038,0.010093722,0.004218468,0.00133977,0.017250793,0.020504547,0.004656443
17,0.0032191016,0.0032065671,0.012409415,0.004147356,0.0040519107,0.008188879,0.007887232,0.03098511,0.009251319,0.00046955238,0.0017588715,0.006774308,0.040942572,0.020838566,0.0068513984,0.008878752,0.01320079,0.010368805,0.002565008,0.02027376,0.011114692,0.0026427545,0.010596436,0.0122302305,0.0064945156,0.029728018,0.007942101,0.00838008,0.0035582401,0.0070758564,0.0029966151,0.043524563,0.005157424,0.0008075993,0.013533593,0.010038425,0.006469593,0.012995707,0.016166687,0.010571975,0.006890532,0.0112425145,0.006974519,0.0015260783,0.012532526
18,0.008815896,0.0041332357,0.010096984,0.00060647726,0.010985247,0.010032782,0.03297489,0.010043201,0.013584843,0.013790918,0.005421522,0.0043931413,0.0071723456,0.01059955,0.024095945,0.0054621315,0.009740575,0.007156891,0.004099117,0.0052389028,0.014800256,0.028667193,0.03193176,0.009485494,0.0084474655,0.0051527885,0.032171942,0.00703077,0.005911042,0.008248431,0.024458952,0.016208926,0.009608656,0.018729117,0.0052999733,0.0022651642,0.008328339,0.005563665,0.0093930345,0.0046193358,0.0054926425,0.015621048,0.009586001,0.003864279,0.002734352
19,0.006725681,0.003376395,0.0018219658,0.0018557886,0.0017409604,0.009244726,0.006616188,0.018544605,0.016692076,0.0043260446,0.0065007387,0.03290358,0.0078008585,0.004053193,0.020283747,0.0026784309,0.0037922445,0.017664818,0.011287275,0.00063657155,0.004501637,0.0038623519,0.0052190525,0.00491947,0.001235158,0.0037414487,0.0027768204,0.0050282497,0.0051537855,0.009404235,0.002095296,0.002721808,0.0018961079,0.0026490155,0.0027170833,0.015798371,0.0026304421,0.0022891336,0.007461088,0.008171414,0.0013542676,0.0019297572,0.005272163,0.0056891995,0.00026248742
20,0.0022556195,0.004384399,0.0065548685,0.005148456,0.007782789,0.015752265,0.0069813356,0.024261521,0.0039325166,0.007908901,0.011211593,0.005239019,0.005242387,0.008732883,0.029195417,0.009772284,0.009869542,0.007663218,0.036348525,0.003580252,0.010194472,0.010906262,0.0074610533,0.0042211106,0.005029675,0.0100085735,0.004696551,0.00084950594,0.004674841,0.0008602704,0.0017314879,0.0074970387,0.00539618,0.005118982,0.0041510807,0.0035110035,0.0023884187,0.00045701914,0.004500364,0.011431539,0.018535964,0.0017904837,0.0035273912,0.0017555903,0.012172977
21,0.018138334,0.038250677,0.006676519,0.0010070829,0.0003837505,0.008699996,0.0062667746,0.013280861,0.00016002022,0.019682692,0.001796989,0.012746119,0.004723953,0.0028183693,0.00639404,0.004896976,0.0029968945,0.00066783617,0.003997576,0.012470779,0.014990424,0.008813543,0.005842532,0.007901615,0.0043166676,0.023119617,0.024600983,0.025239836,0.017489733,0.0056399214,0.006382932,0.013358788,0.009760466,0.013464493,0.0050453916,0.0032496548,0.0050828783,0.01103713,0.008017234,0.027371176,0.008799316,0.0048396653,0.009010766,0.0039971843,6.127523e-05
22,0.0030672622,0.0027675976,0.015097212,0.005787951,0.0064431317,0.021034889,0.0012480647,0.014312599,0.0026736127,0.005591605,0.0056806854,0.01386091,0.006957178,0.0116332285,0.0057762163,0.0037600305,0.0109482445,0.0008289284,0.015348765,0.008973695,0.013255081,0.001445157,0.0030904291,0.023504991,0.011306146,0.006374747,0.0014458694,0.010721767,0.020739501,0.007947936,0.027196642,0.005270906,0.0061102505,0.0061302395,0.0008479442,0.0015662643,0.009602676,0.0027180887,0.005970808,0.0020829604,0.0015837959,0.0007106189,0.003947732,0.003318421,0.0037355854
23,0.012200071,0.0048936773,0.0049533835,0.018178375,0.0065053715,0.0033228088,0.0045943502,0.0038891535,0.00055486424,0.0024334094,0.001953355,0.0024095853,0.0059503065,0.010672834,0.008566094,0.0043239873,0.004958011,0.0053083864,0.004185711,0.006588538,0.0015742541,0.014872702,0.0133129265,0.018421829,0.008428055,0.012682363,0.006984094,0.0024128032,0.011866216,0.013400775,0.013742892,0.008655521,0.01697018,0.01760568,0.011488432,0.018740088,0.0011811488,0.0013046057,0.010092014,0.006830768,0.008518942,0.006175101,0.003050444,0.004602498,0.0035517497
24,0.005613637,0.03887233,0.0027937766,0.014858328,0.0385115,0.031946335,0.034734715,0.010429229,0.012658643,0.011016107,0.015318303,0.004538893,0.0044880924,0.006130806,0.0036539023,0.0039929138,0.009706883,0.032677915,0.025366167,0.012824016,0.0040384904,0.0025358857,0.0024194368,0.0024024844,0.0052854302,0.0014123286,0.001400307,0.005837935,0.001573378,0.0016327527,0.0022061958,0.006473423,0.00024137707,0.0049164374,0.0048168646,0.001520149,0.04392413,0.019071419,0.009299348,0.010626531,0.0036932477,0.0045116907,0.007308089,0.004076457,0.0045564775
25,0.0060951975,0.017806953,0.0011015078,0.026015554,0.0027349545,0.0012645072,0.011118404,0.0050166715,0.0025527105,0.004390446,0.0023389764,0.0028637028,0.0037465226,0.0032863757,0.011702155,0.0016818709,0.004008912,0.0016206919,0.0018414526,0.004652046,0.0031508477,0.0025562104,8.708102e-05,0.009923324,0.002190466,0.0018437457,0.003597648,0.00055981055,0.0014053362,0.0014661904,0.0063154195,0.0013678794,0.0041305753,0.0015983377,0.0036902805,0.00799229,0.003980157,0.0065713683,0.0032948032,0.006106952,0.00430337,0.0048218234,0.00122219,0.0015861503,0.0058912975
26,0.0020905223,0.005290241,0.0011398019,0.004662866,0.002436871,0.0071594454,0.0021663462,0.004780328,0.0045455056,0.0071098926,0.00746399,0.0036323445,0.0016275265,0.00052817905,0.0035224939,0.00262656,0.006351146,0.0061900457,0.017105838,0.01647282,0.030895665,0.010864533,0.009875165,0.0099759735,0.005493417,0.015973672,0.015102024,0.015815312,0.017425325,0.008887007,0.010029109,0.018884577,0.013334637,0.011356331,0.0071681705,0.00135417,0.0063305553,0.008944916,0.0043453714,0.010579246,0.002240661,0.0014727958,0.010281491,0.009025648,0.0034764747
27,0.0051901154,0.012908644,0.0030427421,0.003443656,0.0015192211,0.0031915263,0.0063535133,0.005907244,0.004735846,0.009965638,0.01358321,0.0155867785,0.013601722,0.0042168843,0.00064373005,0.004855862,0.0036224416,0.0049597067,0.0003404001,0.00027584797,0.004121182,0.00044779954,0.0048265667,0.0008987097,0.010951105,0.009206314,0.0010520138,0.002216728,0.0014577862,0.0013631028,0.0009285626,0.008088777,0.006030036,0.0031450526,0.006673757,0.0032964346,0.0012797061,0.0006812819,0.00562361,0.0032988521,0.0051657525,0.00077592966,0.0042869896,0.0019552228,0.00054556126
28,0.004325446,0.0038176174,0.0030775266,0.0012368667,0.002382169,0.0033639662,0.002153843,0.0003292408,0.00086916157,0.0015904034,0.008861463,0.0037173484,0.001037441,0.0026882205,0.00405535,0.0027367843,0.0021742394,0.0050372058,0.0039887466,0.0053629316,0.0040437565,0.003585292,0.008701346,0.002300485,0.0019153738,0.0013834956,0.00020267745,0.0030375153,0.0021525002,0.0012754595,0.006303965,0.00059299154,0.006305338,0.0005468817,0.0024697962,0.0007504918,0.0012558192,0.0022878423,0.003535456,0.0011453822,0.0017769557,0.0033040675,0.0005876173,0.0004100715,0.0032757751
29,0.0011529312,0.00023712963,9.070338e-05,0.004604266,0.00019533087,0.001409117,0.003564178,0.0024407224,0.0034540151,0.0020064812,0.0032706987,0.0043174326,0.0009421746,0.00504126,0.0016815374,0.0018882086,0.005436413,0.0022116723,0.007133592,0.0018028708,0.005084707,0.002257078,0.00016254939,0.00049028243,0.00057193387,0.006452469,0.0010735439,0.00096724875,0.0019479778,0.014768047,0.0034207525,0.0019619605,0.0017065416,0.0012200458,0.0017420361,0.0016153597,0.0014912961,0.0013310824,0.001003041,0.0017069217,0.0037367844,0.005704019,0.00048067054,0.0014492696,0.0013312228
