Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.93689996,3.1117482,1.8095982,1.4279749,1.2212193,1.138017,2.2773173,3.5623722,1.8566346,1.0710458,1.2643566,1.4578581,0.7314885,0.971643,2.3249693,1.3170366,0.77149856,2.3979878,3.0515132,0.7150862,1.3885005,1.0437489,0.55967724,1.0737616,0.56865007,0.102792084,0.9096263,0.35771802,0.04431307,0.13301791,0.007730265,0.15102987,0.6442601,0.3245191,0.31483778,0.4557926,0.096392795,0.31429863,0.23563057,0.31281337,0.4752187
1,0.10330708,0.19194734,0.5566174,0.5615209,0.20207721,0.30927983,0.122148514,0.13097528,0.17773223,0.25386286,0.05726987,0.36377802,0.29902902,0.09230305,0.011380298,0.32880336,0.005129169,0.2128867,0.017602425,0.20674942,0.3459837,0.09932162,0.3539976,0.41205275,0.116991274,0.09026742,0.003932408,0.0425635,0.037699685,0.29336548,0.3268195,0.05179853,0.16896962,0.29679263,0.60242146,0.060029283,0.017349899,0.15226245,0.016238559,0.0039073853,0.38158542
2,0.094261795,0.04915885,0.0041667065,0.151109,0.10707223,0.26055336,0.32664162,0.20352283,0.10090649,0.081476815,0.09485699,0.22536825,0.594984,0.124815665,0.11273827,0.12052259,0.21529388,0.6167401,0.060794853,0.28297657,0.050995328,0.10957159,0.10390565,0.026543744,0.036678314,0.014635408,0.042035542,0.0484921,0.08670154,0.012822697,0.06248817,0.018418025,0.07751116,0.13423464,0.1345236,0.14347927,0.14778897,0.057092436,0.048060324,0.069511235,0.027766764
3,0.01566714,0.014869539,0.0619259,0.040544406,0.15378733,0.041090857,0.050339382,0.077884816,0.016551979,0.097481355,0.045946132,0.09922881,0.09473562,0.06627125,0.6662219,0.06471202,0.00604926,0.14192516,0.009063842,0.2517966,0.0019888743,0.11169327,0.011866522,0.0258723,0.18872991,0.0755905,0.10020219,0.055897605,0.0158327,0.08190544,0.006905703,0.030410009,0.01957725,0.054265626,0.3704975,0.029414222,0.028335404,0.15505327,0.017918332,0.19173828,0.05459445
4,0.007663278,0.1523173,0.034047086,0.03632401,0.02973425,0.51814955,0.056961153,0.057514437,0.07424,0.07921944,0.060931846,0.058784414,0.04461423,0.012631989,0.01859676,0.03548992,0.004434895,0.0295102,0.12469293,0.32882988,0.010551056,0.0013462075,0.099936455,0.055806927,0.010449759,0.044187777,0.010554292,0.017652221,0.011273197,0.057085443,0.09142542,0.005652018,0.013348211,0.008085572,0.06252456,0.0142791495,0.104456544,0.057452586,0.06431258,0.051615436,0.03655606
5,0.041814193,0.05222937,0.08096335,0.15534417,0.15648922,0.14135364,0.042914614,0.29122248,0.023627479,0.046082474,0.011024744,0.09259448,0.11070138,0.02796432,0.17147715,0.04422217,0.008319387,0.016543152,0.020133175,0.035215624,0.04694658,0.037373655,0.01749736,0.14501284,0.026875818,0.08484204,0.052569762,0.019027729,0.019714825,0.021090914,0.018076072,0.02479369,0.056953482,0.028901182,0.16505364,0.067123026,0.061805714,0.07723918,0.05564247,0.10822356,0.005896352
6,0.012481719,0.07107103,0.052689165,0.025233362,0.0043686973,0.14883439,0.003507329,0.03635373,0.027878933,0.046355147,0.005447756,0.0057338644,0.01098019,0.019323608,0.012047335,0.03217541,0.03503298,0.0038872801,0.05607263,0.18616441,0.0518898,0.042722777,0.028790439,0.03391397,0.05876483,0.10349049,0.07115389,0.026384804,0.035725016,0.02279309,0.07865143,0.15874992,0.0405597,0.030399913,0.019489706,0.003296658,0.01736058,0.004765116,0.2571333,0.0015806991,0.022813112
7,0.00030048282,0.01344808,0.016624592,0.03880714,0.020375576,0.031959996,0.037972532,0.0832691,0.016213153,0.0067935754,0.030605514,0.0032894854,0.018943593,0.030803014,0.058572065,0.002342304,0.04680892,0.06460223,0.04303411,0.0416868,0.019686818,0.0063318014,0.027090635,0.005364502,0.007606687,0.11586738,0.0279864,0.007940615,0.11081934,0.005465896,0.022232827,0.01088194,0.0030507585,0.04014599,0.02538088,0.0060899057,0.011992829,0.19549683,0.03708377,0.027327811,0.026014335
8,0.037492897,0.023738677,0.013103088,0.007928064,0.040772017,0.03188143,0.0153996255,0.0009128742,0.0028436733,0.007901283,0.004820166,0.027654445,0.036363486,0.0059234863,0.0033874572,0.017530344,0.006626333,0.02079674,0.015657874,0.012219675,0.0020880757,0.013372823,0.039474647,0.015806358,0.08751007,0.023134006,0.06701416,0.05199729,0.025263676,0.027304213,0.030379815,0.02958981,0.04848772,0.0016951326,0.21229117,0.037852913,0.009403381,0.04057955,0.01234488,0.041059874,0.04204735
9,0.0051064286,0.021223152,0.0066726035,0.0018429309,0.06485508,0.027332772,0.014096608,0.006963692,0.033742003,0.01949983,0.048584335,0.025874954,0.031269763,0.013943907,0.109604694,0.08419488,0.015904428,0.0065803216,0.03817812,0.07514948,0.0042499537,0.082174174,0.026442284,0.020976573,0.0074057975,0.004760136,0.09390397,0.0209845,0.011389929,0.011580464,0.01891589,0.029585874,0.006341475,0.005215114,0.010619104,0.19123903,0.17195375,0.083247155,0.069816604,0.02996979,0.00943684
