Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
14,0.09008063,0.06312196,0.008176885,0.014227707,0.024441859,0.012584273,0.019018702,0.0318265,0.0036109486,0.022840157,0.008441646,0.0059801927,0.012411427,0.008901707,0.018735098,0.014951995,0.013316082,0.0042992234,0.058221366,0.0019376973,0.008665988,0.0034394069,0.006743099,0.12909967,0.0020014578,0.035312712,0.0316606,0.051189676,0.024987575,0.00990671,0.0041008773,0.040921383,0.012900625,0.021129467,0.0054646046,0.012014491,0.009551929,0.015069367,0.018100567,0.017083745,0.069252744,0.019776188,0.030050471
15,0.008176094,0.020510677,0.0025319625,0.0043323673,0.042988043,0.004930808,0.035378486,0.0060307896,0.006192862,0.0086702425,0.0032755355,0.002517876,0.017736712,0.01732976,0.007021273,0.0019724395,0.014955339,0.009243174,0.041315623,0.02472353,0.008032301,0.011675689,0.21608171,0.015246795,0.009606451,0.0058234124,0.034149945,0.029504415,0.019185374,0.008903775,0.007831691,0.0073524714,0.016951904,0.0317775,0.005592078,0.009025543,0.0071289027,0.022690464,0.0066522374,0.02744614,0.021676045,0.013003366,0.008862271
16,0.0066079916,0.010293205,0.0017150317,0.005848691,0.0059793536,0.010952845,0.001550243,0.034200437,0.0078984015,0.015452602,0.022022491,0.07144365,0.03280689,0.1102125,0.004315627,0.12715308,0.01953906,0.013542377,0.031794734,0.07883935,0.024448909,0.009570453,0.013305521,0.013277011,0.016493691,0.040778,0.008006874,0.036560528,0.055377714,0.009613657,0.023713736,0.06766044,0.00027358704,0.013165365,0.0032772722,0.008519908,0.0037245727,0.0064396337,0.004051637,0.011453992,0.004587428,0.023745937,0.029419309
17,0.044335347,0.009315845,0.007933413,0.032021083,0.0069858585,0.017433224,0.0075756367,0.013023084,0.032261606,0.005201963,0.0072332895,0.0008670718,0.012653116,0.019878794,0.018847715,0.006998674,0.016882982,0.015429404,0.016098538,0.03342466,0.006271385,0.21316764,0.02800924,0.044134565,0.024807824,0.024427507,0.07704027,0.021835297,0.017255688,0.03869015,0.02632503,0.029475331,0.017847925,0.005320438,0.008790054,0.0398638,0.0024756177,0.003003794,0.009020297,0.0050808974,0.0045230268,0.020587588,0.00844354
18,0.001322872,0.016732266,0.0055655325,0.009474698,0.02047249,0.004703578,0.0011170801,0.151204,0.0016124033,0.011317353,0.003676835,0.006056673,0.011910003,0.012939664,0.0037577916,0.0098041855,0.0012874953,0.024169717,0.018025305,0.047137987,0.0011195859,0.0060572485,0.0050000907,0.007906685,0.013191204,0.014262616,0.009505241,0.02881162,0.017269302,0.038237184,0.014781103,0.0075628003,0.022173455,0.00020091559,0.0037540863,0.013087003,0.002894585,0.068184316,0.0018268594,0.043426674,0.014433145,0.05241687,0.01227643
19,0.011792445,0.012116364,0.0012372307,0.005069207,0.008067849,0.01893871,0.017469635,0.004870865,0.016426444,0.017354313,0.011755725,0.00834235,0.011071668,0.0030682597,0.015877208,0.012245019,0.0069223316,0.0028626507,0.0068018096,0.0039184885,0.0034963125,0.021167502,0.0069322023,0.0009801296,0.0037066215,0.13265002,0.012005871,0.031273443,0.020309431,0.009726439,0.01501205,0.0011510091,0.010803403,0.010780303,0.010075363,0.021514278,0.00173714,0.01029163,0.019079527,0.018325515,0.0032477933,0.0045138476,0.0016637383
20,0.015770804,0.022766706,0.015738454,0.010109346,0.008596256,0.005475454,0.0058962274,0.0008874465,0.001413047,0.016334837,0.011786576,0.015938122,0.011127636,0.0021016868,0.012696398,0.0093319835,0.045972858,0.15593064,0.033459507,0.0070280125,0.06293362,0.00074860366,0.0083952425,0.0142729655,0.029191371,0.011933782,0.0068273405,0.0030493983,0.0023408905,0.010666447,0.017622342,0.015095219,0.009699127,0.004957417,0.0019019023,0.030226808,0.026724271,0.011369029,0.0023648834,0.034688424,0.018982071,0.02194906,0.015546455
21,0.019249642,0.007355055,0.017464124,0.0072445534,0.0050141653,0.024902321,0.0028126575,0.009256662,0.004511708,0.01409051,0.0037426495,0.0023640934,0.002876968,0.006806007,0.00156702,0.007557261,0.0056098844,0.0039203614,0.0028278707,0.0031399603,0.0026741663,0.0010904652,0.011771229,0.0009967247,0.021118235,0.009562196,0.0046702405,0.0102847265,0.0032848874,0.0071840556,0.01384283,0.0038052252,0.012083469,0.006618837,0.027429903,0.13374229,0.01702874,0.029997777,0.020155933,0.009607422,0.0015269734,0.010825229,0.013004866
22,0.014346902,0.00277648,0.026521733,0.0015218443,0.008893294,0.0038511553,0.0047244895,0.0010169742,0.0106785195,0.006009456,0.0025419549,0.00984807,0.11911817,0.033732533,0.02108655,0.05761402,0.006823833,0.0027342113,0.013001538,0.007655843,0.011972215,0.031171456,0.055543732,0.0036728557,0.006964478,0.03771268,0.0541012,0.028672328,0.02943179,0.04721588,0.0046854857,0.013236038,0.057354327,0.030819291,0.020916319,0.020997826,0.010735506,0.009909063,0.0032242972,0.014361709,0.0074063027,0.0017440228,0.0031329694
23,0.0029759896,0.0065809526,0.016542042,0.014812823,0.0025246544,0.0071192025,0.010638172,0.0074554468,0.0014354623,0.009975135,0.0021224166,0.0028429194,0.0067694313,0.009611578,0.014001647,0.008280626,0.008299803,0.0065654414,0.041099407,0.0094028395,0.002106424,0.00023238262,0.013959128,0.0010280723,0.0056379186,0.0023698488,0.0019768348,0.0026148688,0.010924425,0.011325035,0.00034207024,0.002679918,0.003983231,0.004855496,0.024501797,0.01334977,0.16180332,0.036561072,0.000988011,0.021237364,0.0034640194,0.001593853,0.010591435
24,0.0062597655,0.005848092,0.02324835,0.0073133064,0.004378492,0.027011115,0.0064583994,0.008131359,0.005356273,0.010323068,0.0004854053,0.015021455,0.016524624,0.002757685,0.021715315,0.014591155,0.0108392015,0.030675856,0.011294618,0.018623002,0.19407015,0.029449675,0.0021871328,0.0154831875,0.033885352,0.042389058,0.035342515,0.016952768,0.040683582,0.003829482,0.0056647374,0.03372638,0.04069048,0.042470813,0.046887152,0.01845206,0.008279682,0.0034802305,0.031999078,0.023497324,0.026085563,0.064184085,0.032367047
25,0.038707905,0.018134516,0.0015313891,0.0035998276,0.038048454,0.029900825,0.030713126,0.020759335,0.0055178325,0.005184214,0.009348866,0.031790428,0.011940593,0.013909303,0.0201892,0.0045578666,0.000818779,0.013794929,0.00505883,0.01272109,0.0018661561,0.0012987264,0.0038204156,0.013001492,0.028432343,0.0087118205,0.0018576761,0.004710306,0.0065578735,0.008871818,0.005615309,0.008877719,0.00294798,0.007236117,0.0042196894,0.0015660261,0.005279679,0.0022789678,0.17245589,0.00035575585,0.004857855,0.0022791754,0.004783808
26,0.0060295914,0.002347789,0.008951187,0.014898075,0.020673936,0.006818301,0.004205401,0.00040944706,0.004385665,0.005647488,0.0060025197,0.007860941,0.0052394806,0.012000764,0.0021361662,0.0046152333,0.0052998266,0.0013053059,0.009200687,0.0032395204,0.0012178919,0.004390777,0.009060942,0.0044343537,0.0004881951,0.010959288,0.010422973,0.00046562083,0.004228276,0.0022059442,0.009048792,0.012254162,0.005851006,0.006503538,0.004581743,0.025576381,0.018909827,0.17847185,0.0017896103,0.0048075295,0.0040262025,0.015326452,0.016659847
27,0.11378837,0.028270314,0.030709904,0.038061023,0.028621325,0.0027626688,0.0008626196,0.005782054,0.0062002596,0.0052938983,0.016198508,0.011049471,0.0034585667,0.00068518415,0.0019186154,0.0051900097,0.0025133467,0.0014291641,0.0054738596,0.004512733,0.01220981,0.0006653057,0.0005587791,0.017874874,0.007228697,0.0136159295,0.02499351,0.0046178973,0.0071080723,0.0018796705,0.007493217,0.0026787673,0.0150454985,0.018153671,0.0025599012,0.009564148,0.012374797,0.005529119,0.007846774,0.009522103,0.00202575,0.0035088756,0.013078447
28,0.020524792,0.0007407726,0.0024324057,0.0014236479,0.004472633,0.0058500823,0.0018638436,0.0045116576,0.0063953223,0.0052832398,0.00051496224,0.15320729,0.027893579,0.0128855985,0.017040355,0.00490589,0.00073977903,0.007278047,0.0021411318,0.015311295,0.0011054464,0.010927875,0.00086954364,0.011534112,0.012711471,0.018722357,0.001665974,0.007488517,0.024086572,0.012231777,0.011972661,0.0016039407,0.019623008,0.0022769738,0.009517745,0.0061822226,0.0008548398,0.00061685854,0.001903638,0.01605474,0.0017839348,0.018156344,0.0048611946
29,0.008488958,0.007645902,0.0034602932,0.013683691,0.004692738,0.0086750295,0.027671266,0.027867058,0.031083077,0.009293011,0.011878396,0.009173777,0.0003006404,0.01264029,0.001146894,0.0043687904,0.008917496,0.1648328,0.007478557,0.0023216456,0.00044644106,0.0009706444,0.00079506857,0.0046769576,0.0062300977,0.00064927025,0.003251771,0.002035897,0.010548193,0.0054067266,0.0069405986,0.004223234,0.0014657744,0.0011863805,0.0054351175,0.0042802505,0.007155517,0.0009540777,0.004386549,0.0010286632,0.0010646853,0.0047258004,0.0032962225
