Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
17,0.06318515,0.03561771,0.033050463,0.0045990674,0.014223894,0.013556008,0.029671134,0.003389163,0.006162649,0.03229622,0.011821521,0.012872053,0.008389375,0.005314188,0.009654092,0.0037045048,0.006011242,0.0020151027,0.006760317,0.010840931,0.010002207,0.008651262,0.001274833,0.016756449,0.02399201,0.02357377,0.025117354,0.01987959,0.0014817156,0.03927641,0.0017104262,0.0127754435,0.0035690016,0.0009189536,0.0005243444,0.002212551,0.004429068,0.003106784,0.004810697,0.005128474,0.03729091
18,0.029908884,0.028448531,0.0067262785,0.009653606,0.022071518,0.0028284553,0.003003573,0.0063231755,0.009817055,0.0032160692,0.0037276233,0.006498458,0.0061762147,0.0033368885,0.0044343076,0.019517578,0.009806709,0.017617308,0.029212076,0.01266361,0.0028203563,0.010568622,0.010474655,0.0021691055,0.0016266037,0.0014814595,0.033593737,0.009354092,0.008823559,0.004433902,0.0009780965,0.0076995622,0.011455646,0.0008716032,0.0010216594,0.013498341,0.016843611,0.0057647824,0.009265194,0.010923016,0.015334204
19,0.004356941,0.00085536623,0.012362469,0.013350161,0.010842719,0.010618145,0.011326209,0.0036229738,0.013291495,0.034778997,0.06736383,0.026072796,0.05115611,0.009328473,0.0042836694,0.0034788747,0.00953573,0.008546458,0.0028988225,0.0015525243,0.0015068366,0.0002337204,0.0014418449,0.00431159,0.00092456664,0.0012398238,0.0024012239,0.0060858885,0.0015497769,0.019745864,0.0010619396,0.002223205,0.007857222,0.0058703013,0.0042608264,0.0011286619,0.00149267,0.007089272,0.043679748,0.00647152,0.00037158863
20,0.020879673,0.0107069565,0.033132948,0.0022919825,0.050567348,0.046147928,0.055372752,0.023130057,0.06150487,0.018469548,0.004709915,0.0085172625,0.0087899435,0.008450284,0.010719513,0.007904826,0.0017471956,0.0059552304,0.0030255655,0.013318606,0.00053594884,0.0022809547,0.0079629645,0.0079606855,0.0035843686,0.009061079,0.0039939713,0.0074779163,0.0025458117,0.0042158803,0.0011639764,0.010030706,0.012110743,0.046633318,0.024883902,0.013012165,0.0007505801,0.011696819,0.020691065,0.027444359,0.010096987
21,0.0024337228,0.014868075,0.0077204816,0.02227629,0.0027415617,0.0007201464,0.0025252958,0.008622113,0.00444132,0.0018687679,0.011571964,0.0015089415,0.0052009486,0.0016719172,0.005751969,0.0022294368,0.0009143539,0.010088257,0.015593816,0.0026009989,0.0027706814,0.00021325653,0.001078875,0.0026993025,0.0042245034,0.003974774,0.00081558654,0.0020280993,0.002143073,0.0133743035,0.008659376,0.0046927403,0.0031156414,0.0124334935,0.010271862,0.008916179,0.005856893,0.010677172,0.009189694,0.004415361,0.0057596853
22,0.0019920445,0.00090200885,0.0019391933,0.0009977139,0.009565044,0.0014218297,0.00046529257,0.006870788,0.0067277155,0.0018579469,0.03231694,0.0033288044,0.00063312624,0.003611299,0.0010865417,0.007866632,0.01511281,0.011612255,0.012384828,0.014329415,0.007952003,0.0023272156,0.011173266,0.0029194793,0.0029232653,0.00033698816,0.019152526,0.005962206,0.01084118,0.012234178,0.0025088873,0.003372849,0.0056069326,0.012717546,0.020712284,0.017857684,0.011208365,0.015177993,0.0005988119,0.0020586115,0.007232686
23,0.00096301566,0.00067532586,0.0015362382,0.002321558,0.0016552325,0.00064819196,0.01038319,0.001774437,0.004410331,0.0065061646,0.004622997,0.00086633005,0.0020190869,0.0056411773,0.011326781,0.0027284543,0.0033741174,0.0029219268,0.006641236,0.0046824208,0.0010773311,0.002789022,0.019074185,0.004271802,0.012444434,0.007428766,0.003633853,0.0012809858,0.005496917,0.00032884648,0.0025539212,0.0019583,0.00027185096,0.0055869254,0.007616573,0.0044357833,0.0057013617,0.001099117,0.004531056,0.00074071274,0.009826496
24,0.0022712494,0.00067264814,0.0047858963,0.0061609577,0.002403855,0.002292116,0.0033099055,0.0010511826,0.0012810247,0.00795988,0.008083427,2.9157123e-05,0.004799306,0.0017156245,0.002394929,0.0037730085,0.00032617003,0.000275206,0.004055924,3.0410749e-05,0.00028002253,0.0018697707,0.0012137137,0.00082596386,0.007738962,0.022536509,0.0021568509,0.0012185206,0.001759033,0.002037207,0.0015884624,0.0035514662,0.00021844218,0.012262318,0.0014171832,0.0030497867,0.005897098,0.0014292201,0.0024288436,0.0032444382,0.004169653
25,0.009728132,0.014039034,0.013837637,0.0038964679,0.0039766547,0.0037250456,0.0033532595,0.005947289,0.008842802,0.00045527003,0.0024842331,0.005267361,0.00296069,0.0004733995,0.0020264136,0.0015657055,0.0019127105,0.00526022,0.0020380083,0.0073148976,0.012408797,0.002550606,0.0025366375,0.0106992675,0.013341684,0.019769888,0.0038049682,0.004252821,0.013230229,0.011270406,0.0034972215,0.006074379,0.012242664,0.0027969512,0.013266696,0.003867915,0.005013162,0.0018534088,0.0075242715,0.00032916904,0.0010344167
26,0.0023662155,0.014369585,0.0033501156,0.0010978786,0.00029205004,0.002484654,0.013015295,0.0011997308,0.010509839,0.025518656,0.013269741,0.0022419393,0.0048393784,0.0042434204,0.005540921,0.007524907,0.0025691497,0.0007109154,0.0006324446,0.0014264289,0.0031555765,0.0005622531,0.00366519,0.0031494098,0.0008550009,0.0067890966,0.00203022,0.0025812956,0.00018721164,0.007953151,0.0021071676,0.0005196164,0.00056493224,0.0007440762,0.0027556391,0.0022937774,0.002587577,0.007393268,0.0058581233,0.0029296717,0.001965238
27,0.001731788,0.05512966,0.0073504136,0.00052999693,0.011299529,0.012136325,0.0044315653,0.0026317104,0.0027080744,0.00046432816,0.0029710813,0.005748283,0.0010739878,0.008771505,0.0007800248,0.00035503847,0.00043847028,0.0035476228,0.0021488082,0.0054394305,0.0030598617,0.013009715,0.0126557145,0.0024766836,0.0053356504,0.0076350654,0.010732437,0.01682761,0.0051872735,0.008619536,0.0047553396,0.0019374902,0.00402083,0.00069758086,0.0025494162,0.001533343,0.0005286016,0.0029167482,0.002247721,7.1602546e-05,0.00046419626
28,0.0010968449,0.0013461902,0.0011253457,0.0051150015,0.005911692,0.0043564355,0.005353428,0.0043746177,0.010049317,0.0031559423,0.008244574,0.0010182258,0.0039239563,0.0019702003,0.0003734452,0.0017237277,0.00070177077,0.000889419,0.0058408785,0.0005154348,0.0026192747,0.0061095483,0.0033102736,0.005263067,0.0005242251,0.002266367,0.00027497573,0.0024923466,0.0059780516,0.0048221927,0.0037062457,0.002685491,0.005045861,0.013756704,0.010984847,0.008279898,0.0024131574,0.0034510053,0.0021262644,0.0053022737,0.003994955
29,0.0041772327,0.008640759,0.006178228,0.0105684195,0.00039885397,0.011353439,0.006349738,0.010979399,0.00751306,0.0009389175,0.0085797915,0.009313791,0.004080453,0.018248042,0.0012073371,0.0049090036,0.0050559146,0.0071458686,0.0019107366,0.00045422823,0.0050571533,0.0018718643,0.0009819644,0.0012446989,0.0028276886,0.0020212731,0.009463173,0.00051975605,0.0041555287,0.009663534,0.0034095086,0.00079634786,0.0026856246,0.0068717785,0.0038149932,0.0018891149,0.00013705426,0.0004265593,0.0083581535,0.0013885747,0.00424729
