Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.03126508,0.034343004,0.113296725,0.42087433,0.3508361,0.10055648,0.039077953,0.33466864,0.32944107,0.2879749,0.23737612,0.14912736,0.18647118,0.23504162,0.16085118,0.13554026,0.05240021,0.06074988,0.07078106,0.5612781,0.087031074,0.021375516,0.36314306,0.121305436,0.4493565,0.33281785,0.06516219,0.084163465,0.3415128,0.17247577,0.07406291,0.19118227,0.12450488,0.035468705,0.03058062,0.28711253,0.12994069,0.46196842,0.36628968,0.018136842,0.0005644228
1,0.0069541675,0.0061996514,0.30527708,0.37100437,0.1923882,0.08090643,0.068117425,0.3439744,0.005745446,0.17193495,0.0668054,0.4935047,0.031323504,0.1149771,0.40530947,0.031634677,0.07866345,0.08665395,0.29669854,0.030720066,0.001953228,0.12773655,0.28921327,0.1309228,0.3150127,0.07126428,0.031422798,0.023307249,0.009414174,0.017803738,0.23379378,0.1220125,0.013976621,0.04432483,0.09207291,0.004994464,0.025798216,0.05003091,0.10370345,0.35264787,0.0876159
2,0.025302365,0.027554743,0.20222126,0.21711092,0.01699421,0.043343715,0.046513528,0.1690237,0.1066652,0.1264033,0.23027185,0.040091075,0.14188603,0.14441454,0.05845034,0.02711157,0.11871694,0.04294022,0.059823357,0.07134133,0.04628371,0.026735848,0.14317271,0.033008385,0.12913133,0.024420101,0.042365886,0.30181843,0.019729692,0.15538114,0.010099913,0.03379157,0.13247472,0.05815842,0.014525749,0.08090622,0.031808965,0.1889444,0.086517796,0.24126108,0.0004653612
3,0.10723573,0.14223912,0.044914402,0.010784505,0.08600829,0.023968982,0.010734126,0.020900398,0.04592755,0.03127482,0.008648544,0.06196185,0.020006891,0.082953915,0.015356031,0.015160805,0.050074615,0.09401333,0.021230385,0.0031897766,0.011639072,0.009956299,0.036924932,0.013341827,0.08617263,0.043278523,0.012890149,0.26381028,0.018649291,0.013627797,0.036157355,0.0018729459,0.0296261,0.056767754,0.18538228,0.10181258,0.046621256,0.032802723,0.31871006,0.010279572,0.023543905
4,0.023632037,0.028270226,0.0164264,0.0083096605,0.1284099,0.066264555,0.08506809,0.14017148,0.16664377,0.07483896,0.09619074,0.054351613,0.3125624,0.07375149,0.013269974,0.028446367,0.048957177,0.022381531,0.007681679,0.008732101,0.011291563,0.015310756,0.04219935,0.0996577,0.036263447,0.00921228,0.03277516,0.018370263,0.035441454,0.052071992,0.028401718,0.021399837,0.010734796,0.0032318223,0.030169968,0.066160195,0.02076978,0.12441507,0.018803734,0.05497449,0.10048955
5,0.020220887,0.015073534,0.022821663,0.0134912385,0.0083393045,0.02488505,0.23407142,0.00079381897,0.013548665,0.05053863,0.07487926,0.028711718,0.03155372,0.045415584,0.10753295,0.004358813,0.18103099,0.031722907,0.011030654,0.009922059,0.002738805,0.01081384,0.019446522,0.0065571037,0.010314446,0.028912956,0.13556802,0.037656248,0.021790262,0.06971708,0.06515476,0.049683176,0.095844306,0.019933771,0.00835151,0.016354613,0.08737227,0.038034085,0.057249058,0.0804005,0.0035622036
6,0.016011734,0.01090478,0.023143476,0.021125223,0.004968482,0.005920018,0.021771733,0.024816958,0.030330364,0.005762323,0.0011929738,0.008256163,0.016365014,0.06375327,0.052132882,0.035229906,0.010805566,0.019457262,0.012646914,0.04461626,0.1663037,0.01645688,0.12116714,0.005119428,0.026809432,0.19445592,0.034824178,0.13334386,0.080199726,0.028152324,0.0044664936,0.005111863,0.0054324493,0.00912536,0.12553,0.029275311,0.00095571246,0.0283579,0.039592914,0.05548849,0.047714807
7,0.026711188,0.013301788,0.0431405,0.027012601,0.027724326,0.011202371,0.009811771,0.009884462,0.05150079,0.024610411,0.0035576802,0.014007589,0.010395377,0.013124972,0.010871293,0.012704721,0.014469986,0.004369311,0.013969637,0.016113905,0.024068719,0.016091798,0.04195143,0.062432278,0.014917564,0.04606696,0.11945968,0.08163746,0.0746382,0.10669501,0.09214404,0.025579814,0.024881788,0.0767906,0.011811864,0.09853018,0.0335683,0.15482073,0.034103654,0.088784575,0.00012961673
8,0.011925686,0.0052653984,0.013764886,0.0035931927,0.0053587873,0.04720038,0.042517718,0.039707836,0.036317345,0.020164143,0.054830536,0.013756944,0.02481032,0.07104969,0.008337049,0.026056588,0.0137631,0.1083513,0.0767509,0.037338436,0.024819633,0.00391812,0.0054360842,0.031907987,0.028125346,0.0352139,0.025166424,0.031004623,0.035927366,0.021806063,0.028702002,0.024530029,0.009505797,0.07225606,0.033233657,0.11262764,0.071950786,0.07601107,0.016600287,0.015235826,0.06347281
9,0.052428447,0.05165669,0.083231136,0.031118575,0.004686928,0.008180443,0.036488697,0.18824455,0.041962747,0.052249227,0.020214457,0.0036836045,0.02859607,0.065169066,0.052821476,0.04044931,0.016971195,0.021685643,0.035667945,0.100911096,0.088686936,0.0684946,0.06266087,0.01616219,0.0069961376,0.051720858,0.043490335,0.041909974,0.002798831,0.004111085,0.014599641,0.07467437,0.10339127,0.06519108,0.017713973,0.005044747,0.047003463,0.09374802,0.06794439,0.044874266,0.068208195
