Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.008585253,0.022636332,0.039327994,0.08822021,0.040987622,0.0016176079,0.015588721,0.04860027,0.1281297,0.017511744,0.023518445,0.03659323,0.065814614,0.054121085,0.10606529,0.05393334,0.035426155,0.006726406,0.018787006,0.039909236,0.035413917,0.026660109,0.0056168577,0.0057506394,0.015759366,0.02356908,0.014772751,0.0064463653,0.015351448,0.01667168,0.015690876,0.0044665076,0.083577156,0.017323598,0.023253148,0.009186306,0.0675898,0.18068114,0.08142342,0.014162315
11,0.023211645,0.020628672,0.050210513,0.032298326,0.030029535,0.010555515,0.017096773,0.040589057,0.015143242,0.043250874,0.12091014,0.0052633826,0.011881536,0.0040333495,0.05752735,0.055720575,0.00838401,0.03952506,0.023307636,0.061420694,0.06572024,0.041677803,0.015212934,0.01490165,0.02368068,0.0033230875,0.013468917,0.0075707757,0.008623911,0.032247387,0.0031103992,0.029195331,0.0046027075,0.007987948,0.04753556,0.05705881,0.011000273,0.016890364,0.009608356,0.02303254
12,0.002833468,0.015457891,0.027297873,0.013460865,0.020383341,0.012023876,0.0033005266,0.0030793296,0.015298426,0.015606724,0.0031291214,0.09221895,0.048358306,0.013921335,0.04855632,0.014901515,0.004510822,0.03547961,0.017215345,0.04345786,0.041072667,0.01666126,0.025804069,0.024541717,0.026150461,0.043443266,0.019892946,0.028242685,0.004544518,0.002476736,0.008148119,0.009712569,0.004230352,0.013007628,0.0061933133,0.0031136842,0.01496133,0.052492674,0.0067053395,0.0071469033
13,0.001151497,0.017201837,0.010445035,0.005910181,0.004806237,0.0033763815,0.0072065964,0.005890042,0.027864464,0.0063679414,0.0255172,0.0049801925,0.0060217353,0.0060606385,0.013155249,0.018764582,0.0077817305,0.008607373,0.053917587,0.07851631,0.023830676,0.055883877,0.039402638,0.01484196,0.029462226,0.0244415,0.009002384,0.007746881,0.032567576,0.0740849,0.04532233,0.11272549,0.050424773,0.021298522,0.015575781,0.06226572,0.07412614,0.07216182,0.10250357,0.018455597
14,0.010106082,0.0020427597,0.0071607498,0.016861448,0.009109914,0.052054815,0.007645369,0.0020791162,0.0053956904,0.030676475,0.0073922,0.013395799,0.020034652,0.014179198,0.008185851,0.0069589233,0.016488478,0.022452524,0.0033079893,0.013171686,0.008267807,0.0068884064,0.008998041,0.00974989,0.0170473,0.011703433,0.018574998,0.014755296,0.009503066,0.014736317,0.032510065,0.015748726,0.02798114,0.0024542501,0.007767274,0.008715524,0.011422129,0.011650413,0.0075902715,0.034489766
15,0.008419822,0.014218648,0.0027982704,0.032797273,0.004249183,0.0018364063,0.015244312,0.0037807315,0.03576773,0.023653908,0.006692215,0.015106128,0.010787623,0.03307703,0.010688156,0.013320262,0.015766395,0.020406751,0.023872513,0.0027043,0.0012175197,0.0023697158,0.029668283,0.007900963,0.0088941455,0.0117014665,0.0029504024,0.014618125,0.010951946,0.0073302058,0.00056406856,0.005032883,0.016356377,0.0012158015,0.0063505224,0.004742085,0.0062076757,0.024198797,0.0023021335,0.0053188023
16,0.010064082,0.025613599,0.016409695,0.009822229,0.0030170092,0.0007848429,0.04821969,0.026791975,0.054078232,0.07393734,0.020523444,0.012808943,0.0021686952,0.038963553,0.013027757,0.013499705,0.019276429,0.011011584,0.0037356813,0.012854794,0.009780975,0.025492296,0.029104324,0.0024586888,0.008715048,0.0364081,0.00860331,0.002250276,0.0017788337,0.005463708,0.0022089805,0.0034691927,0.0051629394,0.0010884991,0.0033462723,0.0024601482,0.004106191,0.0071252463,0.0070923707,0.003455918
17,0.028732147,0.00043813908,0.0015288555,0.014637701,0.0050798836,0.00013459746,0.005161999,0.0018180213,0.005617455,0.0060949954,0.0036902595,0.0028052018,0.005591255,0.0070158,0.0020741618,0.0018040021,0.007821761,0.005581797,0.0004911558,0.0013311909,0.0025920628,0.0012298406,0.0020356718,0.0050812913,0.008238929,0.0067146113,0.015944336,0.004495924,0.015372156,0.007664084,0.022941574,0.010653711,0.02390049,0.008678867,0.0006568922,0.005151242,0.00859092,0.008232439,0.0018407733,0.0028488194
18,0.0057358686,0.016270999,0.012578985,0.0040007834,0.007365234,0.0066905404,0.06679424,0.011826964,0.028884666,0.024996402,0.003887455,0.012383636,0.010873077,0.013379068,0.013094457,0.008633365,0.00880215,0.01622392,0.004505868,0.00029312115,0.00265719,0.0049756793,0.0013693682,0.013041238,0.0016347993,0.0031336872,0.0017532011,0.0010463654,0.0015821568,0.0045644282,0.004538006,0.00095521606,0.005123025,0.0060998024,0.00442671,0.0031177416,0.007467317,0.0062352708,0.001703534,0.00032297324
19,0.003907688,0.0041612387,0.0058935746,0.0010410124,0.0002836704,0.013728961,0.010089108,0.003967632,0.00442181,0.00093928946,0.019462593,0.004778447,0.015995122,0.0006653379,0.0023571034,0.0022252102,0.0028819763,0.0009155572,0.0048450255,0.004331023,0.005757102,0.0023219138,0.0037751328,0.009987996,0.0047183423,0.02281247,0.029854942,0.016968254,0.0056023654,0.0003287465,0.0008367413,0.011341153,0.0067003025,0.013702584,0.030683978,0.008047223,0.0053304527,0.00511001,0.0047988044,0.017095994
20,0.004098438,0.0020598795,0.014617345,0.13075893,0.030036684,0.038766883,0.011094055,0.0016434283,0.0024676477,0.008711905,0.021136077,0.020640645,0.029825535,0.009715847,0.0056365444,0.0044150474,0.00422376,0.024333067,0.026335891,0.02499076,0.036945034,0.006791685,0.0008600638,0.020531334,0.007938887,0.018625012,0.023300951,0.017591402,0.0062398463,0.00023809499,0.008385159,0.024986995,0.026970109,0.006789028,0.014571476,0.020110443,0.0007766328,0.0051064007,0.029084193,0.0529252
21,0.004043908,0.0015210824,0.0026899448,0.019676322,0.022332799,0.0076874,0.012642972,0.0022230614,0.0055967956,0.013186329,0.0040071327,0.0018029804,0.009677663,0.0014794243,0.0066816923,0.0022943914,0.006172846,0.0070373984,0.0040268763,0.00360183,0.0019347792,0.009017487,0.006343875,0.0053799106,0.000825467,0.018887699,0.0033435633,0.0057695224,0.0071663707,0.009009553,0.0041365414,0.0071067526,0.01203205,0.0014474031,0.0007536443,0.0038093105,0.004266249,0.028926186,0.0057603912,0.004561021
22,0.0013312451,0.0019193083,0.009839378,0.00288948,0.0061674016,0.006041225,0.020575132,0.00458559,0.013935377,0.017860679,0.01784258,0.0072595733,0.0019695186,0.0040135426,0.0021378393,0.0019304228,0.00015207478,0.00040494703,0.0010893638,0.0036757707,0.0048666107,0.0054407846,0.0069651306,0.0014310123,0.0027290415,0.0027905472,0.0071980385,0.0056750267,0.007258458,0.0020151692,0.012105981,0.0046003833,0.0025297536,0.0037272605,0.003188569,0.0018864434,0.0006679289,0.004799057,0.0020414006,0.013522153
23,0.0009092778,0.0017299808,0.0010808646,0.013180764,0.008748757,0.011096479,0.00330368,0.001369928,0.0064632506,0.009705188,0.008954588,0.014784062,0.007950008,0.0013280003,0.0035311603,0.0040971944,0.0035377082,0.014290766,0.004799917,0.0005810282,0.00081152463,0.001432248,0.013891555,0.005979692,0.0070294393,0.021432415,0.015056577,0.0055880854,0.010569711,0.017616374,0.009432659,0.010935616,0.004298145,0.002374095,0.0018670512,0.00018488997,0.006897444,0.0044196397,0.007968208,0.0013486337
24,0.0041652257,0.008178794,0.0074889204,0.006414025,0.0020750908,0.017809354,0.020977085,0.005201196,0.014264903,0.0008749249,0.0031377152,0.002645264,0.0010538714,0.00063504215,0.000975915,0.0012561585,0.0018731995,0.0009997513,0.0019696332,0.0072988886,0.0033740706,0.0003448647,0.002611405,0.0065285265,0.0043344693,0.003237425,0.004045858,0.009296277,0.0026570586,0.0042276364,0.0020169264,0.00020957414,0.0079150805,0.00064433244,0.0052855704,0.0063436273,0.0024408298,0.0008505299,0.0018176201,0.0028883372
25,0.0039245314,0.004583449,0.0039417404,0.0004188466,0.002295704,0.0007727053,0.014285988,0.0007891513,0.0032321382,0.0057474636,0.005241594,0.0075408146,0.0062353434,0.0017606415,0.00088658597,0.049587637,0.011959361,0.01113596,0.0010047787,0.0023931365,0.004795227,0.0060727857,0.0022089416,0.0020318336,0.0046510906,0.004367226,0.0058369874,0.0016137355,0.0007436599,0.01643273,0.0015201946,0.003919462,0.0006361786,0.0021726112,0.008918237,0.007825511,0.0023530107,0.009446707,0.011222478,0.0034832906
26,0.0026361132,0.0010487299,0.0024175185,0.0010973959,0.00216118,0.0040464294,0.0016777688,0.0057336106,0.00030355784,0.0009366103,0.001662056,0.001597849,0.0035291847,0.0011528443,0.008407669,0.0002534967,0.004200294,0.0020611065,0.0006120781,0.0014583459,0.0007116144,0.0009948629,0.0012777,0.0037362422,0.0033768546,0.004319593,0.00031965115,0.0023660227,0.00031028676,0.0031478717,0.0072249416,0.004659234,0.0009263139,0.0036498108,0.0003619652,0.004094785,0.0029854837,0.0024632278,0.019712912,0.0018250707
27,0.0032959706,0.014770564,0.002236305,0.002457783,0.004492263,0.002526374,0.005126559,0.003987889,0.011226431,0.00937395,0.0064969053,0.00808182,0.004628279,0.002012324,0.0038695035,0.0018408559,0.0113165155,0.0034007016,0.0024356083,0.0032864464,0.0009482132,0.0065606646,0.018036354,0.001115161,0.0006590177,0.012066946,0.008813563,0.00965045,0.0053198575,0.0024517009,0.0054761725,0.0045245765,0.010984574,0.0018452096,0.0034868729,0.0030727242,0.004224359,0.00014254099,0.004518822,0.009019564
28,0.0034104767,0.008983182,0.005826059,0.0017906142,0.0019465366,0.014789386,0.006283528,0.0030092972,0.0028280346,0.014312848,0.0028211842,0.0009567517,0.013297341,0.0045390865,0.0052055456,0.0032529377,0.013047209,0.027731981,0.028949637,0.006266278,0.005129109,0.01802174,0.013886718,0.022104932,0.013390301,0.011313353,0.005365985,0.0018469435,0.0019964513,0.019380428,0.0006638691,0.0011040274,0.0068040015,0.0026987586,0.00052643346,0.006208225,8.2354774e-05,0.0012870774,0.017944645,0.0007617698
29,0.0010276386,0.000546127,0.000558167,0.002771075,0.0037173608,0.0076011373,0.0014865883,0.00021768414,0.0018065572,0.0031770885,0.00052550517,0.0024064432,0.0011520814,0.0028981646,0.002030382,0.011162,0.0069881813,0.0012748672,0.00072360056,0.004497636,0.002769194,0.005411147,0.0067069465,0.008501812,0.0035340448,0.00059471244,0.004743906,0.0044614337,0.0046851886,0.022436066,0.00078329304,0.00048330618,0.00030682745,8.751992e-05,0.0013204124,0.015088045,0.0045737373,0.0021151314,0.0019194984,0.021780433
