Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.02832942,0.011240251,0.015340069,0.004923231,0.012780618,0.011091735,0.07850067,0.014591779,0.05572674,0.012771513,0.004350743,0.013888562,0.0155495,0.04337979,0.07281603,0.046664655,0.011645332,0.03464829,0.00923248,0.05700346,0.018935975,0.016565707,0.00078734045,0.025566787,0.009553681,0.010303498,0.014566865,0.010024412,0.11688593,0.060030177,0.06405546,0.0776312,0.008811241,0.016137812,0.07561552,0.03624209,0.021448005,0.008421271,0.022404186,0.00436426
11,0.023956329,0.017276196,0.02602179,0.016736457,0.080565974,0.025350984,0.016469933,0.009909277,0.010898741,0.0070303706,0.007771012,0.007132409,0.059515186,0.04116829,0.033491,0.0072018537,0.040302176,0.061491713,0.05216462,0.03773868,0.036249816,0.01683854,0.007186433,0.08410156,0.0058891503,0.008273427,0.025031751,0.044258285,0.034402683,0.024893966,0.010853292,0.08673847,0.0049082334,0.05552319,0.05059073,0.02491722,0.03677322,0.011026233,0.005574758,0.0017639209
12,0.041650392,0.00509687,0.01853463,0.014639415,0.0060153776,0.00037616378,0.015810147,0.0053299237,0.010261979,0.025635414,0.04651326,0.019498816,0.015618558,0.030962,0.0047055506,0.0055125775,0.011518471,0.046258554,0.15834458,0.06581013,0.117144786,0.1230835,0.014605404,0.008685142,0.08017299,0.1156198,0.05902624,0.1023806,0.012229614,0.008856369,0.016010664,0.032039758,0.012366429,0.01222676,0.0369124,0.04990812,0.017642695,0.0031701308,0.0023894995,0.0024263284
13,0.012425475,0.0068801865,0.008048194,0.018164195,0.009455109,0.031032115,0.0070748306,0.021550015,0.007062254,0.007886047,0.004861083,0.01275656,0.03067882,0.008402638,0.0022798774,0.04367683,0.013174769,0.05689051,0.0022199755,0.023323946,0.014961506,0.03470817,0.0062881378,0.02152515,0.0059212735,0.0056600166,0.014786075,0.011589315,0.05451458,0.0012554612,0.0042012427,0.0069416845,0.0012529427,0.009054854,0.017434247,0.027037825,0.029943835,0.025248453,0.0035912187,0.05378391
14,0.10598275,0.06566912,0.03675322,0.0052476474,0.012182478,0.021983866,0.036318395,0.010708242,0.00068502256,0.0019562226,0.0021742221,0.095940895,0.0118720755,0.018404784,0.039892077,0.0013019168,0.0059919935,0.0081271995,0.008292725,0.016254513,0.0023823038,0.011630001,0.0054180156,0.061945807,0.015403503,0.012899857,0.06153162,0.010358231,0.016436309,0.036604274,0.0030012056,0.008462419,0.00190133,0.013669241,0.0007623122,0.010577852,0.015324625,0.010506202,0.0059969253,0.0028325457
15,0.0049909903,0.0021168573,0.022998875,0.0077040466,0.04055422,0.029223863,0.05426894,0.0061766524,0.0030919022,0.03304903,0.040875897,0.035631403,0.016887508,0.012925622,0.002651521,0.02316853,0.013373453,0.17155741,0.06287849,0.0192839,0.112098195,0.03635884,0.023943402,0.03357706,0.053319767,0.035664633,0.015466033,0.06462873,0.03948114,0.0014519084,0.02124055,0.010669714,0.009416205,0.0021634034,0.0043999758,0.009220403,0.0035310204,0.003277044,0.018431736,0.0058250874
16,0.006441338,0.005269286,0.0044602235,0.01388765,0.003454346,0.026670681,0.0077526304,0.026943782,0.004230909,0.004309116,0.004754721,0.0048938836,0.0039127544,0.026716607,0.016997207,0.03160023,0.01789364,0.022786126,0.029224358,0.007989232,0.028992742,0.046488382,0.073824555,0.15327826,0.016570468,0.009218554,0.0255403,0.053483028,0.026757794,0.022586375,0.014450566,0.012676507,0.047976073,0.026188575,0.07983889,0.04239797,0.017219067,0.0011308261,0.0015667183,0.0028312088
17,0.010373528,0.0366669,0.02035549,0.002200166,0.0037282864,0.004036753,0.05073039,0.027761256,0.010560162,0.009022545,0.008003893,0.017649185,0.00424184,0.010351805,0.017915288,0.0025533913,0.0041558566,0.004077294,0.013520085,0.00039007247,0.004008874,0.0023333202,0.005571494,0.008962356,0.029137053,0.008936047,0.048204117,0.0063842824,0.01522902,0.03393226,0.0026352163,0.00980679,0.013822279,0.009409051,0.0030407896,0.003593233,0.0064566853,0.01106868,0.0071882512,0.0026246393
18,0.010125921,0.004326852,0.00364791,0.030568924,0.0110261105,0.006394846,0.010324049,0.02129943,0.006613286,0.0030801857,0.017338425,0.015692368,0.006729793,0.0065440657,0.0019862284,0.00067871466,0.018287253,0.010198262,0.0029802055,0.0076767527,0.011703957,0.02440847,0.0057864543,0.003984903,0.0044659907,0.017134197,0.015351421,0.00027027028,0.0011274319,0.011072831,0.0028292036,0.0032502683,0.036507275,0.010843007,0.008318469,0.0069696424,0.020478094,0.012731233,0.002653513,0.008526495
19,0.0033664764,0.001639572,0.014836028,0.011010457,0.0013870087,0.0011966771,0.011429632,0.009461677,0.00068376516,0.025273692,0.002044134,0.0052658655,0.0050347103,0.013825662,0.004221001,0.018221943,0.0007151202,0.0025489915,0.002429034,0.009893627,0.00082093815,0.03231771,0.0090452125,0.00465321,0.002229772,0.0084348675,0.002377845,0.009629609,0.003837195,0.0052907295,0.0017355115,0.01808603,0.010746315,0.03408234,0.02434615,0.0051615527,0.00509742,0.0012170624,0.0010913088,0.00035490966
20,0.0070907488,0.0023132423,0.0070822206,0.0002597162,0.009551267,0.0009546346,0.0034852193,0.0063275555,0.0065541817,0.005261445,0.0011896507,0.0032984365,0.0020067513,0.013800939,0.0023392073,0.003589436,0.00022151697,0.010962896,0.0044509554,0.010630059,0.019658407,0.0072210645,0.006650337,0.0006303701,0.009042978,0.006114212,0.003516174,0.008034226,0.007533925,0.0021513868,0.0054862616,0.029653564,0.018470258,0.0005462003,0.009917355,0.025161944,0.016126253,0.018519698,0.0064665657,0.0034950187
21,0.0013325645,0.0019745189,0.018180657,0.012201399,0.0051802467,0.006541992,0.0062335357,0.013207747,0.007974651,0.000879651,0.0200344,0.002504708,0.007625527,0.017911905,0.0058886698,0.008095005,0.009693155,0.005923375,0.0042301733,0.008990391,0.02596215,0.004223235,0.010755628,0.0014975842,0.005371085,0.0011112817,0.0014465373,0.0018827872,0.009073339,0.0006923468,0.015439972,0.0063893204,0.0039348663,0.0049304916,0.0022825664,0.0010187527,0.0048568817,0.001006575,0.019067468,0.0066577513
22,0.0023968804,0.010464286,0.009042101,0.004588102,0.00021441837,0.00455457,0.0028296248,0.026151843,0.019201022,0.001864371,0.007222973,0.034650624,0.0019371473,0.005940122,0.0046032495,0.0014855666,0.008089395,0.009612672,0.0010289077,0.0024279403,0.009779993,0.0049693957,0.0021077958,0.0004635467,0.008944364,0.0149379205,0.010384372,0.0018983347,0.0019237217,0.00757145,0.008625204,0.0047743623,0.008909422,0.0089528905,0.055435166,0.009437898,0.011968657,0.0081442855,0.007675859,0.011724576
23,0.0037348177,0.0071579227,0.0025712966,0.00057373225,0.002034062,0.0050584506,0.014402778,0.008522211,0.0018482073,0.022378994,0.0018938419,0.0058328724,0.0011814786,0.0029759337,0.00740877,0.01336258,0.0021658945,0.014709655,0.003377799,0.0068955794,0.0018780719,0.0010114579,0.006396229,0.019989813,0.01679615,0.013262211,0.020561893,0.016894985,0.020186037,0.022852633,0.009050018,0.004283756,0.0013334984,0.009341472,0.009157113,0.0031343875,0.0079524135,0.0048179957,0.001140025,0.019204527
24,0.026365254,0.001102312,0.0029979383,0.0005929625,0.013102705,0.0038312194,0.007629391,0.017874705,0.010272905,0.0065145516,0.010578998,0.0041455072,0.003005534,0.0006648385,0.0041400967,0.008890425,0.0018165974,0.001989312,0.0028246846,0.0056931116,0.018059963,0.0015296969,0.0024276497,0.010964509,0.0042077894,0.0014550022,0.007719104,0.009955641,0.0023193718,0.0011498898,0.014072213,0.005034805,0.011640536,0.008963099,0.0008458041,0.0005326646,0.021132266,0.032077037,0.0053377077,0.00092191674
25,0.0029639043,0.009919707,0.016060641,0.019577904,0.009958867,0.01144618,0.00040328866,0.018716492,0.0327425,0.051463023,0.057661634,0.02864984,0.034905136,0.012912377,0.00084666035,0.010073317,0.025916524,0.02371037,0.021167226,0.0075915083,0.004707017,0.0049514426,0.0042519234,0.011132155,0.009140864,0.0030330638,0.0014033152,0.004339155,0.0023414937,0.0035724768,0.004908559,0.0050985077,0.0017014759,0.0020586867,0.009763397,0.0038078995,0.0041883006,0.011260443,0.007219049,0.0043986295
26,0.002153804,0.0035176668,0.00248779,0.00043833157,0.0070094205,0.0027037126,0.01604302,0.0009903526,0.00076170306,0.0018463386,0.0014359831,0.0031531109,0.008609951,0.002155909,0.0034350306,0.0016140208,0.002858425,0.0024765013,0.0054344004,0.00097504247,0.000885962,0.009566393,0.002244519,0.0010217323,0.0014423935,0.0016392702,0.001598348,0.0016297303,0.0011214872,0.00028059573,0.0016973584,0.00026474078,0.0008535735,0.0047003534,0.008596213,0.00013782005,0.00272255,0.002190166,0.0021164478,0.0041870116
27,0.0010645953,0.0014518399,0.002895635,0.00541824,0.005769563,0.0040335534,0.008991258,0.0015542139,0.00096013356,0.0018094832,0.012963288,0.00750505,0.0050385064,0.0050726873,0.007361207,0.0007124376,0.0003027947,0.00069174205,0.00042146724,0.014471965,0.009572426,0.004006736,0.00044822015,0.006429962,0.0060847863,0.00048028986,0.00537233,0.0011734898,0.0057015037,0.017418772,0.0024146545,0.008104717,0.00053541147,0.003675291,0.012391466,0.010216262,0.0013794258,0.0006562364,0.006872461,0.0028698454
28,0.0024212825,0.00070094294,0.006736185,0.004789583,0.0038611104,0.0015142644,0.00028873121,0.0008516594,0.0036720317,0.0054282006,0.0065815784,0.003057423,0.0011608563,0.009792594,0.0016954865,0.010262021,0.00034721283,0.0013083281,0.0076969424,0.01604088,0.0077820057,0.004541976,0.001676832,0.0062885075,0.0048330156,0.0037176053,0.0013084145,0.016407788,0.006572569,0.0063941423,0.010327164,0.008028656,0.007938389,0.0025657853,0.00028935028,0.0020097992,0.0063805794,0.0048421,0.00289505,0.0065772
29,0.0061004516,0.017758992,0.004480238,0.009359477,0.0032732375,0.0008093504,0.008253267,0.009280198,0.004060759,0.0024380514,0.0026981237,0.013664388,0.0063399146,0.007184685,0.011173745,0.006131367,6.362365e-05,0.006056814,0.013620738,0.014865559,0.015302643,0.007253607,0.008426374,0.0032480871,0.00081099884,0.010863936,0.00895476,0.0036227938,0.0087001575,0.009102389,0.0028580837,0.006943945,0.011275633,0.003188237,0.0029248695,0.0152495615,0.012170754,0.007822912,0.007074981,0.007257495
