Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
10,0.21895403,0.04206548,0.030947836,0.033298116,0.05060214,0.002345433,0.022732891,0.050920993,0.05306145,0.02443967,0.014140756,0.022308318,0.0402264,0.10250268,0.028816298,0.06933573,0.017754337,0.02058597,0.014255353,0.036164276,0.0036040386,0.016127223,0.0056510186,0.043673553,0.010130788,0.005074661,0.0042264704,0.0015750388,0.012968585,0.01314326,0.018029526,0.008425782,0.009188141,0.009636002,0.0070875236,0.01226863,0.013955188,0.012632474,0.03489574,0.051603466,0.027278332
11,0.020065242,0.1524768,0.030713594,0.05147478,0.03867534,0.11253957,0.05126372,0.029476032,0.0064054355,0.03740246,0.15555516,0.10054374,0.112973586,0.08510554,0.018468441,0.022442933,0.002435376,0.018007832,0.022345634,0.04958788,0.0005898749,0.004910741,0.01560412,0.02920661,0.012852254,0.002285061,0.014661321,0.00807122,0.0019166444,0.002880754,0.00625647,0.02248108,0.03169211,0.007658765,0.022879446,0.00420387,0.012298878,0.026549831,0.01388576,0.059817925,0.035224292
12,0.008496333,0.0029303562,0.005654969,0.042725883,0.033545382,0.01235736,0.0075377724,0.004111445,0.023847004,0.012716414,0.010641191,0.03722199,0.0073134843,0.022175498,0.13797279,0.035338804,0.06611678,0.07691418,0.048418008,0.07824257,0.025799647,0.060155906,0.029615624,0.020694667,0.039807446,0.037177984,0.008668608,0.024725093,0.018431194,0.033008695,0.025614252,0.011760062,0.039882824,0.004422241,0.025873002,0.057950675,0.042267665,0.014963429,0.016509952,0.0066780746,0.0018995418
13,0.08319308,0.047688514,0.009198905,0.005149542,0.003625425,0.038723752,0.028377552,0.0036484043,0.010618854,0.010328128,0.03498991,0.010613906,0.0039491532,0.000535142,0.012775097,0.018378606,0.0035032262,0.0011301355,0.031425416,0.006185403,0.016887799,0.0074515687,0.009756867,0.0064991377,0.015884388,0.008402087,0.044886164,0.08747921,0.0028141732,0.034168348,0.017580478,0.0726651,0.089038506,0.031329095,0.0138690565,0.014806738,0.039331052,0.038924094,0.080062166,0.024061166,0.045584247
14,0.027721884,0.0021850425,0.054653116,0.06996277,0.025394594,0.049770966,0.028538147,0.0051663658,0.014538351,0.0024278825,0.0076256813,0.022909818,0.012220455,0.0082913935,0.004968066,0.006506146,0.032826144,0.036899008,0.020507336,0.0077559394,0.029570742,0.010476953,0.043527797,0.033776328,0.053896002,0.1087121,0.019521445,0.005872471,0.0092999255,0.011610341,0.021408036,0.007731364,0.015904808,0.025875742,0.002361142,0.021707617,0.007046878,0.0037030338,0.008788765,0.05757141,0.06258317
15,0.08921893,0.033979032,0.010600975,0.01185639,0.020583598,0.050727002,0.052880403,0.044293035,0.0058966964,0.00022605102,0.033309907,0.0057388246,0.036270157,0.0092868805,0.015761778,0.015275576,0.018836413,0.024339572,0.026060484,0.016077202,0.010802164,0.0063426304,0.03527578,0.028040424,0.027255528,0.080440514,0.01691015,0.012849261,0.01121974,0.020435542,0.023672018,0.017647786,0.0116906455,0.0065043056,0.021653118,0.019279804,0.025556844,0.037402954,0.010707032,0.013385568,0.016759025
16,0.041084953,0.01168325,0.012810212,0.020373005,0.0038395731,0.013425468,0.016490854,0.008070163,0.04288999,0.008840362,0.015784975,0.040947292,0.039175354,0.06988517,0.040644683,0.0550208,0.004367203,0.0038557728,0.03815472,0.046177417,0.031178348,0.041252542,0.039453536,0.0032842732,0.0013526398,0.024417434,0.048041187,0.016668785,0.13180494,0.029884577,0.022724649,0.0025182571,0.020579379,0.013568357,0.014128,0.06642237,0.045110386,0.013440777,0.00489419,0.011011997,0.0038202936
17,0.023945302,0.026869077,0.003350287,0.011162741,0.008406267,0.006465107,0.0050870087,0.013827521,0.0032028884,0.0046987217,0.019842526,0.010199706,0.008632997,0.0063205874,0.006978645,0.015440417,0.008556428,0.0133192,0.011113579,0.0015710305,0.0029299294,0.0064890785,0.014031224,0.0080727935,0.005302609,0.014464395,0.03098896,0.024829974,0.025381174,0.0077132927,0.0026130115,0.010141851,0.041827623,0.011284556,0.01711869,0.011723529,0.007680795,0.012215013,0.03238728,0.0035479502,0.023645543
18,0.0016182279,0.007879382,0.013068893,0.01708413,0.009533594,0.010023586,0.021963166,0.08253299,0.013719356,0.01199622,0.008542786,0.098820075,0.03895468,0.009366507,0.0076658074,0.011596676,0.03219687,0.016294591,0.015329456,0.008971655,0.030920645,0.0088009015,0.017863326,0.0034186007,0.032319676,0.02588204,0.023583885,0.04546314,0.059291728,0.014724502,0.045175426,0.016654776,0.0076059024,0.009123231,0.0025022335,0.002926454,0.006430969,0.012075761,0.03874197,0.0069451216,0.015465532
19,0.0030519331,0.019931331,0.023253277,0.0103680985,0.012227478,0.004995468,0.010415156,0.011180381,0.05594285,0.006119855,0.008687104,0.011444999,0.005454578,0.005263665,0.004042481,0.0018546963,0.0064606965,0.007973586,0.0056902957,0.015429715,0.043938816,0.002402321,0.010334983,0.01087705,0.012943997,0.0024073743,0.037925333,0.038855787,0.037442677,0.04142303,0.0056274594,0.015424277,0.005119276,0.015591233,0.05444211,0.04382398,0.05257541,0.00979937,0.0018152682,0.0032391162,0.0074473317
20,0.014221741,0.0022443347,0.0048726625,0.005141974,0.00080582476,0.0070634233,0.03050955,0.0020741834,0.0110176755,0.013486196,0.0041987426,0.029615521,0.06825988,0.020099938,0.007983141,0.017930515,0.0018861091,0.007936493,0.009578927,0.028752973,0.0167333,0.04376265,0.020089835,0.037533518,0.008962624,0.0030085435,0.02745988,0.005557354,0.0074827103,0.009540403,0.002202382,0.0012533809,0.004684245,0.0019361428,0.00235201,0.010370715,0.015565712,0.004418498,0.0061216406,0.013086325,0.008130759
21,0.007622622,0.013956714,0.0016348176,0.0033064233,0.0017497097,0.0014070919,0.020492097,0.007790949,0.01567684,0.008047483,0.0055711297,0.0016178698,0.012413561,0.0019560363,0.008811927,0.009563933,0.005770645,0.004813209,0.0029206537,0.0066927006,0.008536091,0.016443446,0.011227254,0.0048803817,0.0017555293,0.010467416,0.005604234,0.0031748568,0.0038141496,0.008186764,0.00763818,0.00093734893,0.0043774713,0.019300953,0.005042796,0.0037099586,0.0018893289,0.012891087,0.02143086,0.0042644246,0.0015285909
22,0.0015877025,0.004775052,0.0007134495,0.006189184,0.03189399,0.015994756,0.0032087115,0.0052645835,0.027521212,0.01047486,0.017335683,0.0025510676,0.003367067,0.0151557885,0.0007149465,0.016426316,0.014412816,0.0036954463,0.0047724745,0.012744914,0.01041691,0.003645494,0.011939429,0.021826383,0.015932577,0.020980675,0.0243623,0.0010021487,0.019407207,0.0074724774,0.027559178,0.020904396,0.014323892,0.0049940962,0.00066727883,0.001953332,0.022440165,0.0013136273,0.00463779,0.003949278,0.0012967102
23,0.002874789,0.0024921885,0.00019566191,0.0011112615,0.0033759903,0.010873448,0.008650272,0.0010111622,0.0061950805,0.04326105,0.010709246,0.0037091246,0.015457614,0.0054215025,0.0073374202,0.0052685547,0.0059012976,0.00604436,0.0015549413,0.0073074345,0.006252296,0.001465107,0.0056800563,0.004598621,0.00161078,0.0013593063,0.0021487116,0.0024921657,0.010632368,0.0017902683,0.00985019,0.011989757,0.0030461154,0.006774076,0.0023919302,0.033080656,0.009746844,0.004065118,0.041683145,0.008370789,0.0036058805
24,0.011060009,0.03527846,0.002613097,0.0050019477,0.006642186,0.0020787776,0.0034949875,0.0037301336,0.0009420889,0.0012370758,0.011994431,0.0005357871,0.0011750553,0.0041489326,0.0038402271,0.0005456142,0.0031303554,0.014987344,0.0013338688,0.005421914,0.0075995587,0.0061192643,0.0085339025,0.009331821,0.017476961,0.0018956964,0.0047048423,0.0074826702,0.0027600613,0.0047214897,0.007453047,0.011888569,0.0041831294,0.0024109988,0.009855981,0.0035721327,0.0018369884,0.002410195,0.0035311491,0.014123603,0.0015503314
25,0.0066771144,0.0011791243,0.00031147082,0.0007341734,0.0021377518,0.0029891948,0.0038679782,0.019596105,0.0023559704,0.0033307746,0.002378984,0.0047800937,0.0044607846,0.0024306143,0.001394855,0.0005400262,0.007626859,0.0042416397,0.002586144,0.014170239,0.0113224145,0.002561935,0.009789491,0.021469774,0.006988117,0.003114048,0.007388431,0.0024569305,0.0044100685,0.0020042467,0.0020860448,0.010450712,0.016664915,0.013990891,0.0054302346,0.008971487,0.0011920803,0.04046744,0.009629067,0.015606696,0.011432342
26,0.0160332,0.006850105,0.00024971244,0.005444833,0.014961375,0.002515423,0.0076082814,0.00061209546,0.0083594825,0.0040870667,0.00042496677,0.0057496424,0.004784801,0.00043135494,0.003196354,0.0036015287,0.004800155,0.0017221943,0.033518396,0.0005097411,0.0013636058,0.00014527627,0.007902635,0.0021145483,0.011223626,0.0067101447,0.0029736373,0.01345244,0.024337733,0.006288088,0.025062524,0.002637212,0.012195343,0.017139666,0.03173553,0.0100896135,0.0050753094,0.0038574962,0.0017111918,0.020227723,0.002552095
27,0.0064437916,0.001819202,0.0016155904,0.0014547051,0.001091013,0.006323099,0.0022084243,0.000669754,0.0010536141,0.001973409,0.0034487487,0.0013940259,0.003545431,0.0003103973,0.0029852341,0.0016814119,0.003861374,0.0069760694,0.0021396445,0.0011182383,0.032630384,0.008718969,0.0068522813,0.0009609021,0.0006045146,0.0049346783,0.015481118,0.008229047,0.0037004054,0.007021186,0.01166198,0.00803434,0.007548646,0.008846336,0.0043342058,0.0077129463,0.0065621487,0.0027155331,0.0052421642,0.0009413701,0.004244459
28,0.009126926,0.001527512,0.0018644878,0.008156066,0.0015667937,0.0023392574,0.008474099,0.0029416392,0.0056147855,0.00474702,0.0059559215,0.0075307414,0.0015682018,8.233116e-05,0.0075130314,0.015530497,0.00518568,0.010059591,0.0025523214,0.0036084394,0.0032802378,0.0031602927,0.0021701932,0.0070698624,0.0030627379,0.009760682,0.002117299,0.0020408812,0.0040194523,0.0007249202,0.0072127744,0.0067951395,0.013332432,0.009554257,0.016264522,0.005126414,0.0021412126,0.0014338256,0.0077578994,0.017900316,0.014340869
29,0.0047568223,0.0008480136,0.0026938133,0.0055979155,0.001896708,0.0003029085,0.0072694845,0.0021573114,0.004511475,0.008128974,0.008642973,0.0013249122,0.0012637018,0.0072324215,0.0036552555,0.014586316,0.009028819,0.0050472682,0.01927939,0.0023588468,0.0056145606,0.0046321447,0.0068714432,0.00074198557,0.0011513323,0.010656799,0.002680448,0.0013531044,0.0027678986,0.001594746,0.0009124831,0.0022311145,0.0033839957,0.0030294964,0.0067612943,0.0072862264,0.0009121971,0.00012002327,0.005728673,0.007197828,0.0010770335
