Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.16761982,0.8167019,0.13514006,0.22363749,0.12553191,0.704834,0.32715207,0.27416286,0.3050029,0.073107734,0.59207207,0.07119034,0.048297085,0.13092095,0.3405814,0.14359738,0.19248398,0.19194315,0.08216858,0.3163919,0.75666386,0.2093611,0.011239814,0.1383095,0.25658956,0.41032508,0.19751857,0.15012531,0.03368432,0.21549882,0.1135462,0.1491325,0.07404756,0.44250625,0.044209257,0.009586838,0.15254925,0.15079826,0.08702089,0.01991421,0.027107917
1,0.21127105,0.015775329,0.022673812,0.13122803,0.023980746,0.26226243,0.015459332,0.22040717,0.44732836,0.008283456,0.29986662,0.06882219,0.25042462,0.22214478,0.038804814,0.1290452,0.14571214,0.119886644,0.06512241,0.052508317,0.29789844,0.35319713,0.20336105,0.021948949,0.1521699,0.15956582,0.011170571,0.12791772,0.01245233,0.16711329,0.23139672,0.010500748,0.079472974,0.04327412,0.04162327,0.21930142,0.20592621,0.026980547,0.45008576,0.059963766,0.25367796
2,0.102598235,0.36564907,0.0448032,0.16167304,0.27651793,0.038703527,4.0495102e-05,0.01772232,0.3192134,0.0073702657,0.0090374,0.24175401,0.05941,0.050948046,0.32670465,0.024038253,0.09116529,0.10388827,0.055985086,0.13938273,0.114341244,0.030241888,0.011364535,0.23927218,0.016950948,0.30075392,0.100854665,0.16579281,0.009961058,0.10283464,0.04032982,0.043911226,0.042245623,0.01603222,0.020805258,0.2725946,0.14582847,0.2539056,0.0765258,0.06415439,0.2501028
3,0.07646669,0.17770542,0.08256523,0.19539417,0.23590167,0.022301473,0.021014942,0.09958964,0.029003963,0.0018960356,0.016609173,0.043194856,0.025903799,0.16878639,0.24801949,0.015629703,0.019979255,0.053019866,0.03288284,0.011292117,0.05698699,0.1603594,0.129499,0.1631805,0.040029865,0.0056442562,0.060731534,0.069478996,0.016158808,0.13675049,0.019723685,0.11303691,0.044026494,0.018804181,0.004607546,0.023753535,0.22029066,0.31312427,0.052221976,0.1623022,0.08329736
4,0.013345734,0.06135191,0.059994858,0.04406721,0.14553562,0.031509243,0.019073278,0.15820113,0.02168294,0.08925766,0.14333437,0.020764243,0.07671387,0.027682431,0.14571334,0.10940871,0.06428353,0.120127045,0.02839936,0.093359105,0.22072639,0.07265922,0.08908665,0.048581034,0.11386616,0.035920527,0.03331448,0.020310167,0.056993976,0.039266773,0.077761725,0.09475031,0.16519633,0.020088421,0.030996935,0.09335071,0.33055735,0.16517319,0.69727707,0.26208907,0.003843078
5,0.0027920161,0.02605645,0.033594236,0.123831406,0.08765593,0.030314568,0.12517211,0.119310215,0.08197372,0.020955348,0.27271095,0.18049528,0.0461188,0.016700074,0.019512288,0.02953121,0.022716107,0.04033342,0.13009869,0.052374236,0.016317282,0.03922211,0.01729799,0.04070673,0.043326847,0.023350552,0.0019038151,0.04597458,0.040815484,0.021391733,0.017662445,0.031318646,0.024028081,0.014919742,0.1182585,0.10605462,0.052143198,0.054581236,0.111384526,0.05677632,0.025281573
6,0.0048963632,0.033524714,0.069120884,0.13846326,0.06251223,0.030250156,0.070889965,0.0038523145,0.071259305,0.030167878,0.055482667,0.049093124,0.10392438,0.006796651,0.02221322,0.05395989,0.05218374,0.032249574,0.007297371,0.025559423,0.046935614,0.23219225,0.013991442,0.032322053,0.085417986,0.015101867,0.007916059,0.093755424,0.05803252,0.25277114,0.117912084,0.077046394,0.08459404,0.11064828,0.026937105,0.033646043,0.011551181,0.01677634,0.06553067,0.075108424,0.047830135
7,0.027697258,0.027622446,0.36049238,0.0354472,0.09218903,0.100003116,0.007866481,0.081496164,0.08992882,0.07008623,0.10017705,0.12325284,0.09494296,0.04187018,0.07679972,0.012644502,0.05846867,0.047689915,0.045258835,0.043619983,0.0075379955,0.082742825,0.01974906,0.048419245,0.013392126,0.01754606,0.03705115,0.017823022,0.08515416,0.011456583,0.04626909,0.1289678,0.030266153,0.014866762,0.10213987,0.10824051,0.1529774,0.056484886,0.1302588,0.03258943,0.01749938
8,0.044520196,0.09265497,0.03378297,0.12394182,0.024074305,0.017518979,0.007118674,0.024694078,0.02958893,0.0031613472,0.02421369,0.004988896,0.008325942,0.0149768125,0.071250945,0.030767541,0.029883739,0.015472265,0.031152725,0.020435486,0.08438377,0.0720995,0.07109079,0.017264476,0.009949222,0.005655527,0.02128101,0.02019436,0.03485159,0.09191233,0.016639302,0.02470002,0.09049915,0.026375063,0.022957217,0.01450693,0.266168,0.043273263,0.1187893,0.0157329,0.09261568
9,0.01411904,0.010776781,0.034622323,0.036872316,0.017907452,0.08554075,0.018918298,0.0002877477,0.052253626,0.0538045,0.022159753,0.052369148,0.006829514,0.044501875,0.014808869,0.00743734,0.03872848,0.02292141,0.044317022,0.1428367,0.01946583,0.02355404,0.019338971,0.032232746,0.016781338,0.049649484,0.069936484,0.056803085,0.07027878,0.091183156,0.034071546,0.030345665,0.04498344,0.13698474,0.07935722,0.013766674,0.015231103,0.044067852,0.06073008,0.06480281,0.021511279
