Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,0.050145358,0.019778976,0.10287611,0.015803976,0.24566002,0.013039151,0.030728888,0.019847386,0.013020586,0.01911234,0.07483318,0.022086915,0.18485609,0.011504702,0.069925055,0.027473263,0.24624169,0.03974822,0.026283514,0.047414444,0.010514838,0.02221577,0.019148782,0.08280184,0.036197715,0.043926105,0.011404032,0.040369183,0.10226472,0.103633024,0.030266097,0.078647695,0.029874051,0.025152199,0.016828459,0.038187947,0.029054403,0.033901565,0.004998424,0.020048248,0.004342757,0.02161943
11,0.02616487,0.030210484,0.04945316,0.01640789,0.03335701,0.04260709,0.000742674,0.009385429,0.028437201,0.031881858,0.040858034,0.11412837,0.0147008,0.010202108,0.06534868,0.10332303,0.26999187,0.15845728,0.14127046,0.10685718,0.0057183597,0.055971473,0.06150627,0.028474804,0.050888717,0.045705363,0.11154822,0.0062538935,0.007772289,0.00986767,0.64321923,0.069412544,0.08183485,0.023648303,0.008089008,0.06622431,0.13642962,0.06606819,0.04023025,0.03651937,0.037569854,0.0061678626
12,0.058311533,0.07087163,0.09329194,0.016582461,0.07778185,0.019291336,0.009874517,0.059302114,0.0055077206,0.1618891,0.017942727,0.09660262,0.03738138,0.103108436,0.06650979,0.037183553,0.046819013,0.056669183,0.027362658,0.010239946,0.035994254,0.007664789,0.07034461,0.036012262,0.16247174,0.044797704,0.09148186,0.003269717,0.014677969,0.012299493,0.037164953,0.019155819,0.0047979793,0.04579024,0.0044835713,0.03602051,0.042175442,0.024126086,0.039983556,0.02192773,0.11975268,0.054725412
13,0.018941289,0.003800332,0.01855728,0.01709721,0.04263148,0.008903045,0.056316547,0.018338995,0.012129759,0.039110668,0.018575605,0.0040925797,0.02227605,0.27444282,0.009360174,0.009031611,0.010229346,0.06802765,0.017210841,0.031588644,0.031469494,0.010502525,0.005692305,0.013853303,0.042423975,0.03131756,0.030742234,0.059531245,0.009673373,0.033919625,0.03201762,0.022038324,0.0076710368,0.0017636961,0.0035488666,0.03304024,0.023633491,0.007620064,0.02667027,0.038522776,0.05203234,0.01724802
14,0.0053238403,0.00520642,0.001572821,0.010145955,0.021645263,0.29688263,0.011786095,0.018369697,0.003863967,0.003851565,0.017203048,0.031085905,0.036094476,0.0226827,0.009310575,0.061195683,0.010679262,0.027211424,0.08783147,0.043634973,0.001974438,0.0042676106,0.0035825213,0.02267488,0.01671393,0.03476495,0.030657398,0.0068696896,0.025759848,0.012479393,0.023046156,0.013596953,0.020871872,0.070776775,0.004895849,0.008029194,0.023886908,0.010862007,0.0121081425,0.008026783,0.0042595323,0.017360345
15,0.017762035,0.019406024,0.018685423,0.0038196587,0.006730472,0.009763004,0.0019144241,0.0064210924,0.0021184003,0.0063943765,0.01911122,0.013611572,0.013571277,0.0050823046,0.061500847,0.014317887,0.008710474,0.0140264565,0.0068580997,0.021057516,0.018771535,0.032855794,0.0149300415,0.02623209,0.008507331,0.002546704,0.2761496,0.0047933655,0.048289176,0.02761323,0.055492114,0.0030561252,0.009321306,0.028009638,0.0151508935,0.021275496,0.030375354,0.015075217,0.0039768443,0.006951569,0.025949193,0.009148812
16,0.002362322,0.0072103566,0.012661521,0.0054278066,0.007024874,0.0045716288,0.025777133,0.0069626006,0.055849057,0.053186942,0.029218525,0.020425582,0.026654648,0.008489052,0.017457804,0.008988181,0.019014305,0.0076350635,0.021599103,0.008673761,0.019879218,0.010667261,0.017564105,0.036201067,0.045114268,0.05314386,0.012924377,0.080424435,0.22962056,0.019059543,0.012465176,0.008005417,0.019388398,0.002802615,0.0114130005,0.0065048942,0.008037931,0.02592811,0.007991379,0.0055964533,0.0053100483,0.00032100282
17,0.05716727,0.020361032,0.05706156,0.0059408825,0.010573525,0.010226794,0.007458532,0.03194976,0.011754619,0.013833262,0.01153616,0.0028910532,0.023813438,0.015345341,0.012956714,0.005603616,0.0022393696,0.0016235599,0.002534856,0.015203959,0.04451111,0.036158763,0.34504718,0.004452182,0.01571114,0.00988032,0.00059667614,0.018990044,0.013662165,0.020835316,0.024074852,0.015222931,0.017128782,0.0060902815,0.004956793,0.0048310715,0.002002282,0.017778398,0.0020478219,0.016278427,0.002091013,0.04377292
18,0.0022309858,0.009562559,0.012022963,0.013807656,0.0012623463,0.014647362,0.015075572,0.017091483,0.0006872977,0.013531967,0.007950176,0.0036576465,0.008506767,0.004172343,0.050046332,0.0029426445,0.035239015,0.016940441,0.0070268083,0.004960115,0.007247552,0.0013337503,0.0329429,0.0022534113,0.0069795754,0.3328778,0.01949262,0.09090954,0.01787538,0.008663103,0.0028705997,0.0020553132,0.026555767,0.020346308,0.0053423503,0.0015103712,0.07964882,0.009364665,0.05617608,0.015879538,0.00604417,0.0045926585
19,0.008148551,0.012924832,0.25532988,0.0067433426,0.0027239118,0.0055954284,0.014095054,0.0016161549,0.0023657843,0.0026787515,0.008857377,0.0051388703,0.010817366,0.0016691417,0.0067816125,0.009802241,0.030000973,0.012524297,0.013751802,0.008845563,0.02406013,0.009902239,0.015428396,0.015360736,0.002308089,0.0053119734,0.02315102,0.008880279,0.0060576946,0.003100088,0.005548645,0.0005493092,0.0017042605,0.0011767719,0.02167546,0.0073736357,0.008642372,0.0038774114,0.0036384063,0.012564365,0.0027003116,0.0063639106
20,0.0012192837,0.00090365333,0.0048527545,0.0042621093,0.005002473,0.0070623993,0.0029752336,0.003556182,0.020063695,0.0031654018,0.003927018,0.02386088,0.026917797,0.0040081795,0.0046100123,0.010230593,0.021456955,0.014008677,0.005382754,0.33363193,0.012977754,0.007824495,0.010851164,0.026344866,0.0006628339,0.0034167941,0.010627327,0.0037667847,0.007958228,0.004144245,0.002175887,0.0080655245,0.010875057,0.009844858,0.021713903,0.05412938,0.026107188,0.0011196054,0.01585936,0.023360597,0.0058503244,0.001840305
21,0.0073503614,0.007956577,0.009845028,0.005827898,0.0036755342,0.008412745,0.004748813,0.0038203888,0.0076559456,0.0020490338,0.009338899,0.008394765,0.007305877,0.0110954065,0.01092971,0.032675043,0.030383445,0.014141521,0.0022930456,0.018569015,0.0097463885,0.01031639,0.0030603781,0.0011147406,0.012358563,0.0050047776,0.009042786,0.002101888,0.00027770738,0.0056803017,0.006764729,0.0053129,0.0015295998,0.32035542,0.0017059279,0.003080262,0.009339216,0.031490557,0.014318404,0.019846093,0.016111124,0.00089133834
22,0.0116474675,0.005765903,0.010030698,0.022820711,0.0069987294,0.0019170598,0.0016131601,0.020193638,0.008762644,0.00503083,0.0010126224,0.025075698,0.0005030895,0.0009451648,0.006913554,0.0032793079,0.009560454,0.0081782825,0.012425109,0.007815441,0.28673068,0.0038466193,0.0082569085,0.03753396,0.013485882,0.005408099,0.000314736,0.0029374387,0.0024332884,0.008846747,0.0041961037,0.0038027125,0.0076860175,0.003719314,0.003919485,0.0008892685,0.0017047301,0.0026498411,0.014311628,0.0064834533,0.0073276176,0.023103701
23,0.0022886167,0.0024305764,0.004213533,0.00085459976,0.0024573395,0.002987256,0.000378452,0.0032528038,0.0016508932,8.888806e-05,0.0021585724,0.0023773657,0.0014168998,0.0017716305,0.0023290273,0.0046841223,0.0012756978,0.0030306815,0.008464424,0.33887485,0.00851393,0.0018061039,0.008720534,0.0051259925,0.0073303003,0.003099473,0.0023042536,0.0031642588,0.0040819393,0.0036731805,0.004828521,0.021795096,0.01533042,0.017637944,0.004847918,0.0012970626,0.021731954,0.004726582,0.00010171873,0.0014992433,0.004051631,0.017925201
24,0.009559708,0.23321994,0.0066142324,0.0080525,0.006981946,0.0022306503,0.018699966,0.012124816,0.013199031,0.03043801,0.008378721,0.025665306,0.006579249,0.005713974,0.019765902,0.0189016,0.0035138978,0.006004138,0.010798832,0.0038987352,0.047231693,0.024561794,0.028940003,0.009812774,0.0056340145,0.00500374,0.017597632,0.024752796,0.01405891,0.0056093116,0.0048803096,0.015933214,0.0055303136,0.00754935,0.0073894644,0.0029686247,0.0043974873,0.004137977,0.016877899,0.01016548,0.015148768,0.00782141
25,0.0010920952,0.002747184,0.0016349016,0.0044290163,0.00044197254,0.0017411999,0.0032371627,0.027684785,0.0043315124,0.0021953848,0.0021699383,0.004861673,0.00073568145,0.0012821999,0.0014482307,0.0013638043,0.005419383,0.009023977,0.0068791234,0.007601362,0.015491899,0.009296617,0.005819687,0.009242176,0.0076341406,0.26088294,0.0026967607,0.00094380026,0.0055809547,0.011089516,0.0011509217,0.0021073313,0.0015970863,0.003957079,0.008441084,0.012188675,0.011171611,0.011320787,0.004457133,0.0055332445,0.001784815,0.006694241
26,0.006438058,0.011912806,0.0048211417,0.001846767,0.005780407,0.008371303,0.011394492,0.002717794,0.002408088,0.0021213787,0.003181552,0.0021058312,0.003472983,0.24971732,0.0003573167,0.020833235,0.015948607,0.013430699,0.0029631802,0.0011920409,0.0021465775,0.03575741,0.006391207,0.022040121,0.005296523,0.0052985875,0.0007346715,0.0013292023,0.005479567,0.032046642,0.009504827,0.007928471,0.0012463261,0.0055019837,0.0071525387,0.0077826474,0.010880441,0.005754305,0.0008105581,0.006822177,0.0064504016,0.033772483
27,0.015712187,0.025411822,0.015862446,0.008276313,0.0012568737,0.005945471,0.00651036,0.018461756,0.012154622,0.0053390358,0.0029914626,0.017088573,0.010349271,0.011550618,0.002676749,0.0015693873,0.00087571406,0.0026850486,0.0052676895,0.0004990996,0.001076156,0.0066136005,0.024029898,0.01762851,0.00758601,0.26537853,0.0010364063,0.004003369,0.0026771263,0.0033635471,0.005363779,0.007736108,0.0023233148,0.000246102,0.0018747975,0.0015662059,0.005609282,0.0039547402,0.0067146155,0.0009739743,0.00591532,0.0015005397
28,0.0020002713,0.0015813609,0.0033971104,0.0037718047,0.0058456557,0.0048948973,0.0043626213,0.0023779105,0.0009524403,0.0077003837,0.038830012,0.012554832,0.017796446,0.0042900643,0.0033927662,0.007923381,0.018984137,0.011264227,0.005747876,0.005637756,0.27998888,0.012209018,0.00052805844,0.0011130272,0.0071920333,0.0021468794,0.00624955,0.00259788,0.001828291,0.00081279414,0.004493072,0.021896075,0.009782624,0.0013740957,0.002006957,0.0094750365,0.007085551,0.0036499165,0.0026192805,0.0040270854,0.0036645378,0.0044499673
29,0.0077213207,0.0018453321,0.00218366,0.008723691,0.00946128,0.0188474,0.025707837,0.035101913,0.007585939,0.0011503549,0.006273552,0.00567602,0.011291218,0.008838378,0.021970376,0.00019549538,0.0039503565,0.0061452156,0.010072552,0.013941805,0.0071026855,0.0043365248,0.0011959524,0.004053436,0.0016049393,0.0058216564,0.0018860963,0.029724047,0.005246479,0.0005036354,0.007043378,0.00035262184,0.004908872,0.0030906561,0.010101454,0.011759034,0.0111000035,0.29354542,0.006902478,0.013614914,0.0018980146,0.007150341
